ticker,tradeDate,expiry,status,spot,risk_free_rate,dividend_yield,residual_yield,calendar_time_years,carry_forward,parity_forward_median,parity_points,parity_deviation_spot_fraction
ORCL,2026-03-31,2026-08-21,missing_parity_support,146.93,0.0373,0.0173331,-0.00654508,0.3917808219178082,148.46409851957023,,,
ORCL,2026-03-31,2026-09-18,missing_parity_support,146.93,0.0373,0.01449509,-0.00721939,0.4684931506849315,149.01134765321888,,,
ORCL,2026-03-31,2026-10-16,missing_parity_support,146.93,0.0371,0.01862948,-0.00975141,0.5452054794520548,149.20825785095747,,,
ORCL,2026-03-31,2026-11-20,missing_parity_support,146.93,0.0371,0.01584032,-0.0068976,0.6410958904109589,149.60639311915838,,,
ORCL,2026-03-31,2026-12-18,missing_parity_support,146.93,0.0371,0.01414779,-0.00756436,0.7178082191780822,150.1840178167671,,,
ORCL,2026-03-31,2027-01-15,missing_parity_support,146.93,0.0371,0.01699284,-0.00985152,0.7945205479452054,150.4692989568448,,,
ORCL,2026-03-31,2027-03-19,missing_parity_support,146.93,0.0371,0.01396221,-0.00828573,0.9671232876712329,151.46380732434483,,,
ORCL,2026-03-31,2027-06-17,missing_parity_support,146.93,0.0382,0.01385842,-0.00820265,1.2136986301369863,152.84971293587523,,,
ORCL,2026-03-31,2027-09-17,missing_parity_support,146.93,0.0382,0.01372813,-0.00790038,1.4657534246575343,154.06984201601605,,,
ORCL,2026-03-31,2027-10-15,missing_parity_support,146.93,0.0382,0.01517285,-0.00895398,1.5424657534246575,154.3597752518892,,,
ORCL,2026-03-31,2027-12-17,missing_parity_support,146.93,0.0382,0.01364499,-0.00772842,1.715068493150685,155.29469603293109,,,
ORCL,2026-03-31,2028-01-21,missing_parity_support,146.93,0.0382,0.01472317,-0.00829088,1.810958904109589,155.63076336058023,,,
PLTR,2026-03-31,2026-04-02,model_carry_parity_consistent,146.04,0.0374,0.0,-0.0560309,0.005479452054794521,146.1147843392985,146.11296437737244,5.0,1.2462078376197837e-05
PLTR,2026-03-31,2026-04-10,model_carry_parity_consistent,146.04,0.0374,0.0,-0.00461811,0.0273972602739726,146.208215291799,146.19773600464373,8.0,7.175628016486895e-05
PLTR,2026-03-31,2026-04-17,model_carry_parity_consistent,146.04,0.0374,0.0,-0.00300343,0.04657534246575343,146.3150773357274,146.28917257032577,10.0,0.00017738130239409905
PLTR,2026-03-31,2026-04-24,model_carry_parity_consistent,146.04,0.0374,0.0,-0.00716674,0.06575342465753424,146.4685855809054,146.4335045467964,2.0,0.00024021524314570125
PLTR,2026-03-31,2026-05-01,model_carry_parity_consistent,146.04,0.0371,0.0,-0.00638465,0.08493150684931507,146.58035459783042,146.5341293747211,4.0,0.00031652439817400467
PLTR,2026-03-31,2026-05-08,missing_parity_support,146.04,0.0371,0.0,-0.00707501,0.10410958904109589,146.71319094387874,,,
PLTR,2026-03-31,2026-05-15,missing_parity_support,146.04,0.0371,0.0,-0.00457896,0.1232876712328767,146.79235816155403,,,
PLTR,2026-03-31,2026-06-18,missing_parity_support,146.04,0.0371,0.0,-0.00540023,0.21643835616438356,147.38957284325997,,,
PLTR,2026-03-31,2026-07-17,missing_parity_support,146.04,0.0373,0.0,-0.00428969,0.2958904109589041,147.84827030627076,,,
PLTR,2026-03-31,2026-08-21,missing_parity_support,146.04,0.0373,0.0,-0.00577967,0.3917808219178082,148.52575021149892,,,
PLTR,2026-03-31,2026-09-18,missing_parity_support,146.04,0.0373,0.0,-0.00536845,0.4684931506849315,148.98869541404008,,,
PLTR,2026-03-31,2026-10-16,missing_parity_support,146.04,0.0371,0.0,-0.0051303,0.5452054794520548,149.44146052397932,,,
PLTR,2026-03-31,2026-11-20,missing_parity_support,146.04,0.0371,0.0,-0.00657133,0.6410958904109589,150.18653181677806,,,
PLTR,2026-03-31,2026-12-18,missing_parity_support,146.04,0.0371,0.0,-0.00572998,0.7178082191780822,150.59954113648615,,,
PLTR,2026-03-31,2027-01-15,missing_parity_support,146.04,0.0371,0.0,-0.00573804,0.7945205479452054,151.0961304574895,,,
PLTR,2026-03-31,2027-03-19,missing_parity_support,146.04,0.0371,0.0,-0.0058632,0.9671232876712329,152.23589643104145,,,
PLTR,2026-03-31,2027-06-17,missing_parity_support,146.04,0.0382,0.0,-0.00481187,1.2136986301369863,153.86629399594065,,,
PLTR,2026-03-31,2027-12-17,missing_parity_support,146.04,0.0382,0.0,-0.00460368,1.715068493150685,157.16430703763075,,,
PLTR,2026-03-31,2028-01-21,missing_parity_support,146.04,0.0382,0.0,-0.00417931,1.810958904109589,157.6894741306607,,,
PLTR,2026-03-31,2028-12-15,missing_parity_support,146.04,0.0385,0.0,-0.00378479,2.712328767123288,163.78765611994442,,,
QCOM,2026-03-31,2026-04-02,model_carry_parity_consistent,128.77,0.0374,0.0,0.21987163,0.005479452054794521,128.6413143610988,128.65956219925636,3.0,0.00014170876879357976
QCOM,2026-03-31,2026-04-10,model_carry_parity_consistent,128.77,0.0374,0.0,0.02995692,0.0273972602739726,128.79626145592704,128.82948882982964,6.0,0.00025803660714921947
QCOM,2026-03-31,2026-04-17,model_carry_parity_consistent,128.77,0.0374,0.0,0.03602478,0.04657534246575343,128.7782481555192,128.8347722927008,8.0,0.0004389542376452823
QCOM,2026-03-31,2026-04-24,model_carry_parity_consistent,128.77,0.0374,0.0,0.01945591,0.06575342465753424,128.92202350659656,128.95018065810328,2.0,0.00021866235541444817
QCOM,2026-03-31,2026-05-01,model_carry_parity_consistent,128.77,0.0371,0.0,0.02324199,0.08493150684931507,128.921649156437,128.94908856229694,3.0,0.00021308849778615182
QCOM,2026-03-31,2026-05-08,missing_parity_support,128.77,0.0371,0.0,0.01636216,0.10410958904109589,129.04831579506424,,,
QCOM,2026-03-31,2026-05-15,missing_parity_support,128.77,0.0371,0.0,0.00558484,0.1232876712328767,129.2713001621555,,,
QCOM,2026-03-31,2026-06-18,missing_parity_support,128.77,0.0371,0.03290161,-0.00459879,0.21643835616438356,129.0154177244398,,,
QCOM,2026-03-31,2026-07-17,missing_parity_support,128.77,0.0373,0.02406684,0.00157825,0.2958904109589041,129.21483973661475,,,
QCOM,2026-03-31,2026-08-21,missing_parity_support,128.77,0.0373,0.01817676,0.01206196,0.3917808219178082,129.12673208508053,,,
QCOM,2026-03-31,2026-09-18,missing_parity_support,128.77,0.0373,0.02987175,-0.00217087,0.4684931506849315,129.35039847962014,,,
QCOM,2026-03-31,2026-10-16,missing_parity_support,128.77,0.0371,0.02567046,0.00993875,0.5452054794520548,128.87470511182045,,,
QCOM,2026-03-31,2026-11-20,missing_parity_support,128.77,0.0371,0.02182714,0.00844296,0.6410958904109589,129.33507121672585,,,
QCOM,2026-03-31,2026-12-18,missing_parity_support,128.77,0.0371,0.02904702,0.00313366,0.7178082191780822,129.22550714868896,,,
QCOM,2026-03-31,2027-01-15,missing_parity_support,128.77,0.0371,0.02624298,0.00194863,0.7945205479452054,129.68465413822076,,,
QCOM,2026-03-31,2027-03-19,missing_parity_support,128.77,0.0371,0.02863647,0.00193066,0.9671232876712329,129.586156100205,,,
QCOM,2026-03-31,2027-06-17,missing_parity_support,128.77,0.0382,0.02841885,2.484e-05,1.2136986301369863,130.30385735888703,,,
QCOM,2026-03-31,2028-01-21,missing_parity_support,128.77,0.0382,0.02653862,-0.0008705,1.810958904109589,131.7258128592491,,,
CRM,2026-04-01,2026-04-02,missing_parity_support,185.66,0.0374,0.0,-0.09209268,0.0027397260273972603,185.7258791127343,,,
CRM,2026-04-01,2026-04-10,model_carry_parity_consistent,185.66,0.0374,0.09604485,-0.01896625,0.024657534246575342,185.4784434602576,185.4762876265704,4.0,1.1611729436591771e-05
CRM,2026-04-01,2026-04-17,model_carry_parity_consistent,185.66,0.0374,0.05405074,0.00023201,0.043835616438356165,185.52265022242133,185.55593235040328,4.0,0.00017926385856915008
CRM,2026-04-01,2026-04-24,model_carry_parity_consistent,185.66,0.0374,0.03760747,-0.0068477,0.06301369863013699,185.73770112435886,185.72715049481306,3.0,5.682769334161485e-05
CRM,2026-04-01,2026-05-01,model_carry_parity_consistent,185.66,0.0371,0.02883542,-0.00044933,0.0821917808219178,185.79301950861083,185.8015828989136,3.0,4.612404558215359e-05
CRM,2026-04-01,2026-05-08,missing_parity_support,185.66,0.0371,0.02338151,0.00101443,0.10136986301369863,185.8992486060448,,,
CRM,2026-04-01,2026-05-15,missing_parity_support,185.66,0.0371,0.01966254,0.00152374,0.12054794520547946,186.0165057222791,,,
CRM,2026-04-01,2026-06-18,missing_parity_support,185.66,0.0371,0.02213295,-0.01047414,0.2136986301369863,186.67213540115443,,,
CRM,2026-04-01,2026-07-17,missing_parity_support,185.66,0.0373,0.01613447,-0.00482707,0.29315068493150687,187.08008598334442,,,
CRM,2026-04-01,2026-08-21,missing_parity_support,185.66,0.0373,0.01215794,0.00052678,0.38904109589041097,187.44648652574705,,,
CRM,2026-04-01,2026-09-18,missing_parity_support,185.66,0.0373,0.01518612,-0.00647434,0.4657534246575342,188.14860549422735,,,
CRM,2026-04-01,2026-11-20,missing_parity_support,185.66,0.0371,0.01107871,-0.00358004,0.6383561643835617,189.20162312225298,,,
CRM,2026-04-01,2026-12-18,missing_parity_support,185.66,0.0371,0.01314428,-0.00668504,0.7150684931506849,189.77274665371178,,,
CRM,2026-04-01,2027-01-15,missing_parity_support,185.66,0.0371,0.01187101,-0.00574697,0.7917808219178082,190.26982856451832,,,
CRM,2026-04-01,2027-03-19,missing_parity_support,185.66,0.0371,0.00974783,-0.00525005,0.9643835616438357,191.59007987484202,,,
CRM,2026-04-01,2027-06-17,missing_parity_support,185.66,0.0382,0.01155478,-0.00635672,1.210958904109589,193.22997059827378,,,
CRM,2026-04-01,2027-09-17,missing_parity_support,185.66,0.0382,0.01111928,-0.00545874,1.463013698630137,194.71222896916814,,,
CRM,2026-04-01,2027-12-17,missing_parity_support,185.66,0.0382,0.01081874,-0.00627041,1.7123287671232876,196.67247202644646,,,
CRM,2026-04-01,2028-01-21,missing_parity_support,185.66,0.0382,0.01024506,-0.00618315,1.8082191780821917,197.48175355558152,,,
DIS,2026-04-01,2026-04-02,missing_parity_support,96.74,0.0374,0.0,-0.0024136,0.0027397260273972603,96.75055281570677,,,
DIS,2026-04-01,2026-04-10,model_carry_parity_consistent,96.74,0.0374,0.0,-0.02194264,0.024657534246575342,96.88165775964784,96.85673133893437,3.0,0.00025766405533874374
DIS,2026-04-01,2026-04-17,model_carry_parity_consistent,96.74,0.0374,0.0,-0.01304118,0.043835616438356165,96.95414042787287,96.93580503428069,5.0,0.00018953270200725144
DIS,2026-04-01,2026-04-24,model_carry_parity_consistent,96.74,0.0374,0.0,-0.01447415,0.06301369863013699,97.05673936993678,97.00299333606964,5.0,0.0005555719853953099
DIS,2026-04-01,2026-05-01,model_carry_parity_consistent,96.74,0.0371,0.0,-0.00692246,0.0821917808219178,97.09066685489127,97.03192685839763,6.0,0.0006071945058263631
DIS,2026-04-01,2026-05-08,missing_parity_support,96.74,0.0371,0.0,-0.03209317,0.10136986301369863,97.42092950627017,,,
DIS,2026-04-01,2026-05-15,missing_parity_support,96.74,0.0371,0.0,-0.01019522,0.12054794520547946,97.29312305878838,,,
DIS,2026-04-01,2026-06-18,missing_parity_support,96.74,0.0371,0.0,-0.00667465,0.2136986301369863,97.6492083362887,,,
DIS,2026-04-01,2026-07-17,missing_parity_support,96.74,0.0373,0.02630289,-0.01162885,0.29315068493150687,97.38379130229696,,,
DIS,2026-04-01,2026-08-21,missing_parity_support,96.74,0.0373,0.01982023,-0.00691714,0.38904109589041097,97.66256940629394,,,
DIS,2026-04-01,2026-09-18,missing_parity_support,96.74,0.0373,0.01655591,-0.00639815,0.4657534246575342,97.97071021367009,,,
DIS,2026-04-01,2026-10-16,missing_parity_support,96.74,0.0371,0.01421549,-0.00575051,0.5424657534246575,98.25444437482592,,,
DIS,2026-04-01,2026-11-20,missing_parity_support,96.74,0.0371,0.01207804,-0.00894894,0.6383561643835617,98.86077041311765,,,
DIS,2026-04-01,2026-12-18,missing_parity_support,96.74,0.0371,0.02146421,-0.01137029,0.7150684931506849,98.62632012027014,,,
DIS,2026-04-01,2027-01-15,missing_parity_support,96.74,0.0371,0.019385,-0.0073101,0.7917808219178082,98.67596110830823,,,
DIS,2026-04-01,2027-03-19,missing_parity_support,96.74,0.0371,0.01591791,-0.00853439,0.9643835616438357,99.5524909420507,,,
DIS,2026-04-01,2027-06-17,missing_parity_support,96.74,0.0382,0.01267011,-0.00440735,1.210958904109589,100.31143884110112,,,
DIS,2026-04-01,2027-12-17,missing_parity_support,96.74,0.0382,0.01771553,-0.01007132,1.7123287671232876,101.93634252998818,,,
DIS,2026-04-01,2028-01-21,missing_parity_support,96.74,0.0382,0.01677615,-0.00982135,1.8082191780821917,102.36298137732419,,,
MRVL,2026-04-01,2026-04-02,model_carry_parity_consistent,106.41,0.0374,0.0,-0.13330817,0.0027397260273972603,106.45977891745879,106.45512396972758,2.0,4.374539734246051e-05
MRVL,2026-04-01,2026-04-10,model_carry_parity_consistent,106.41,0.0374,0.0228282,0.00466964,0.024657534246575342,106.43598454089629,106.4510249349042,7.0,0.00014134380234857226
MRVL,2026-04-01,2026-04-17,model_carry_parity_consistent,106.41,0.0374,0.01284693,0.00808927,0.043835616438356165,106.48682390306276,106.48858260883645,6.0,1.6527636253134843e-05
MRVL,2026-04-01,2026-04-24,model_carry_parity_consistent,106.41,0.0374,0.00893865,0.02458946,0.06301369863013699,106.43596530368734,106.44244280115872,9.0,6.0873014485292114e-05
MRVL,2026-04-01,2026-05-01,model_carry_parity_consistent,106.41,0.0371,0.00685369,0.0346568,0.0821917808219178,106.37143272448192,106.32098699847867,11.0,0.0004740694108001758
MRVL,2026-04-01,2026-05-08,missing_parity_support,106.41,0.0371,0.00555738,0.02628692,0.10136986301369863,106.46670711654211,,,
MRVL,2026-04-01,2026-05-15,missing_parity_support,106.41,0.0371,0.00467345,-0.00143578,0.12054794520547946,106.84525703268679,,,
MRVL,2026-04-01,2026-06-18,missing_parity_support,106.41,0.0371,0.00263656,0.00149805,0.2136986301369863,107.16226875790183,,,
MRVL,2026-04-01,2026-07-17,missing_parity_support,106.41,0.0373,0.00382734,0.00786191,0.29315068493150687,107.211912481528,,,
MRVL,2026-04-01,2026-08-21,missing_parity_support,106.41,0.0373,0.00288405,0.00551742,0.38904109589041097,107.61308770041227,,,
MRVL,2026-04-01,2026-09-18,missing_parity_support,106.41,0.0373,0.00240906,0.00218652,0.4657534246575342,108.0432654660452,,,
MRVL,2026-04-01,2026-11-20,missing_parity_support,106.41,0.0371,0.00262478,-0.00033912,0.6383561643835617,108.8013242759353,,,
MRVL,2026-04-01,2026-12-18,missing_parity_support,106.41,0.0371,0.00234325,0.00040968,0.7150684931506849,109.05584222616909,,,
MRVL,2026-04-01,2027-01-15,missing_parity_support,106.41,0.0371,0.0028095,0.00054949,0.7917808219178082,109.2911084679921,,,
MRVL,2026-04-01,2027-03-19,missing_parity_support,106.41,0.0371,0.00230701,-0.00129734,0.9643835616438357,110.17879754560356,,,
MRVL,2026-04-01,2027-06-17,missing_parity_support,106.41,0.0382,0.00228524,0.00018002,1.210958904109589,111.11579536504435,,,
MRVL,2026-04-01,2027-12-17,missing_parity_support,106.41,0.0382,0.00224223,-0.0006728,1.7123287671232876,113.29818361012481,,,
MRVL,2026-04-01,2028-01-21,missing_parity_support,106.41,0.0382,0.00241586,-0.00186128,1.8082191780821917,113.90567890073204,,,
ORCL,2026-04-01,2026-04-02,model_carry_parity_consistent,146.07,0.0374,0.0,-0.00174769,0.0027397260273972603,146.08566742395766,146.0926014982588,3.0,4.747089957652048e-05
ORCL,2026-04-01,2026-04-10,model_carry_parity_consistent,146.07,0.0374,0.13879626,0.00458343,0.024657534246575342,145.6887884996202,145.70960762929514,9.0,0.00014252844304064893
ORCL,2026-04-01,2026-04-17,model_carry_parity_consistent,146.07,0.0374,0.07810977,0.01213228,0.043835616438356165,145.7320403044512,145.7609849178828,10.0,0.00019815577073735297
ORCL,2026-04-01,2026-04-24,model_carry_parity_consistent,146.07,0.0374,0.05434728,0.00475665,0.06301369863013699,145.87036465510513,145.8798411765939,3.0,6.487657622221294e-05
ORCL,2026-04-01,2026-05-01,model_carry_parity_consistent,146.07,0.0371,0.04167063,-0.00158937,0.0821917808219178,146.034212112368,146.02059216610354,4.0,9.32425978261773e-05
ORCL,2026-04-01,2026-05-08,missing_parity_support,146.07,0.0371,0.03378907,3.097e-05,0.10136986301369863,146.11857475707777,,,
ORCL,2026-04-01,2026-05-15,missing_parity_support,146.07,0.0371,0.02841472,0.00068573,0.12054794520547946,146.21092752240153,,,
ORCL,2026-04-01,2026-06-18,missing_parity_support,146.07,0.0371,0.01603036,-0.0050864,0.2136986301369863,146.88874577586552,,,
ORCL,2026-04-01,2026-07-17,missing_parity_support,146.07,0.0373,0.0233035,-0.00898629,0.29315068493150687,147.05745775528044,,,
ORCL,2026-04-01,2026-08-21,missing_parity_support,146.07,0.0373,0.01756007,-0.00430564,0.38904109589041097,147.44285452578396,,,
ORCL,2026-04-01,2026-09-18,missing_parity_support,146.07,0.0373,0.01466799,-0.00528525,0.4657534246575342,147.9816853267912,,,
ORCL,2026-04-01,2026-10-16,missing_parity_support,146.07,0.0371,0.01883629,-0.00746251,0.5424657534246575,148.12278410929267,,,
ORCL,2026-04-01,2026-11-20,missing_parity_support,146.07,0.0371,0.01600406,-0.00551113,0.6383561643835617,148.57215700901872,,,
ORCL,2026-04-01,2026-12-18,missing_parity_support,146.07,0.0371,0.01428749,-0.00582365,0.7150684931506849,149.0918821543404,,,
ORCL,2026-04-01,2027-01-15,missing_parity_support,146.07,0.0371,0.01715446,-0.00865761,0.7917808219178082,149.4158539411279,,,
ORCL,2026-04-01,2027-03-19,missing_parity_support,146.07,0.0371,0.01408632,-0.00715696,0.9643835616438357,150.38249695628252,,,
ORCL,2026-04-01,2027-06-17,missing_parity_support,146.07,0.0382,0.01397343,-0.00830605,1.210958904109589,151.93937988104634,,,
ORCL,2026-04-01,2027-09-17,missing_parity_support,146.07,0.0382,0.01383663,-0.00811042,1.463013698630137,153.17722103329731,,,
ORCL,2026-04-01,2027-10-15,missing_parity_support,146.07,0.0382,0.01529134,-0.0096354,1.5397260273972602,153.5758981141261,,,
ORCL,2026-04-01,2027-12-17,missing_parity_support,146.07,0.0382,0.01374908,-0.00709738,1.7123287671232876,154.17788304225664,,,
ORCL,2026-04-01,2028-01-21,missing_parity_support,146.07,0.0382,0.01483427,-0.00791833,1.8082191780821917,154.57113268673658,,,
PLTR,2026-04-01,2026-04-02,model_carry_parity_consistent,146.44,0.0374,0.0,-0.16119446,0.0027397260273972603,146.51969886542827,146.53995068906033,4.0,0.00013829434329463042
PLTR,2026-04-01,2026-04-10,model_carry_parity_consistent,146.44,0.0374,0.0,-0.02959687,0.024657534246575342,146.6821155318091,146.66128133580526,8.0,0.0001422712100781667
PLTR,2026-04-01,2026-04-17,model_carry_parity_consistent,146.44,0.0374,0.0,-0.02131532,0.043835616438356165,146.81739599655413,146.79389956884643,10.0,0.00016045088573954063
PLTR,2026-04-01,2026-04-24,model_carry_parity_consistent,146.44,0.0374,0.0,-0.01467809,0.06301369863013699,146.92135172444077,146.89982956494237,2.0,0.0001469691306910883
PLTR,2026-04-01,2026-05-01,model_carry_parity_consistent,146.44,0.0371,0.0,-0.0139398,0.0821917808219178,147.05561378602206,147.00131104524775,3.0,0.00037081904380168113
PLTR,2026-04-01,2026-05-08,missing_parity_support,146.44,0.0371,0.0,-0.01300864,0.10136986301369863,147.18573523450087,,,
PLTR,2026-04-01,2026-05-15,missing_parity_support,146.44,0.0371,0.0,-0.01107279,0.12054794520547946,147.29287020926432,,,
PLTR,2026-04-01,2026-06-18,missing_parity_support,146.44,0.0371,0.0,-0.00852325,0.2136986301369863,147.87471785194208,,,
PLTR,2026-04-01,2026-07-17,missing_parity_support,146.44,0.0373,0.0,-0.00676405,0.29315068493150687,148.34389521952372,,,
PLTR,2026-04-01,2026-08-21,missing_parity_support,146.44,0.0373,0.0,-0.00754183,0.38904109589041097,149.01710573355925,,,
PLTR,2026-04-01,2026-09-18,missing_parity_support,146.44,0.0373,0.0,-0.00665891,0.4657534246575342,149.46911773067214,,,
PLTR,2026-04-01,2026-10-16,missing_parity_support,146.44,0.0371,0.0,-0.00672687,0.5424657534246575,149.96326503051395,,,
PLTR,2026-04-01,2026-11-20,missing_parity_support,146.44,0.0371,0.0,-0.007761,0.6383561643835617,150.6942702703836,,,
PLTR,2026-04-01,2026-12-18,missing_parity_support,146.44,0.0371,0.0,-0.00686477,0.7150684931506849,151.11688497958664,,,
PLTR,2026-04-01,2027-01-15,missing_parity_support,146.44,0.0371,0.0,-0.00698861,0.7917808219178082,151.64227665921322,,,
PLTR,2026-04-01,2027-03-19,missing_parity_support,146.44,0.0371,0.0,-0.00718554,0.9643835616438357,152.8296702706716,,,
PLTR,2026-04-01,2027-06-17,missing_parity_support,146.44,0.0382,0.0,-0.0058662,1.210958904109589,154.4666391997375,,,
PLTR,2026-04-01,2027-12-17,missing_parity_support,146.44,0.0382,0.0,-0.00552451,1.7123287671232876,157.82495269980976,,,
PLTR,2026-04-01,2028-01-21,missing_parity_support,146.44,0.0382,0.0,-0.00513003,1.8082191780821917,158.37505398111577,,,
PLTR,2026-04-01,2028-12-15,missing_parity_support,146.44,0.0385,0.0,-0.00431738,2.7095890410958905,164.4543940366363,,,
QCOM,2026-04-01,2026-04-02,model_carry_parity_consistent,127.31,0.0374,0.0,0.08696159,0.0027397260273972603,127.29271436257159,127.30923931713176,2.0,0.0001298009155617644
QCOM,2026-04-01,2026-04-10,model_carry_parity_consistent,127.31,0.0374,0.0,0.00819761,0.024657534246575342,127.40170371464727,127.38225636931293,6.0,0.00015275583484676775
QCOM,2026-04-01,2026-04-17,model_carry_parity_consistent,127.31,0.0374,0.0,0.00625433,0.043835616438356165,127.48393373250062,127.39773084762737,7.0,0.0006771100846221429
QCOM,2026-04-01,2026-04-24,model_carry_parity_consistent,127.31,0.0374,0.0,0.0068225,0.06301369863013699,127.55553755748386,127.53550803196015,2.0,0.00015732876854693931
QCOM,2026-04-01,2026-05-01,model_carry_parity_consistent,127.31,0.0371,0.0,-0.00612647,0.0821917808219178,127.76311913427014,127.72084029481175,2.0,0.0003320936254684659
QCOM,2026-04-01,2026-05-08,missing_parity_support,127.31,0.0371,0.0,-0.00185721,0.10136986301369863,127.8137522973566,,,
QCOM,2026-04-01,2026-05-15,missing_parity_support,127.31,0.0371,0.0,0.00317197,0.12054794520547946,127.83175833866913,,,
QCOM,2026-04-01,2026-06-18,missing_parity_support,127.31,0.0371,0.03371035,-0.00126746,0.2136986301369863,127.43676427565121,,,
QCOM,2026-04-01,2026-07-17,missing_parity_support,127.31,0.0373,0.02457385,0.00055459,0.29315068493150687,127.76506633605189,,,
QCOM,2026-04-01,2026-08-21,missing_parity_support,127.31,0.0373,0.01851733,-0.00441415,0.38904109589041097,128.46411098076535,,,
QCOM,2026-04-01,2026-09-18,missing_parity_support,127.31,0.0373,0.03039762,-0.00735521,0.4657534246575342,128.15821796340038,,,
QCOM,2026-04-01,2026-10-16,missing_parity_support,127.31,0.0371,0.02610076,-0.01601731,0.5424657534246575,129.18953766237692,,,
QCOM,2026-04-01,2026-11-20,missing_parity_support,127.31,0.0371,0.02217624,-0.02000035,0.6383561643835617,130.18012625297615,,,
QCOM,2026-04-01,2026-12-18,missing_parity_support,127.31,0.0371,0.02949926,-0.01572598,0.7150684931506849,129.4513661443928,,,
QCOM,2026-04-01,2027-01-15,missing_parity_support,127.31,0.0371,0.02664171,-0.00805796,0.7917808219178082,129.19021700646203,,,
QCOM,2026-04-01,2027-03-19,missing_parity_support,127.31,0.0371,0.02905481,-0.01624777,0.9643835616438357,130.32779650567522,,,
QCOM,2026-04-01,2027-06-17,missing_parity_support,127.31,0.0382,0.02881863,-0.01541741,1.210958904109589,131.19114220187421,,,
QCOM,2026-04-01,2028-01-21,missing_parity_support,127.31,0.0382,0.02689405,-0.00710928,1.8082191780821917,131.62063784527695,,,
CRM,2026-04-02,2026-04-02,missing_carry_inputs,,,,,,,,,
CRM,2026-04-02,2026-04-10,model_carry_parity_consistent,185.59,0.0374,0.10808776,0.00371844,0.021917808219178082,185.28758262496152,185.3119434641139,3.0,0.00013126159357936047
CRM,2026-04-02,2026-04-17,model_carry_parity_consistent,185.59,0.0374,0.05767948,0.00630852,0.0410958904109589,185.3873244358748,185.37887706978762,4.0,4.5516278286449795e-05
CRM,2026-04-02,2026-04-24,model_carry_parity_consistent,185.59,0.0374,0.03933502,-0.0041701,0.06027397260273973,185.61500384018086,185.62793046007795,3.0,6.965148928868348e-05
CRM,2026-04-02,2026-05-01,model_carry_parity_consistent,185.59,0.037,0.02984378,-0.00388461,0.07945205479452055,185.75287406186055,185.71283587333667,3.0,0.0002157346221449436
CRM,2026-04-02,2026-05-08,missing_parity_support,185.59,0.037,0.02404239,0.00056806,0.09863013698630137,185.81692644940756,,,
CRM,2026-04-02,2026-05-15,missing_parity_support,185.59,0.037,0.02012939,-0.00081269,0.1178082191780822,185.97703115472183,,,
CRM,2026-04-02,2026-05-22,missing_parity_support,185.59,0.037,0.01731183,-0.02472955,0.136986301369863,186.72268696308782,,,
CRM,2026-04-02,2026-06-18,missing_parity_support,185.59,0.037,0.01124221,0.00264103,0.21095890410958903,186.49727466977046,,,
CRM,2026-04-02,2026-07-17,missing_parity_support,185.59,0.0372,0.01627728,-0.00697866,0.29041095890410956,187.09992007664428,,,
CRM,2026-04-02,2026-08-21,missing_parity_support,185.59,0.0372,0.0122371,-0.00268503,0.3863013698630137,187.58280466878745,,,
CRM,2026-04-02,2026-09-18,missing_parity_support,185.59,0.0372,0.01020977,-0.00110793,0.46301369863013697,188.02026932495005,,,
CRM,2026-04-02,2026-11-20,missing_parity_support,185.59,0.0368,0.01111687,-0.00530196,0.6356164383561644,189.28135750362966,,,
CRM,2026-04-02,2026-12-18,missing_parity_support,185.59,0.0368,0.00991991,-0.00431862,0.7123287671232876,189.7606760043135,,,
CRM,2026-04-02,2027-01-15,missing_parity_support,185.59,0.0368,0.01190028,-0.00606163,0.7890410958904109,190.17975752315763,,,
CRM,2026-04-02,2027-03-19,missing_parity_support,185.59,0.0368,0.00976581,-0.00559043,0.9616438356164384,191.5048633348262,,,
CRM,2026-04-02,2027-06-17,missing_parity_support,185.59,0.0381,0.00967653,-0.00448159,1.2082191780821918,193.1170465976631,,,
CRM,2026-04-02,2027-09-17,missing_parity_support,185.59,0.0381,0.00957337,-0.00481748,1.4602739726027398,194.85028132036544,,,
CRM,2026-04-02,2027-12-17,missing_parity_support,185.59,0.0381,0.00950555,-0.00420217,1.7095890410958905,196.29304726444326,,,
CRM,2026-04-02,2028-01-21,missing_parity_support,185.59,0.0381,0.01024992,-0.00501025,1.8054794520547945,196.93398876869983,,,
DIS,2026-04-02,2026-04-02,missing_carry_inputs,,,,,,,,,
DIS,2026-04-02,2026-04-10,model_carry_parity_consistent,96.61,0.0374,0.0,0.0147085,0.021917808219178082,96.65806073544964,96.65091056265508,2.0,7.401069034833972e-05
DIS,2026-04-02,2026-04-17,model_carry_parity_consistent,96.61,0.0374,0.0,-0.00076367,0.0410958904109589,96.7616391077304,96.75263844978167,4.0,9.316486853050701e-05
DIS,2026-04-02,2026-04-24,model_carry_parity_consistent,96.61,0.0374,0.0,-0.01370535,0.06027397260273973,96.9080487608967,96.87047648976795,5.0,0.00038890664660751764
DIS,2026-04-02,2026-05-01,model_carry_parity_consistent,96.61,0.037,0.0,-0.00474047,0.07945205479452055,96.93092598974923,96.92438227906588,5.0,6.773326450000718e-05
