date,variant,bombs,total_credit,anchor_pnl,anchor_bombed,leftover_long_pnl,unpaired_short,cash,book_1550,day_pnl,anchor_bomb_mark
2024-01-03,anchor,1,0.5,5.1,False,0.0,True,27.2,-23.05,4.15,
2024-01-03,anchor_bomb,1,0.5,5.1,False,0.0,True,27.2,-23.05,4.15,
2024-01-03,anchor_bomb_late,1,0.5,5.1,False,0.0,True,27.2,-23.05,4.15,
2024-01-03,long_first,2,1.0,0.0,False,0.0,False,1.0,1.7,2.7,
2024-01-03,long_atm,2,1.0,0.0,False,0.0,False,1.0,4.7,5.7,
2024-01-03,ladder3,6,3.0,0.0,False,0.0,False,3.0,5.5,8.5,
2024-01-03,short3,2,1.0,0.0,False,0.0,True,67.9,-74.95,-7.05,
2024-01-03,fade,1,0.5,5.1,False,0.0,True,26.3,-23.05,3.25,
2024-01-04,anchor,1,0.5,2.7,False,0.0,True,26.2,-23.0,3.2,
2024-01-04,anchor_bomb,1,0.5,2.7,False,0.0,True,26.2,-23.0,3.2,
2024-01-04,anchor_bomb_late,1,0.5,2.7,False,0.0,True,26.2,-23.0,3.2,
2024-01-04,long_first,0,0.0,0.0,False,0.0,False,-24.1,24.1,0.0,
2024-01-04,long_atm,0,0.0,0.0,False,2.7,False,-68.6,71.3,2.7,
2024-01-04,ladder3,0,0.0,0.0,False,0.0,False,-77.3,77.3,0.0,
2024-01-04,short3,3,1.5,0.0,False,0.0,True,75.2,-73.9,1.3,
2024-01-04,fade,0,0.0,2.7,False,0.0,False,-21.4,24.1,2.7,
2024-01-05,anchor,2,1.0,0.3,False,0.0,True,22.5,-19.9,2.6,
2024-01-05,anchor_bomb,2,1.0,0.3,False,0.0,True,22.5,-19.9,2.6,
2024-01-05,anchor_bomb_late,2,1.0,0.3,False,0.0,True,22.5,-19.9,2.6,
2024-01-05,long_first,2,1.0,0.0,False,-0.6,False,-21.4,23.4,2.0,
2024-01-05,long_atm,2,1.0,0.0,False,0.0,False,1.0,4.5,5.5,
2024-01-05,ladder3,6,3.0,0.0,False,-1.7,False,-69.3,75.7,6.4,
2024-01-05,short3,6,3.0,0.0,False,0.0,True,71.5,-64.3,7.2,
2024-01-05,fade,1,0.5,0.3,False,-1.0,False,-22.0,22.6,0.6,
2024-01-10,anchor,1,0.5,-4.3,False,0.0,False,-3.8,0.7,-3.1,
2024-01-10,anchor_bomb,1,0.5,-4.3,False,0.0,False,-3.8,0.7,-3.1,
2024-01-10,anchor_bomb_late,1,0.5,-4.3,False,0.0,False,-3.8,0.7,-3.1,
2024-01-10,long_first,0,0.0,0.0,False,-1.6,False,-21.4,19.8,-1.6,
2024-01-10,long_atm,1,0.5,0.0,False,-4.3,False,-61.3,59.65,-1.65,
2024-01-10,ladder3,0,0.0,0.0,False,-5.300000000000001,False,-69.4,64.1,-5.3,
2024-01-10,short3,3,1.5,0.0,False,0.0,False,1.5,2.3,3.8,
2024-01-10,fade,1,0.5,-4.3,False,0.0,False,-3.8,0.7,-3.1,
2024-01-17,anchor,3,1.5,-4.2,False,0.0,False,-2.7,2.1,-0.6,
2024-01-17,anchor_bomb,3,1.5,-4.2,False,0.0,False,-2.7,2.1,-0.6,
2024-01-17,anchor_bomb_late,3,1.5,-4.2,False,0.0,False,-2.7,2.1,-0.6,
2024-01-17,long_first,1,0.5,0.0,False,-2.3,False,-24.9,23.8,-1.1,
2024-01-17,long_atm,1,0.5,0.0,False,-4.2,False,-70.0,68.4,-1.6,
2024-01-17,ladder3,3,1.5,0.0,False,-7.199999999999999,False,-79.3,75.9,-3.4,
2024-01-17,short3,9,4.5,0.0,False,0.0,False,4.5,6.9,11.4,
2024-01-17,fade,1,0.5,-4.2,False,-2.3,False,-29.1,23.8,-5.3,
2024-01-24,anchor,0,0.0,10.3,False,0.0,True,29.8,-24.4,5.4,
2024-01-24,anchor_bomb,0,0.0,10.3,False,0.0,True,29.8,-24.4,5.4,
2024-01-24,anchor_bomb_late,0,0.0,10.3,False,0.0,True,29.8,-24.4,5.4,
2024-01-24,long_first,1,0.5,0.0,False,0.0,False,0.5,0.95,1.45,
2024-01-24,long_atm,2,1.0,0.0,False,0.0,False,1.0,5.3,6.3,
2024-01-24,ladder3,3,1.5,0.0,False,0.0,False,1.5,3.05,4.55,
2024-01-24,short3,0,0.0,0.0,False,0.0,True,63.4,-79.1,-15.7,
2024-01-24,fade,1,0.5,10.3,False,0.0,True,30.8,-23.45,7.35,
2024-01-25,anchor,0,0.0,1.6,False,0.0,True,22.3,-22.4,-0.1,
2024-01-25,anchor_bomb,0,0.0,1.6,False,0.0,True,22.3,-22.4,-0.1,
2024-01-25,anchor_bomb_late,0,0.0,1.6,False,0.0,True,22.3,-22.4,-0.1,
2024-01-25,long_first,2,1.0,0.0,False,0.0,False,1.0,1.5,2.5,
2024-01-25,long_atm,2,1.0,0.0,False,0.0,False,1.0,4.8,5.8,
2024-01-25,ladder3,6,3.0,0.0,False,0.0,False,3.0,5.0,8.0,
2024-01-25,short3,0,0.0,0.0,False,0.0,True,66.8,-71.9,-5.1,
2024-01-25,fade,0,0.0,1.6,False,0.0,True,22.7,-22.4,0.3,
2024-01-26,anchor,1,0.5,1.2,False,0.0,True,22.9,-20.4,2.5,
2024-01-26,anchor_bomb,1,0.5,1.2,False,0.0,True,22.9,-20.4,2.5,
2024-01-26,anchor_bomb_late,1,0.5,1.2,False,0.0,True,22.9,-20.4,2.5,
2024-01-26,long_first,0,0.0,0.0,False,-0.9,False,-22.3,21.4,-0.9,
2024-01-26,long_atm,1,0.5,0.0,False,1.2,False,-64.4,68.55,4.15,
2024-01-26,ladder3,0,0.0,0.0,False,-2.5,False,-71.9,69.4,-2.5,
2024-01-26,short3,3,1.5,0.0,False,0.0,True,69.8,-65.55,4.25,
2024-01-26,fade,0,0.0,1.2,False,0.0,True,21.3,-21.1,0.2,
2024-01-30,anchor,2,1.0,-2.9,False,0.0,False,-1.9,1.8,-0.1,
2024-01-30,anchor_bomb,2,1.0,-2.9,False,0.0,False,-1.9,1.8,-0.1,
2024-01-30,anchor_bomb_late,2,1.0,-2.9,False,0.0,False,-1.9,1.8,-0.1,
2024-01-30,long_first,0,0.0,0.0,False,-2.3,False,-22.0,19.7,-2.3,
2024-01-30,long_atm,0,0.0,0.0,False,-2.9,False,-66.4,63.5,-2.9,
2024-01-30,ladder3,0,0.0,0.0,False,-6.699999999999999,False,-70.9,64.2,-6.7,
2024-01-30,short3,5,2.5,0.0,False,0.0,False,2.5,5.2,7.7,
2024-01-30,fade,0,0.0,-2.9,False,-3.7,False,-26.3,19.7,-6.6,
2024-02-02,anchor,1,0.5,-25.1,False,0.0,False,-24.6,0.4,-24.2,
2024-02-02,anchor_bomb,1,0.5,-25.1,False,0.0,False,-24.6,0.4,-24.2,
2024-02-02,anchor_bomb_late,1,0.5,-25.1,False,0.0,False,-24.6,0.4,-24.2,
2024-02-02,long_first,0,0.0,0.0,False,-9.2,False,-23.9,14.7,-9.2,
2024-02-02,long_atm,0,0.0,0.0,False,-25.1,False,-68.7,43.6,-25.1,
2024-02-02,ladder3,0,0.0,0.0,False,-29.5,False,-76.4,46.9,-29.5,
2024-02-02,short3,3,1.5,0.0,False,0.0,False,1.5,1.3,2.8,
2024-02-02,fade,0,0.0,-25.1,False,-8.8,False,-48.6,14.7,-33.9,
2024-02-07,anchor,1,0.5,-9.3,False,0.0,False,-8.8,0.65,-8.15,
2024-02-07,anchor_bomb,1,0.5,-9.3,False,0.0,False,-8.8,0.65,-8.15,
2024-02-07,anchor_bomb_late,1,0.5,-9.3,False,0.0,False,-8.8,0.65,-8.15,
2024-02-07,long_first,0,0.0,0.0,False,-3.7,False,-21.6,17.9,-3.7,
2024-02-07,long_atm,0,0.0,0.0,False,-9.3,False,-65.3,56.0,-9.3,
2024-02-07,ladder3,0,0.0,0.0,False,-12.1,False,-69.9,57.8,-12.1,
2024-02-07,short3,3,1.5,0.0,False,0.0,False,1.5,2.05,3.55,
2024-02-07,fade,1,0.5,-9.3,False,0.0,False,-8.8,0.65,-8.15,
2024-02-08,anchor,0,0.0,-3.8,False,0.0,True,16.3,-20.2,-3.9,
2024-02-08,anchor_bomb,0,0.0,-3.8,False,0.0,True,16.3,-20.2,-3.9,
2024-02-08,anchor_bomb_late,0,0.0,-3.8,False,0.0,True,16.3,-20.2,-3.9,
2024-02-08,long_first,0,0.0,0.0,False,-1.9,False,-22.5,20.6,-1.9,
2024-02-08,long_atm,0,0.0,0.0,False,-3.8,False,-69.0,65.2,-3.8,
2024-02-08,ladder3,0,0.0,0.0,False,-6.0,False,-72.5,66.5,-6.0,
2024-02-08,short3,0,0.0,0.0,False,0.0,True,64.9,-65.2,-0.3,
2024-02-08,fade,0,0.0,-3.8,False,-1.5,False,-25.9,20.6,-5.3,
2024-02-09,anchor,1,0.5,-8.8,False,0.0,False,-8.3,0.65,-7.65,
2024-02-09,anchor_bomb,1,0.5,-8.8,False,0.0,False,-8.3,0.65,-7.65,
2024-02-09,anchor_bomb_late,1,0.5,-8.8,False,0.0,False,-8.3,0.65,-7.65,
2024-02-09,long_first,0,0.0,0.0,False,-3.0,False,-21.2,18.2,-3.0,
2024-02-09,long_atm,0,0.0,0.0,False,-8.8,False,-65.6,56.8,-8.8,
2024-02-09,ladder3,0,0.0,0.0,False,-9.8,False,-68.7,58.9,-9.8,
2024-02-09,short3,3,1.5,0.0,False,0.0,False,1.5,2.1,3.6,
2024-02-09,fade,0,0.0,-8.8,False,-2.2,False,-29.2,18.2,-11.0,
2024-02-14,anchor,2,1.0,-9.5,False,0.0,False,-8.5,1.2,-7.3,
2024-02-14,anchor_bomb,2,1.0,-9.5,False,0.0,False,-8.5,1.2,-7.3,
2024-02-14,anchor_bomb_late,2,1.0,-9.5,False,0.0,False,-8.5,1.2,-7.3,
2024-02-14,long_first,3,1.5,0.0,False,-3.3,False,-22.9,22.9,0.0,
2024-02-14,long_atm,3,1.5,0.0,False,-9.5,False,-69.0,67.15,-1.85,
2024-02-14,ladder3,9,4.5,0.0,False,-10.7,False,-73.3,72.8,-0.5,
2024-02-14,short3,6,3.0,0.0,False,0.0,False,3.0,3.8,6.8,
2024-02-14,fade,1,0.5,-9.5,False,-2.3,False,-32.4,21.7,-10.7,
2024-02-21,anchor,3,1.5,-7.5,False,0.0,False,-6.0,1.8,-4.2,
2024-02-21,anchor_bomb,3,1.5,-7.5,False,0.0,False,-6.0,1.8,-4.2,
2024-02-21,anchor_bomb_late,3,1.5,-7.5,False,0.0,False,-6.0,1.8,-4.2,
2024-02-21,long_first,0,0.0,0.0,False,-3.7,False,-27.2,23.5,-3.7,
2024-02-21,long_atm,1,0.5,0.0,False,-7.5,False,-75.3,70.35,-4.95,
2024-02-21,ladder3,2,1.0,0.0,False,-11.4,False,-85.0,76.05,-8.95,
2024-02-21,short3,8,4.0,0.0,False,0.0,False,4.0,5.45,9.45,
2024-02-21,fade,2,1.0,-7.5,False,-3.0,False,-33.0,24.7,-8.3,
2024-02-27,anchor,1,0.5,-5.5,False,0.0,False,-5.0,0.6,-4.4,
2024-02-27,anchor_bomb,1,0.5,-5.5,False,0.0,False,-5.0,0.6,-4.4,
2024-02-27,anchor_bomb_late,1,0.5,-5.5,False,0.0,False,-5.0,0.6,-4.4,
2024-02-27,long_first,0,0.0,0.0,False,-2.3,False,-22.6,20.3,-2.3,
2024-02-27,long_atm,1,0.5,0.0,False,-5.5,False,-67.2,64.4,-2.8,
2024-02-27,ladder3,0,0.0,0.0,False,-7.299999999999999,False,-72.5,65.2,-7.3,
2024-02-27,short3,3,1.5,0.0,False,0.0,False,1.5,2.1,3.6,
2024-02-27,fade,1,0.5,-5.5,False,0.0,False,-5.0,0.6,-4.4,
2024-02-28,anchor,1,0.5,-4.2,False,0.0,True,18.2,-20.65,-2.45,
2024-02-28,long_first,0,0.0,0.0,False,-1.6,False,-23.1,21.5,-1.6,
2024-02-28,fade,0,0.0,-4.2,False,-1.5,False,-27.2,21.5,-5.7,
2024-03-06,anchor,1,0.5,2.3,False,0.0,True,26.0,-24.2,1.8,
2024-03-06,anchor_bomb,1,0.5,2.3,False,0.0,True,26.0,-24.2,1.8,
2024-03-06,anchor_bomb_late,1,0.5,2.3,False,0.0,True,26.0,-24.2,1.8,
2024-03-06,long_first,2,1.0,0.0,False,0.0,False,1.0,1.6,2.6,
2024-03-06,long_atm,2,1.0,0.0,False,0.0,False,1.0,4.6,5.6,
2024-03-06,ladder3,6,3.0,0.0,False,0.0,False,3.0,5.1,8.1,
2024-03-06,short3,3,1.5,0.0,False,0.0,True,75.7,-77.35,-1.65,
2024-03-06,fade,1,0.5,2.3,False,0.0,True,27.4,-24.2,3.2,
2024-03-13,anchor,0,0.0,-0.7,False,0.0,True,22.2,-23.0,-0.8,
2024-03-13,anchor_bomb,0,0.0,-0.7,False,0.0,True,22.2,-23.0,-0.8,
2024-03-13,anchor_bomb_late,0,0.0,-0.7,False,0.0,True,22.2,-23.0,-0.8,
2024-03-13,long_first,1,0.5,0.0,False,-0.6,False,-23.5,24.2,0.7,
2024-03-13,long_atm,2,1.0,0.0,False,-0.7,False,-71.0,76.1,5.1,
2024-03-13,ladder3,3,1.5,0.0,False,-2.0,False,-75.6,77.55,1.95,
2024-03-13,short3,2,1.0,0.0,False,0.0,True,74.6,-72.45,2.15,
2024-03-13,fade,1,0.5,-0.7,False,0.0,True,23.8,-22.2,1.6,
2024-03-20,anchor,1,0.5,-20.7,False,0.0,False,-20.2,0.5,-19.7,
2024-03-20,anchor_bomb,1,0.5,-20.7,False,0.0,False,-20.2,0.5,-19.7,
2024-03-20,anchor_bomb_late,1,0.5,-20.7,False,0.0,False,-20.2,0.5,-19.7,
2024-03-20,long_first,0,0.0,0.0,False,-8.4,False,-24.4,16.0,-8.4,
2024-03-20,long_atm,0,0.0,0.0,False,-20.7,False,-71.8,51.1,-20.7,
2024-03-20,ladder3,0,0.0,0.0,False,-26.9,False,-78.1,51.2,-26.9,
2024-03-20,short3,4,2.0,0.0,False,0.0,False,2.0,2.2,4.2,
2024-03-20,fade,1,0.5,-20.7,False,0.0,False,-20.2,0.5,-19.7,
2024-03-21,anchor,0,0.0,1.5,False,0.0,True,22.7,-22.7,0.0,
2024-03-21,anchor_bomb,0,0.0,1.5,False,0.0,True,22.7,-22.7,0.0,
2024-03-21,anchor_bomb_late,0,0.0,1.5,False,0.0,True,22.7,-22.7,0.0,
2024-03-21,long_first,0,0.0,0.0,False,0.4,False,-22.6,23.0,0.4,
2024-03-21,long_atm,1,0.5,0.0,False,0.0,False,0.5,2.4,2.9,
2024-03-21,fade,0,0.0,1.5,False,0.1,False,-21.4,23.0,1.6,
2024-03-27,anchor,1,0.5,-6.2,False,0.0,False,-5.7,0.7,-5.0,
2024-03-27,anchor_bomb,1,0.5,-6.2,False,0.0,False,-5.7,0.7,-5.0,
2024-03-27,anchor_bomb_late,1,0.5,-6.2,False,0.0,False,-5.7,0.7,-5.0,
2024-03-27,long_first,1,0.5,0.0,False,-3.0,False,-21.7,19.9,-1.8,
2024-03-27,long_atm,1,0.5,0.0,False,-6.2,False,-66.4,62.9,-3.5,
2024-03-27,ladder3,3,1.5,0.0,False,-9.399999999999999,False,-69.8,64.05,-5.75,
2024-03-27,short3,3,1.5,0.0,False,0.0,False,1.5,2.15,3.65,
2024-03-27,fade,1,0.5,-6.2,False,0.0,False,-5.7,0.7,-5.0,
2024-04-03,anchor,1,0.5,-10.8,False,0.0,False,-10.3,0.65,-9.65,
2024-04-03,anchor_bomb,1,0.5,-10.8,False,0.0,False,-10.3,0.65,-9.65,
2024-04-03,anchor_bomb_late,1,0.5,-10.8,False,0.0,False,-10.3,0.65,-9.65,
2024-04-03,long_first,0,0.0,0.0,False,-5.3,False,-26.9,21.6,-5.3,
2024-04-03,long_atm,0,0.0,0.0,False,-10.8,False,-79.0,68.2,-10.8,
2024-04-03,ladder3,0,0.0,0.0,False,-16.599999999999998,False,-85.5,68.9,-16.6,
2024-04-03,short3,3,1.5,0.0,False,0.0,False,1.5,2.05,3.55,
2024-04-03,fade,0,0.0,-10.8,False,-6.2,False,-38.6,21.6,-17.0,
2024-04-10,anchor,5,2.5,-8.4,False,0.0,False,-5.9,3.5,-2.4,
2024-04-10,anchor_bomb,4,2.5,0.0,True,0.0,False,2.5,4.85,7.35,2.05
2024-04-10,anchor_bomb_late,4,2.5,0.0,True,0.0,False,2.5,4.85,7.35,2.05
2024-04-10,long_first,2,1.0,0.0,False,-4.4,False,-28.4,26.4,-2.0,
2024-04-10,long_atm,4,2.0,0.0,False,-8.4,False,-80.6,82.4,1.8,
2024-04-10,ladder3,6,3.0,0.0,False,-13.4,False,-89.9,84.0,-5.9,
2024-04-10,short3,15,7.5,0.0,False,0.0,False,7.5,11.25,18.75,
2024-04-10,fade,3,1.5,-8.4,False,-3.8,False,-35.7,27.1,-8.6,
2024-04-17,anchor,0,0.0,19.5,False,0.0,True,50.8,-38.5,12.3,
2024-04-17,anchor_bomb,0,0.0,19.5,False,0.0,True,50.8,-38.5,12.3,
2024-04-17,anchor_bomb_late,0,0.0,19.5,False,0.0,True,50.8,-38.5,12.3,
2024-04-17,long_first,1,0.5,0.0,False,0.0,False,0.5,0.95,1.45,
2024-04-17,long_atm,1,0.5,0.0,False,0.0,False,0.5,2.6,3.1,
2024-04-17,ladder3,3,1.5,0.0,False,0.0,False,1.5,3.05,4.55,
2024-04-17,short3,0,0.0,0.0,False,0.0,True,98.5,-121.3,-22.8,
2024-04-17,fade,0,0.0,19.5,False,0.0,True,51.0,-38.5,12.5,
2024-04-24,anchor,0,0.0,1.5,False,0.0,True,28.1,-27.7,0.4,
2024-04-24,anchor_bomb,0,0.0,1.5,False,0.0,True,28.1,-27.7,0.4,
2024-04-24,anchor_bomb_late,0,0.0,1.5,False,0.0,True,28.1,-27.7,0.4,
2024-04-24,long_first,2,1.0,0.0,False,0.0,False,1.0,1.8,2.8,
2024-04-24,long_atm,2,1.0,0.0,False,0.0,False,1.0,4.5,5.5,
2024-04-24,ladder3,6,3.0,0.0,False,0.0,False,3.0,5.5,8.5,
2024-04-24,short3,0,0.0,0.0,False,0.0,True,84.7,-88.3,-3.6,
2024-04-24,fade,0,0.0,1.5,False,0.0,True,28.4,-27.7,0.7,
2024-05-01,anchor,1,0.5,-12.4,False,0.0,False,-11.9,0.7,-11.2,
2024-05-01,anchor_bomb,1,0.5,-12.4,False,0.0,False,-11.9,0.7,-11.2,
2024-05-01,anchor_bomb_late,1,0.5,-12.4,False,0.0,False,-11.9,0.7,-11.2,
2024-05-01,long_first,1,0.5,0.0,False,-5.7,False,-27.2,22.7,-4.5,
2024-05-01,long_atm,1,0.5,0.0,False,-12.4,False,-82.8,73.0,-9.8,
2024-05-01,ladder3,3,1.5,0.0,False,-18.0,False,-86.8,72.5,-14.3,
2024-05-01,short3,3,1.5,0.0,False,0.0,False,1.5,2.2,3.7,
2024-05-01,fade,1,0.5,-12.4,False,0.0,False,-11.9,0.7,-11.2,
2024-05-02,anchor,1,0.5,-7.8,False,0.0,True,16.1,-23.5,-7.4,
2024-05-02,anchor_bomb,1,0.5,-7.8,False,0.0,True,16.1,-23.5,-7.4,
2024-05-02,anchor_bomb_late,1,0.5,-7.8,False,0.0,True,16.1,-23.5,-7.4,
2024-05-02,long_first,2,1.0,0.0,False,-4.1,False,-27.6,26.1,-1.5,
2024-05-02,long_atm,2,1.0,0.0,False,-7.8,False,-84.3,81.9,-2.4,
2024-05-02,ladder3,8,4.0,0.0,False,-12.9,False,-87.3,84.95,-2.35,
2024-05-02,short3,3,1.5,0.0,False,0.0,True,77.1,-75.35,1.75,
2024-05-02,fade,1,0.5,-7.8,False,0.0,False,-7.3,0.8,-6.5,
2024-05-03,anchor,2,1.0,-6.9,False,0.0,False,-5.9,1.5,-4.4,
2024-05-03,anchor_bomb,2,1.0,-6.9,False,0.0,False,-5.9,1.5,-4.4,
2024-05-03,anchor_bomb_late,2,1.0,-6.9,False,0.0,False,-5.9,1.5,-4.4,
2024-05-03,long_first,2,1.0,0.0,False,-3.7,False,-24.8,23.6,-1.2,
2024-05-03,long_atm,2,1.0,0.0,False,-6.9,False,-74.6,73.1,-1.5,
2024-05-03,ladder3,6,3.0,0.0,False,-11.3,False,-79.5,76.1,-3.4,
2024-05-03,short3,6,3.0,0.0,False,0.0,False,3.0,4.9,7.9,
2024-05-03,fade,1,0.5,-6.9,False,-2.4,False,-30.9,22.85,-8.05,
2024-05-08,anchor,1,0.5,-12.2,False,0.0,False,-11.7,0.7,-11.0,
2024-05-08,anchor_bomb,1,0.5,-12.2,False,0.0,False,-11.7,0.7,-11.0,
2024-05-08,anchor_bomb_late,1,0.5,-12.2,False,0.0,False,-11.7,0.7,-11.0,
2024-05-08,long_first,0,0.0,0.0,False,-5.5,False,-24.4,18.9,-5.5,
2024-05-08,long_atm,0,0.0,0.0,False,-12.2,False,-73.4,61.2,-12.2,
2024-05-08,ladder3,0,0.0,0.0,False,-17.4,False,-78.4,61.0,-17.4,
2024-05-08,short3,3,1.5,0.0,False,0.0,False,1.5,2.15,3.65,
2024-05-08,fade,0,0.0,-12.2,False,-3.5,False,-34.6,18.9,-15.7,
2024-05-09,anchor,1,0.5,-12.8,False,0.0,False,-12.3,0.65,-11.65,
2024-05-09,anchor_bomb,1,0.5,-12.8,False,0.0,False,-12.3,0.65,-11.65,
2024-05-09,anchor_bomb_late,1,0.5,-12.8,False,0.0,False,-12.3,0.65,-11.65,
2024-05-09,long_first,0,0.0,0.0,False,-5.2,False,-23.8,18.6,-5.2,
2024-05-09,long_atm,0,0.0,0.0,False,-12.8,False,-73.4,60.6,-12.8,
2024-05-09,ladder3,0,0.0,0.0,False,-16.9,False,-76.8,59.9,-16.9,
2024-05-09,short3,3,1.5,0.0,False,0.0,False,1.5,2.0,3.5,
2024-05-09,fade,0,0.0,-12.8,False,-5.3,False,-36.7,18.6,-18.1,
2024-05-10,anchor,0,0.0,4.3,False,0.0,True,26.0,-23.1,2.9,
2024-05-10,anchor_bomb,0,0.0,4.3,False,0.0,True,26.0,-23.1,2.9,
2024-05-10,anchor_bomb_late,0,0.0,4.3,False,0.0,True,26.0,-23.1,2.9,
2024-05-10,long_first,1,0.5,0.0,False,0.0,False,0.5,0.9,1.4,
2024-05-10,long_atm,1,0.5,0.0,False,0.0,False,0.5,2.65,3.15,
2024-05-10,ladder3,3,1.5,0.0,False,0.0,False,1.5,2.9,4.4,
2024-05-10,short3,0,0.0,0.0,False,0.0,True,70.0,-74.8,-4.8,
2024-05-10,fade,0,0.0,4.3,False,-3.4,False,-22.7,23.6,0.9,
2024-05-14,anchor,1,0.5,-13.4,False,0.0,False,-12.9,0.6,-12.3,
2024-05-14,long_first,0,0.0,0.0,False,-5.6,False,-25.1,19.5,-5.6,
2024-05-14,fade,0,0.0,-13.4,False,-5.3,False,-38.2,19.5,-18.7,
2024-05-15,anchor,1,0.5,-15.9,False,0.0,False,-15.4,0.55,-14.85,
2024-05-15,anchor_bomb,1,0.5,-15.9,False,0.0,False,-15.4,0.55,-14.85,
2024-05-15,anchor_bomb_late,1,0.5,-15.9,False,0.0,False,-15.4,0.55,-14.85,
2024-05-15,long_first,1,0.5,0.0,False,-6.7,False,-22.8,17.15,-5.65,
2024-05-15,long_atm,1,0.5,0.0,False,-15.9,False,-69.1,55.75,-13.35,
2024-05-15,ladder3,3,1.5,0.0,False,-21.2,False,-73.3,55.5,-17.8,
2024-05-15,short3,3,1.5,0.0,False,0.0,False,1.5,1.9,3.4,
2024-05-15,fade,1,0.5,-15.9,False,0.0,False,-15.4,0.55,-14.85,
2024-05-21,anchor,1,0.5,-10.1,False,0.0,False,-9.6,0.8,-8.8,
2024-05-21,anchor_bomb,1,0.5,-10.1,False,0.0,False,-9.6,0.8,-8.8,
2024-05-21,anchor_bomb_late,1,0.5,-10.1,False,0.0,False,-9.6,0.8,-8.8,
2024-05-21,long_first,0,0.0,0.0,False,-4.3,False,-22.1,17.8,-4.3,
2024-05-21,long_atm,0,0.0,0.0,False,-10.1,False,-65.4,55.3,-10.1,
2024-05-21,fade,0,0.0,-10.1,False,-4.0,False,-31.9,17.8,-14.1,
2024-05-22,anchor,0,0.0,12.5,False,0.0,True,33.5,-26.5,7.0,
2024-05-22,anchor_bomb,0,0.0,12.5,False,0.0,True,33.5,-26.5,7.0,
2024-05-22,anchor_bomb_late,0,0.0,12.5,False,0.0,True,33.5,-26.5,7.0,
2024-05-22,long_first,1,0.5,0.0,False,0.0,False,0.5,0.9,1.4,
2024-05-22,long_atm,1,0.5,0.0,False,0.0,False,0.5,2.6,3.1,
2024-05-22,ladder3,3,1.5,0.0,False,0.0,False,1.5,2.9,4.4,
2024-05-22,short3,0,0.0,0.0,False,0.0,True,67.5,-85.0,-17.5,
2024-05-22,fade,1,0.5,12.5,False,0.0,False,13.0,0.9,13.9,
2024-05-29,anchor,1,0.5,-5.4,False,0.0,False,-4.9,0.6,-4.3,
2024-05-29,anchor_bomb,1,0.5,-5.4,False,0.0,False,-4.9,0.6,-4.3,
2024-05-29,anchor_bomb_late,1,0.5,-5.4,False,0.0,False,-4.9,0.6,-4.3,
2024-05-29,long_first,0,0.0,0.0,False,-3.1,False,-26.2,23.1,-3.1,
2024-05-29,long_atm,0,0.0,0.0,False,-5.4,False,-70.1,64.7,-5.4,
2024-05-29,ladder3,0,0.0,0.0,False,-9.4,False,-82.9,73.5,-9.4,
2024-05-29,short3,3,1.5,0.0,False,0.0,False,1.5,2.05,3.55,
2024-05-29,fade,0,0.0,-5.4,False,-1.6,False,-30.1,23.1,-7.0,
2024-06-04,anchor,2,1.0,-10.9,False,0.0,False,-9.9,1.2,-8.7,
2024-06-04,anchor_bomb,2,1.0,-10.9,False,0.0,False,-9.9,1.2,-8.7,
2024-06-04,anchor_bomb_late,2,1.0,-10.9,False,0.0,False,-9.9,1.2,-8.7,
2024-06-04,long_first,0,0.0,0.0,False,-5.4,False,-25.5,20.1,-5.4,
2024-06-04,long_atm,1,0.5,0.0,False,-10.9,False,-71.2,62.65,-8.55,
2024-06-04,ladder3,1,0.5,0.0,False,-16.8,False,-80.6,65.0,-15.6,
2024-06-04,short3,6,3.0,0.0,False,0.0,False,3.0,3.9,6.9,
2024-06-04,fade,1,0.5,-10.9,False,-4.0,False,-34.5,20.7,-13.8,
2024-06-05,anchor,1,0.5,-15.7,False,0.0,False,-15.2,0.55,-14.65,
2024-06-05,anchor_bomb,1,0.5,-15.7,False,0.0,False,-15.2,0.55,-14.65,
2024-06-05,anchor_bomb_late,1,0.5,-15.7,False,0.0,False,-15.2,0.55,-14.65,
2024-06-05,long_first,1,0.5,0.0,False,-6.2,False,-24.0,18.85,-5.15,
2024-06-05,long_atm,1,0.5,0.0,False,-15.7,False,-70.7,57.3,-13.4,
2024-06-05,ladder3,3,1.5,0.0,False,-19.9,False,-77.1,60.55,-16.55,
2024-06-05,short3,3,1.5,0.0,False,0.0,False,1.5,1.85,3.35,
2024-06-05,fade,1,0.5,-15.7,False,0.0,False,-15.2,0.55,-14.65,
2024-06-10,anchor,1,0.5,-12.5,False,0.0,False,-12.0,0.7,-11.3,
2024-06-10,anchor_bomb,1,0.5,-12.5,False,0.0,False,-12.0,0.7,-11.3,
2024-06-10,anchor_bomb_late,1,0.5,-12.5,False,0.0,False,-12.0,0.7,-11.3,
2024-06-10,long_first,0,0.0,0.0,False,-6.6,False,-23.9,17.3,-6.6,
2024-06-10,long_atm,0,0.0,0.0,False,-12.5,False,-67.3,54.8,-12.5,
2024-06-10,ladder3,0,0.0,0.0,False,-19.0,False,-76.7,57.7,-19.0,
2024-06-10,short3,3,1.5,0.0,False,0.0,False,1.5,2.1,3.6,
2024-06-10,fade,0,0.0,-12.5,False,-6.3,False,-36.1,17.3,-18.8,
