tradeDate,ticker,scenario,buy_surface_tier,sell_archetype,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,extension_50d_pct,relative_return_63d_pct,rs63_cross_section_pct,ivRank1y,iv30d,rr25,rr25_pct252,callskew,callskew_pct252,call_wing_30,call_wing_10,call_wing_10_pct252,call_kink,call_kink_pct252,put_wing_10_pct252,iv10d_pct252,avgOptVolu20d,oi,dollar_stock_volume,confidence_core,mktWidthVol,nextErn,wksNextErn,earnings_near_front_expiry,sector,sectorName,bestEtf,universe_size,liquid_universe_size
2026-08-17,PCG,sell-first,,grab,53.01587301587302,17.54,2.513150204558734,-2.7716186252771613,2.002837935285773,5.534426489491318,54.6976241900648,68.2,54.0103,-2.810900000000011,1.1904761904761905,2.9418000000000077,95.23809523809524,12.384799999999998,18.377399999999994,93.65079365079364,5.182599999999994,73.01587301587301,2.380952380952381,94.84126984126983,89862.8,1887157,454876934.24,81.345,6.18037,0000-00-00,9,False,Regulated Electric Utilities,Utilities,XLU,1852,556
2026-08-17,DHI,sell-first,,grab,52.32142857142858,148.09,0.9681598145496739,-2.3861314349746254,-2.2455340817126745,6.49552525069168,55.99352051835853,40.36,33.589200000000005,-0.07079999999999842,2.7777777777777777,0.9660999999999973,96.03174603174604,4.616899999999994,8.479799999999997,87.3015873015873,5.394100000000002,71.82539682539682,35.714285714285715,26.984126984126984,2122.65,46581,391651253.28000003,77.6516,4.86827,0000-00-00,10,False,Residential Homebuilding,C. Cyclical,XLY,1852,556
2026-08-17,GLW,sell-first,,grab,52.12301587301587,175.13,9.882042916300659,0.0,-0.4635523707327671,-12.47964330569158,17.44060475161987,62.5,65.9101,-1.5544000000000011,7.936507936507937,1.4594000000000023,87.6984126984127,7.961999999999989,7.415400000000005,86.11111111111111,4.572200000000009,70.23809523809524,14.285714285714286,63.492063492063494,60190.3,601808,2234392883.9100003,96.1798,5.53691,0000-00-00,10,False,Electronic Components Manufacturing,Technology,XLK,1852,556
2026-08-17,AMLX,sell-first,,post-shock smile,49.86111111111111,21.48,-5.207413945278017,-9.974853310980713,17.447646126086713,58.82122811298884,94.54643628509719,88.21,210.604,119.74000000000004,100.0,-42.48200000000003,1.5873015873015872,-8.215000000000003,57.60400000000001,98.80952380952381,22.794999999999987,99.60317460317461,95.63492063492063,93.65079365079364,2921.3,63709,43231686.33,50.7867,32.81156,0000-00-00,11,False,Specialty & Generic Pharmaceuticals,Healthcare,XLV,1852,556
2026-08-18,IP,buy-first puke,good,,74.52380952380952,40.05,-3.8646183389342337,-8.100045892611297,3.7236935476351984,29.70597000252122,84.4141689373297,38.74,34.827799999999996,3.3836000000000013,61.507936507936506,-0.44999999999999574,32.53968253968254,1.9960000000000022,5.461500000000001,49.6031746031746,2.998800000000003,66.66666666666667,51.19047619047619,32.142857142857146,3152.05,56605,210639756.35999998,74.3556,5.07231,0000-00-00,10,False,Packaging & Container Manufacturing,Materials,XLB,1835,552
2026-08-18,UAMY,buy-first puke,good,,67.18253968253968,5.2,-20.48929663608563,-22.503725782414307,-18.11023622047243,-37.428148836090315,2.016348773841962,0.0,93.3172,-0.10699999999999932,78.96825396825396,0.2693000000000012,14.285714285714286,1.400100000000009,-4.387799999999999,5.9523809523809526,-3.8911000000000087,27.77777777777778,68.25396825396825,0.7936507936507936,9907.05,242795,36418926.32,58.8621,13.61282,0000-00-00,12,False,Industrial Metals & Mining,Materials,XLB,1835,552
2026-08-18,SGML,buy-first puke,,,47.34126984126984,10.98,-6.553191489361698,-8.193979933110374,-7.097167225099,-27.170454680361104,5.340599455040872,6.39,81.5364,0.4222999999999928,78.96825396825396,1.4474000000000018,11.11111111111111,10.474599999999995,10.474599999999995,18.253968253968253,0.0,36.507936507936506,25.396825396825395,1.9841269841269842,2167.3,53413,20400801.21,73.5877,4.38878,0000-00-00,0,True,Industrial Metals & Mining,Materials,XLB,1835,552
2026-08-18,TTMI,buy-first puke,,,46.36904761904761,128.0,-1.3715518569887508,-12.627986348122866,-17.746670025344315,-21.18358845577484,8.93732970027248,56.39,85.47550000000001,5.0900999999999925,69.84126984126983,-2.2904000000000053,12.301587301587302,1.340299999999985,1.340299999999985,47.22222222222222,0.0,36.904761904761905,23.015873015873016,62.301587301587304,4420.5,69337,440906209.23999995,95.8603,11.20522,0000-00-00,11,False,Electronic Components Manufacturing,Technology,XLK,1835,552
2026-08-18,NVTS,buy-first puke,,,46.09126984126984,13.14,-2.954209748892156,-9.938313913639474,-15.272816372851194,-34.823515904850915,2.670299727520436,16.13,92.0822,-1.2727999999999895,69.44444444444444,1.5429999999999922,17.063492063492063,12.329799999999992,19.15679999999999,36.507936507936506,5.5020000000000095,59.523809523809526,78.17460317460318,15.873015873015873,45112.0,555113,217872162.18,93.8198,9.94824,0000-00-00,10,False,Semiconductors,Technology,XLK,1835,552
2026-08-18,PONY,buy-first puke,,,45.97222222222222,7.81,-7.900943396226423,-8.117647058823529,3.244057848399118,-7.19766556471485,25.068119891008173,15.08,72.384,0.4988000000000028,64.28571428571429,1.6950999999999965,9.126984126984127,16.05550000000001,2.5692999999999984,1.5873015873015872,-8.858700000000013,30.952380952380953,22.61904761904762,24.206349206349206,3590.45,90848,27156618.3,67.9201,13.97356,0000-00-00,13,False,IT Services & Consulting,Technology,XLK,1835,552
2026-08-18,DJT,buy-first puke,,,45.17857142857143,8.09,-9.608938547486023,-22.1366698748797,-7.388327952927176,-4.276877466604667,29.972752043596728,37.84,63.9803,-4.453400000000002,65.87301587301587,4.134600000000006,28.174603174603174,12.418900000000008,7.500999999999991,2.380952380952381,-10.246600000000015,10.317460317460318,9.920634920634921,29.761904761904763,23470.75,539297,38309573.699999996,60.3203,17.69162,0000-00-00,11,False,Internet Content & Media,Financials,XLF,1835,552
2026-08-18,QS,buy-first puke,,,45.09920634920635,5.75,-8.439490445859876,-8.730158730158733,-10.525333001369352,-25.503110451833045,6.103542234332425,9.21,72.5397,-6.150499999999994,61.507936507936506,5.4589,21.03174603174603,16.069000000000003,16.95960000000001,22.61904761904762,-1.886099999999999,54.36507936507937,11.507936507936508,3.9682539682539684,27885.9,734766,145567241.64000002,55.3735,8.28899,0000-00-00,9,False,Automotive Parts & Components,C. Cyclical,XLY,1835,552
2026-08-18,HYMC,buy-first puke,,,45.01984126984127,24.1,-11.364472232438395,-12.075884713608165,4.438416002912149,-32.8296716756668,3.2697547683923704,25.85,93.1732,-4.5172000000000025,62.698412698412696,2.919300000000007,25.0,21.121799999999993,21.121799999999993,59.523809523809526,0.0,31.349206349206348,23.015873015873016,5.158730158730159,2759.05,90076,40288971.52,88.1739,9.33055,0000-00-00,10,False,Gold,Materials,XLB,1835,552
2026-08-18,LWLG,buy-first puke,,,44.84126984126984,6.64,-12.401055408970985,-17.923362175525337,-13.629386820676913,-44.474531021355595,1.0354223433242506,29.3,108.495,-4.5049999999999955,67.85714285714286,4.191999999999993,38.888888888888886,22.968999999999994,22.968999999999994,63.888888888888886,0.0,14.285714285714286,43.25396825396825,5.555555555555555,2274.8,166540,23745305.919999998,62.4954,12.18235,0000-00-00,12,False,Specialized Chemicals,Materials,XLB,1835,552
2026-08-18,KSS,buy-first standard,better,,73.03571428571429,18.82,1.074113856068748,-6.969846762234311,4.322568485936973,58.30588053457593,94.65940054495913,23.02,79.40390000000001,3.343500000000006,81.74603174603175,-1.162399999999991,2.7777777777777777,0.2615999999999872,5.6200000000000045,8.73015873015873,34.3185,95.23809523809524,73.01587301587301,90.07936507936508,5538.35,137412,62288416.56,87.2494,10.27588,0000-00-00,1,True,Department Store Retail,C. Cyclical,XLY,1835,552
2026-08-18,TEVA,buy-first standard,good,,51.86507936507936,36.53,0.6058936931974568,-0.7876154263986912,8.574179972180307,5.293191969263833,53.35149863760218,3.74,30.6722,3.671099999999999,73.80952380952381,-1.2336000000000027,10.317460317460318,0.515900000000002,-0.5697999999999972,7.936507936507937,-0.5913000000000004,46.82539682539682,34.92063492063492,10.714285714285714,8688.9,411846,210080915.76,61.7022,9.84256,0000-00-00,11,False,Specialty & Generic Pharmaceuticals,Healthcare,XLV,1835,552
2026-08-18,LLY,buy-first standard,good,,50.595238095238095,1224.67,0.7287322854722555,-0.19558786377303905,4.455934755533697,22.542165061413158,79.1825613079019,24.11,30.295499999999997,1.9842999999999975,72.22222222222223,-0.5963999999999956,32.53968253968254,0.2775000000000034,-1.465200000000003,3.1746031746031744,0.5630000000000024,46.03174603174603,17.857142857142858,33.73015873015873,47381.85,372710,3105430586.7200003,97.1455,3.21802,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,1835,552
2026-08-18,HUM,buy-first standard,good,,49.642857142857146,383.43,2.1417725565411994,-3.895029701481323,0.42308492132046016,23.22293492028391,79.78201634877384,45.21,45.3616,2.5800999999999945,65.87301587301587,-0.4444000000000017,38.888888888888886,1.516999999999996,-1.4157999999999973,5.555555555555555,-2.952599999999997,28.571428571428573,59.92063492063492,53.57142857142857,4449.65,128741,522409876.95,90.2365,10.62161,0000-00-00,11,False,Health Insurance & Managed Care,Healthcare,XLV,1835,552
2026-08-18,HSBC,buy-first standard,good,,49.523809523809526,103.29,-0.11604293588627357,-4.16589348673223,4.255194591528366,12.660559663507053,66.64850136239781,24.0,22.1798,3.6312000000000033,61.507936507936506,-0.7216000000000022,32.53968253968254,-0.05290000000000106,4.365699999999997,60.317460317460316,4.5833999999999975,77.38095238095238,35.317460317460316,38.492063492063494,2076.55,77425,135257939.4,62.8449,6.77175,0000-00-00,10,False,Diversified Banking,Financials,XLF,1835,552
2026-08-18,PCG,sell-first,,grab,53.154761904761905,17.8,2.771362586605086,-1.3303769401330268,3.427037454532811,12.238231871182604,65.44959128065395,68.45,55.6716,-3.2716999999999956,1.1904761904761905,3.5086999999999975,96.82539682539682,17.23790000000001,17.712700000000005,92.85714285714286,5.876799999999989,77.38095238095238,0.3968253968253968,96.42857142857143,96938.75,1937502,450483215.0,66.7051,7.3013,0000-00-00,9,False,Regulated Electric Utilities,Utilities,XLU,1835,552
2026-08-19,RDW,buy-first puke,,,47.480158730158735,12.41,-8.210059171597628,-9.416058394160576,8.183973777808774,-12.550440245051009,15.313351498637603,22.53,88.0035,-4.775199999999998,84.92063492063492,3.7483999999999895,20.238095238095237,12.655500000000004,19.169200000000004,46.42857142857143,5.100999999999999,54.76190476190476,67.85714285714286,20.634920634920636,27475.45,391752,230488884.56,86.1466,10.60295,0000-00-00,11,False,Aerospace & Defense Manufacturing,Industrials,XLI,1835,570
2026-08-19,NVTS,buy-first puke,,,44.94047619047619,12.77,-8.785714285714285,-12.474297464016448,-16.431076906968222,-36.43315279100263,1.9073569482288828,15.52,90.8319,-3.2946000000000026,62.698412698412696,3.070700000000002,26.58730158730159,16.448099999999997,24.338099999999997,48.41269841269841,6.391000000000005,62.301587301587304,19.841269841269842,13.492063492063492,43534.85,570795,199771976.55,95.3168,9.07457,0000-00-00,10,False,Semiconductors,Technology,XLK,1835,570
2026-08-19,LMND,buy-first puke,,,44.84126984126984,51.14,-1.3883532587736225,-17.82098666238149,-14.497047355995907,-6.713819656472186,23.596730245231605,0.0,53.860699999999994,0.40569999999999595,64.28571428571429,0.5459000000000103,31.746031746031747,6.525200000000012,0.9900999999999982,7.142857142857143,-6.28540000000001,27.77777777777778,6.349206349206349,0.7936507936507936,6614.25,134394,77533986.03999999,72.9896,6.57019,0000-00-00,11,False,Property & Casualty Insurance,Financials,XLF,1835,570
2026-08-19,INTC,buy-first puke,,,44.8015873015873,93.22,-7.5290149786727545,-10.648902520847315,-14.35700688671827,-17.81820428157296,10.354223433242508,40.52,61.68860000000001,-1.7638000000000105,65.07936507936508,1.9066999999999936,34.12698412698413,10.404799999999994,9.876599999999996,29.761904761904763,2.525099999999995,46.03174603174603,33.73015873015873,43.65079365079365,810472.35,6189883,11407278614.08,98.0988,3.42146,0000-00-00,9,False,Semiconductors,Technology,XLK,1835,570
2026-08-19,WBD,buy-first standard,good,,51.03174603174603,28.55,3.62976406533575,0.0,7.092485896050893,2.9131591280739277,43.97820163487739,17.49,21.1504,8.166799999999999,73.01587301587301,-3.029799999999998,25.396825396825395,-2.3473000000000006,-2.3473000000000006,13.095238095238095,0.0,26.58730158730159,57.93650793650794,28.571428571428573,92119.3,3076667,642344498.88,56.7147,3.91918,0000-00-00,11,False,Entertainment,Comm,XLC,1835,570
2026-08-19,CRSP,buy-first standard,good,,50.21825396825397,58.72,8.459549316586635,0.0,12.120124340301386,21.532372848288393,76.29427792915531,22.33,58.7382,1.266699999999993,67.06349206349206,0.3532000000000082,29.761904761904763,1.5037999999999982,2.1373999999999995,9.523809523809524,6.883400000000002,67.06349206349206,74.2063492063492,66.26984126984127,3024.65,68443,73250994.69,70.9706,20.44646,0000-00-00,11,False,Biotechnology,Healthcare,XLV,1835,570
2026-08-19,PGY,buy-first standard,good,,49.642857142857146,20.47,0.7381889763779403,-6.954545454545458,14.268170146254299,59.985746186622336,94.00544959128065,4.0,63.016000000000005,3.6370000000000005,61.111111111111114,-1.116500000000002,29.365079365079364,2.1104999999999876,2.1104999999999876,29.365079365079364,0.0,30.555555555555557,42.06349206349206,1.5873015873015872,5256.4,202645,60739873.44,93.7682,7.22453,0000-00-00,11,False,Infrastructure Software,Technology,XLK,1835,570
2026-08-19,MSTR,sell-first,,grab,53.45238095238095,103.87,9.405940594059414,0.0,3.843000819786857,-39.129533220070755,1.5258855585831061,47.73,73.5299,-7.981800000000007,0.3968253968253968,4.886600000000001,96.82539682539682,19.031599999999997,21.877899999999997,92.06349206349206,5.926400000000001,84.92063492063492,0.3968253968253968,66.66666666666667,380247.45,2868838,1481139079.56,96.9345,5.12693,0000-00-00,10,False,Application Software,Technology,XLK,1835,570
2026-08-19,COIN,sell-first,,grab,52.400793650793645,159.02,6.947340103571187,-4.994623013502197,0.7968925500815294,-19.831282721424206,8.991825613079019,59.16,66.3985,-5.091400000000007,2.380952380952381,3.3506,92.46031746031746,15.243099999999998,18.072199999999995,88.88888888888889,4.911000000000001,70.23809523809524,2.7777777777777777,49.6031746031746,126705.0,1129119,1128087533.02,95.6713,5.58996,0000-00-00,10,False,Financial Data & Exchanges,Financials,XLF,1835,570
2026-08-20,PGY,buy-first puke,good,,74.46428571428571,20.2,-6.912442396313367,-8.18181818181819,12.08771696186799,50.46752707261377,92.70946681175191,3.96,63.3359,3.6167999999999907,60.714285714285715,-0.9525000000000006,32.142857142857146,-0.7952000000000012,-0.7952000000000012,18.253968253968253,0.0,30.555555555555557,39.682539682539684,1.9841269841269842,5412.0,202762,61221491.769999996,82.2292,12.76851,0000-00-00,11,False,Infrastructure Software,Technology,XLK,1838,569
2026-08-20,HIMX,buy-first puke,good,,67.71825396825398,13.62,-7.0307167235494905,-11.844660194174761,-6.6599048780822345,-27.306130313663434,5.495103373231774,49.5,72.702,1.9138999999999982,79.36507936507937,-0.4538000000000011,4.365079365079365,1.3303999999999974,1.3303999999999974,11.904761904761905,0.0,19.047619047619047,19.444444444444443,57.93650793650794,2882.2,141509,20651605.3,53.8473,25.81817,0000-00-00,11,False,Semiconductors,Technology,XLK,1838,569
2026-08-20,CRML,buy-first puke,good,,66.60714285714285,5.87,-10.790273556231,-18.698060941828253,-24.246334916374156,-45.778526597473046,0.7072905331882481,1.11,96.6962,3.1333000000000055,76.58730158730158,-0.9109000000000123,21.03174603174603,-0.8893999999999949,-0.9200000000000159,10.317460317460318,5.260199999999983,53.57142857142857,42.46031746031746,5.555555555555555,9481.15,340627,36793567.17,56.4947,23.11663,0000-00-00,0,True,Industrial Metals & Mining,Materials,XLB,1838,569
2026-08-20,SOLS,buy-first puke,good,,66.54761904761905,56.45,-9.939374601148687,-11.130352644836272,-17.19790068441912,-32.47536103597651,2.992383025027203,31.77,48.7454,0.9039999999999964,76.19047619047619,0.07130000000000791,21.428571428571427,0.5892000000000053,0.5892000000000053,17.857142857142858,0.0,15.476190476190476,58.333333333333336,11.904761904761905,3918.7,115157,161899834.04000002,54.1816,6.99016,0000-00-00,10,False,Specialized Chemicals,Materials,XLB,1838,569
2026-08-20,KSS,buy-first puke,good,,66.46825396825396,17.06,-12.736572890025588,-15.669797330696989,-5.80310308652201,40.23558946998651,89.93471164309031,30.25,80.5881,2.234099999999998,67.06349206349206,-0.7025999999999897,4.761904761904762,2.4861000000000075,5.63300000000001,9.126984126984127,37.60979999999999,96.03174603174604,31.349206349206348,92.06349206349206,6182.4,142054,61724568.839999996,75.851,10.59841,0000-00-00,0,True,Department Store Retail,C. Cyclical,XLY,1838,569
2026-08-20,ASX,buy-first puke,,,57.73809523809524,36.51,-8.127830900855571,-8.42738901429646,-6.170491634756248,15.890985679511349,70.78346028291621,48.7,60.3579,2.5199,83.73015873015873,-0.1600999999999999,12.698412698412698,5.437599999999989,5.437599999999989,59.523809523809526,0.0,18.253968253968253,50.79365079365079,69.44444444444444,7518.65,148886,306254070.88,67.7593,13.66853,0000-00-00,10,False,Semiconductors,Technology,XLK,1838,569
2026-08-20,OUST,buy-first puke,,,54.48412698412699,37.85,-16.758302177259733,-22.739334558073075,-11.429253384876748,24.758453120452263,80.57671381936888,31.61,94.27029999999999,-1.2673000000000059,63.095238095238095,2.3734000000000037,36.507936507936506,13.65870000000001,12.256699999999995,44.04761904761905,2.6119999999999948,56.34920634920635,18.253968253968253,36.111111111111114,9693.4,128644,124177707.58000001,91.7549,13.34935,0000-00-00,10,False,Electronic Components Manufacturing,Technology,XLK,1838,569
2026-08-20,BB,buy-first puke,,,54.32539682539683,8.18,-9.513274336283184,-9.513274336283184,-13.787652030943697,31.892935400196,85.47334058759522,27.86,57.6067,-4.567299999999996,62.698412698412696,5.322600000000001,38.888888888888886,19.138200000000005,14.663300000000007,36.507936507936506,-11.08189999999999,9.126984126984127,87.6984126984127,18.253968253968253,26684.85,673775,101535763.67999999,64.5542,6.33011,0000-00-00,5,False,Infrastructure Software,Technology,XLK,1838,569
2026-08-20,AMBA,buy-first puke,,,48.11507936507937,73.25,-10.594409862077391,-15.620320239603736,-0.2358927423484647,-10.902084205186167,17.464635473340586,53.09,78.5723,6.164199999999994,85.31746031746032,-2.1447000000000003,8.333333333333334,9.441000000000003,-10.737700000000004,3.5714285714285716,-26.762,10.714285714285714,24.603174603174605,66.26984126984127,4108.2,56192,133716075.79,58.2769,30.46033,0000-00-00,2,True,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,1838,569
2026-08-20,RDW,buy-first puke,,,47.65873015873016,11.71,-11.888638073739644,-14.52554744525546,2.8022614741721297,-20.708470353383657,8.596300326441785,21.24,86.8813,-4.116099999999989,88.88888888888889,4.013300000000001,24.603174603174605,12.449300000000008,7.045099999999991,9.126984126984127,-2.7014000000000067,32.93650793650794,45.63492063492063,22.22222222222222,27631.75,393317,217397308.4,82.3322,11.72334,0000-00-00,10,False,Aerospace & Defense Manufacturing,Industrials,XLI,1838,569
2026-08-20,PL,buy-first puke,,,46.88492063492063,22.01,-11.070707070707064,-11.070707070707064,-13.798505475224399,-48.05403928152138,0.544069640914037,17.83,97.83760000000001,2.731499999999997,85.71428571428571,1.270300000000006,33.73015873015873,15.361400000000003,6.426099999999991,30.555555555555557,-27.672100000000015,19.444444444444443,23.80952380952381,11.904761904761905,11691.7,262524,135633908.28,94.4614,11.13989,0000-00-00,2,True,Aerospace & Defense Manufacturing,Industrials,XLI,1838,569
2026-08-20,NVTS,buy-first puke,,,45.81349206349206,12.96,-5.608157319737794,-11.172035640849886,-14.089119280894103,-43.21148122795416,1.3057671381936888,14.6,90.0918,-1.2111000000000018,70.63492063492063,2.8064999999999998,25.0,14.805199999999985,13.73169999999999,23.80952380952381,1.5889999999999986,51.58730158730159,11.11111111111111,17.46031746031746,43174.05,577310,194114371.75,92.7845,10.78873,0000-00-00,10,False,Semiconductors,Technology,XLK,1838,569
2026-08-20,QS,buy-first puke,,,45.55555555555556,5.63,-9.04684975767367,-10.634920634920631,-11.427852243408221,-25.94557753930974,6.147986942328618,7.48,68.79650000000001,-4.917599999999993,69.04761904761905,6.043599999999984,26.984126984126984,17.64049999999999,9.356000000000009,7.936507936507937,-11.289599999999993,32.142857142857146,19.444444444444443,0.7936507936507936,21968.95,749871,136514960.4,55.4986,8.15614,0000-00-00,8,False,Automotive Parts & Components,C. Cyclical,XLY,1838,569
2026-08-20,UUUU,buy-first puke,,,45.29761904761905,13.82,-5.27758738862234,-8.959156785243739,1.6251194940804181,-17.470139650809813,10.772578890097932,0.0,68.14829999999999,-0.10500000000000398,71.42857142857143,1.6684000000000054,36.904761904761905,7.020800000000008,10.166399999999996,39.682539682539684,4.006299999999996,61.507936507936506,35.714285714285715,1.9841269841269842,16627.95,468225,102483636.75,89.5177,7.31519,0000-00-00,10,False,Uranium,Energy,XLE,1838,569
2026-08-20,FRO,buy-first standard,good,,52.242063492063494,43.57,7.421104536489143,-1.9135524538496207,12.27124444055061,12.203849912369382,63.65614798694232,47.75,57.243,2.083600000000004,74.60317460317461,-1.0369000000000028,4.365079365079365,-1.618699999999997,-1.618699999999997,5.555555555555555,0.0,29.365079365079364,7.936507936507937,88.88888888888889,4865.25,147351,82414078.25,74.8968,19.91006,0000-00-00,1,True,Midstream Oil & Gas,Energy,XLE,1838,569
2026-08-20,GILD,buy-first standard,good,other,51.904761904761905,143.98,4.7051123554650465,-3.095975232198156,9.635229474043294,10.05314087243423,59.52121871599565,24.99,26.3506,3.951800000000002,83.73015873015873,-1.2626999999999988,29.365079365079364,0.15580000000000283,4.7339000000000055,90.07936507936508,6.427600000000002,86.11111111111111,62.698412698412696,37.698412698412696,8316.6,169316,968589723.5999999,72.0613,4.73479,0000-00-00,10,False,Major Pharmaceuticals,Healthcare,XLV,1838,569
2026-08-20,LYFT,buy-first standard,good,,49.682539682539684,17.34,0.9900990099009688,-1.9785189372526935,12.108203165408082,29.66953461199995,83.7867247007617,11.38,42.6633,1.8490999999999929,61.904761904761905,0.20410000000000394,30.158730158730158,2.180500000000002,6.726399999999998,44.44444444444444,4.465399999999995,68.65079365079364,58.73015873015873,5.158730158730159,21807.2,599773,218065997.94,77.9159,4.53855,0000-00-00,10,False,Application Software,Industrials,XLI,1838,569
2026-08-20,AXON,sell-first,,grab,54.464285714285715,619.35,0.7433553466280607,-4.735903036269107,15.402631929049049,55.59413447986186,94.0152339499456,41.53,53.573800000000006,-0.0765000000000029,2.7777777777777777,0.21889999999999787,95.23809523809524,4.074399999999997,10.177999999999997,99.60317460317461,7.516199999999998,90.07936507936508,18.253968253968253,44.04761904761905,3288.9,60835,604922118.96,93.5749,8.13433,0000-00-00,10,False,Aerospace & Defense Manufacturing,Industrials,XLI,1838,569
2026-08-20,PSX,sell-first,,grab,54.26587301587301,239.88,3.6467334946422403,-1.0600123736852929,21.16926216466051,34.12869509150502,86.88792165397172,65.14,34.8511,-0.30569999999999453,3.5714285714285716,1.5054999999999978,97.61904761904762,8.0841,12.7365,98.80952380952381,6.621699999999997,87.6984126984127,14.285714285714286,71.03174603174604,5986.55,74958,664238035.0,78.0265,4.41871,0000-00-00,10,False,Petroleum Refining & Marketing,Energy,XLE,1838,569
2026-08-20,MSTR,sell-first,,grab,54.08730158730158,112.06,14.370279648907935,0.0,12.131539922470559,-32.462050613937585,3.0467899891186074,54.85,78.2645,-9.690299999999993,0.0,5.830399999999997,99.2063492063492,23.176500000000004,26.694100000000006,96.42857142857143,8.100999999999999,88.88888888888889,0.0,81.34920634920636,397418.85,3013208,1808857700.25,97.8587,3.98799,0000-00-00,10,False,Application Software,Technology,XLK,1838,569
2026-08-20,COIN,sell-first,,grab,53.76984126984127,171.56,11.656361861373243,0.0,8.515520831488477,-10.78664982002525,17.899891186071816,68.49,70.2888,-7.236399999999989,0.0,4.122900000000001,98.01587301587301,17.877300000000005,22.284599999999998,98.41269841269842,7.043899999999994,78.57142857142857,0.3968253968253968,67.06349206349206,138560.05,1166740,1259514828.0,98.6072,4.30392,0000-00-00,10,False,Financial Data & Exchanges,Financials,XLF,1838,569
2026-08-20,NEM,sell-first,,grab,53.53174603174603,127.39,11.942003514938481,0.0,26.507232531395886,18.78257096726661,75.1360174102285,50.83,44.8738,-2.8037000000000063,0.3968253968253968,1.7749999999999986,96.82539682539682,5.956000000000003,11.269800000000004,97.22222222222223,4.942299999999996,76.19047619047619,9.920634920634921,38.095238095238095,26956.85,599821,914216599.4,79.443,4.62693,0000-00-00,9,False,Gold,Materials,XLB,1838,569
2026-08-20,B,sell-first,,grab,53.17460317460318,46.28,13.320274240940243,0.0,19.714630121111476,13.351615043825738,65.83242655059848,65.87,45.174,-3.1462999999999965,1.5873015873015872,2.3674999999999997,96.03174603174604,5.867199999999997,10.178899999999992,91.26984126984127,4.969299999999997,80.95238095238095,15.873015873015873,45.23809523809524,28196.95,892104,480457500.14000005,88.6752,4.01285,0000-00-00,11,False,Gold,Materials,XLB,1838,569
2026-08-21,PRMB,buy-first puke,good,,66.32936507936508,23.11,-6.437246963562748,-8.147853736089028,-3.5073068893528125,-0.07968502001383104,36.98704103671706,9.71,33.6274,4.407400000000003,69.04761904761905,-1.0782000000000025,11.507936507936508,1.6888999999999967,1.6351000000000013,21.428571428571427,-0.06769999999999499,13.88888888888889,21.428571428571427,6.746031746031746,2537.1,64806,101906851.2,59.1377,15.09335,0000-00-00,11,False,Non-Alcoholic Beverages,C. Defensive,XLP,1852,597
2026-08-21,OUST,buy-first puke,,,54.82142857142857,38.52,-21.37170851194121,-21.37170851194121,-9.857203701190176,10.780598645337536,59.71922246220303,29.5,94.5654,-1.0995999999999952,65.07936507936508,2.1843000000000075,33.73015873015873,11.122600000000006,12.96250000000002,47.61904761904762,3.115000000000009,58.333333333333336,20.238095238095237,30.158730158730158,9758.25,130678,117996872.4,93.8024,11.73217,0000-00-00,10,False,Electronic Components Manufacturing,Technology,XLK,1852,597
2026-08-21,AMBA,buy-first puke,,other,48.095238095238095,74.54,-8.853020298361447,-14.13431632300426,1.1996242010198888,-10.337274783462192,18.898488120950326,54.35,78.02170000000001,6.391999999999996,85.71428571428571,-1.7920999999999907,9.523809523809524,4.671999999999997,27.583200000000005,88.88888888888889,12.351399999999998,75.7936507936508,91.66666666666667,63.888888888888886,4221.15,56082,127415424.15,65.3813,30.80402,0000-00-00,1,True,Semiconductor Equipment & Materials Manufacturing,Technology,XLK,1852,597
2026-08-21,RDW,buy-first puke,,,48.05555555555556,12.13,-11.459854014598525,-11.459854014598525,7.015562691886901,-18.681636985555627,10.637149028077754,21.28,88.14959999999999,-4.5959,85.31746031746032,2.8855000000000075,9.523809523809524,13.074400000000011,15.666999999999987,36.111111111111114,1.6429999999999865,46.03174603174603,65.47619047619048,21.428571428571427,28144.4,394125,208488130.4,85.9061,10.71156,0000-00-00,10,False,Aerospace & Defense Manufacturing,Industrials,XLI,1852,597
2026-08-21,SOUN,buy-first puke,,,47.261904761904766,7.37,-0.9408602150537626,-8.674101610904582,9.842613568618063,-10.919141010105992,17.92656587473002,4.26,67.06060000000001,-2.846199999999996,80.55555555555556,3.7398999999999916,15.873015873015873,13.025199999999984,11.822400000000002,4.365079365079365,-3.496099999999984,37.301587301587304,37.698412698412696,3.5714285714285716,68158.15,730422,243922454.56,67.7511,5.16283,0000-00-00,10,False,Application Software,Technology,XLK,1852,597
2026-08-21,NVTS,buy-first puke,,,46.23015873015873,12.98,-10.048510048510039,-11.034955448937623,-13.079581067688107,-46.88327927170496,0.8099352051835854,13.9,89.8755,-0.5511000000000053,73.41269841269842,2.3215000000000003,22.22222222222222,14.56049999999999,20.966199999999986,42.06349206349206,5.177999999999997,58.333333333333336,15.873015873015873,12.301587301587302,43499.05,580514,193599143.36,91.2531,8.71856,0000-00-00,10,False,Semiconductors,Technology,XLK,1852,597
