sample,era,group,horizon,stock_dates,stocks,signal_dates,reference_dates,reference_months,first_signal,last_signal,episodes,unknown_start_rows,valid_outcomes,censored,valid_signal_dates,mean_wing_change,median_wing_change,n_wing_change,mean_atm_change,median_atm_change,n_atm_change,mean_call_iv_change,median_call_iv_change,n_call_iv_change,mean_stock_return,median_stock_return,n_stock_return,mean_upside_excursion,median_upside_excursion,n_upside_excursion,mean_wing_compression,median_wing_compression,n_wing_compression,mean_call_iv_down,median_call_iv_down,n_call_iv_down,mean_joint_compression_atm_up,median_joint_compression_atm_up,n_joint_compression_atm_up,mean_joint_compression_atm_up_call_down,median_joint_compression_atm_up_call_down,n_joint_compression_atm_up_call_down,mean_signal_reference_wing_change,mean_signal_reference_atm_change,mean_signal_reference_call_iv_change,mean_signal_reference_stock_return,mean_age,mean_intensity,mean_peak_minus_wing,mean_wing,mean_wing_rank
quality_valid,2026,all,2,45204,296,169,168,9,2026-01-02,2026-09-03,4355,0,44421,783,166,-0.018910269016906425,-0.04289999999999017,44421,-0.04768216834380136,-0.07099999999999884,44421,-0.06659243736070779,-0.03039999999999754,44421,0.16047609364274223,0.0,44421,3.50775932362575,2.4461269656377294,44421,0.5054366178158979,1.0,44421,0.5021723959388578,1.0,44421,0.2670133495418833,0.0,44421,0.10580581256612863,0.0,44421,0.014925042274830904,0.009309460662157359,0.024234502936988252,0.10119458921394305,0.5159232847588253,0.32595437381220244,1.9959216212792907,5.349337970091143,50.29574563855065
quality_valid,2026,all,4,45204,296,169,168,9,2026-01-02,2026-09-03,4355,0,43910,1294,164,-0.04600741881120473,-0.05535000000000134,43910,-0.07164710498747438,0.3039000000000014,43910,-0.11765452379867909,0.07455000000000134,43910,0.2944723531535504,0.0,43910,5.288192315323054,3.650726056814002,43910,0.5067410612616716,1.0,43910,0.494875882486905,0.0,43910,0.27289911181963106,0.0,43910,0.1035754953313596,0.0,43910,0.014925042274830904,0.009309460662157359,0.024234502936988252,0.10119458921394305,0.5159232847588253,0.32595437381220244,1.9959216212792907,5.349337970091143,50.29574563855065
quality_valid,2026,slowing_rolling,1,26388,294,169,168,9,2026-01-02,2026-09-03,3990,0,26098,290,167,0.09778766188980001,0.04514999999999958,26098,-0.13011422714384244,-0.34995000000000165,26098,-0.03232656525404244,-0.11365000000000658,26098,0.0935040704401017,0.0,26098,2.258839855311505,1.605036587990638,26098,0.4925281630776305,0.0,26098,0.5115334508391448,1.0,26098,0.2397884895394283,0.0,26098,0.10870564794237106,0.0,26098,0.9911377788776365,-0.10210169039823346,0.889036088479403,0.06980398439653125,0.43971927162367225,0.2878951786939925,3.653633929222911,4.062296161133848,42.60888356789489
quality_valid,2026,slowing_rolling,2,26388,294,169,168,9,2026-01-02,2026-09-03,3990,0,25941,447,166,0.07091215064955096,0.028999999999989257,25941,-0.047940395512894675,-0.06789999999999852,25941,0.022971755136656277,0.07629999999999582,25941,0.10652148966361324,-0.05651542063619397,25941,3.4607741814536794,2.402597402597406,25941,0.4959716279249065,0.0,25941,0.4944682163370726,0.0,25941,0.2644847924135538,0.0,25941,0.10184649782198064,0.0,25941,0.9911377788776365,-0.10210169039823346,0.889036088479403,0.06980398439653125,0.43971927162367225,0.2878951786939925,3.653633929222911,4.062296161133848,42.60888356789489
quality_valid,2026,slowing_rolling,4,26388,294,169,168,9,2026-01-02,2026-09-03,3990,0,25643,745,164,0.07844900596654064,0.02969999999999917,25643,0.03977396638458835,0.37880000000000136,25643,0.11822297235112898,0.2855999999999965,25643,0.2550779278156898,0.0,25643,5.240597640445045,3.615433042539795,25643,0.49627578676441914,0.0,25643,0.4811449518387084,0.0,25643,0.2719260616932496,0.0,25643,0.102250126740241,0.0,25643,0.9911377788776365,-0.10210169039823346,0.889036088479403,0.06980398439653125,0.43971927162367225,0.2878951786939925,3.653633929222911,4.062296161133848,42.60888356789489
quality_valid,2026,continued_accelerating,1,18816,295,169,168,9,2026-01-02,2026-09-03,4007,0,18583,233,167,-0.15296033471452405,-0.13859999999999983,18583,0.11370816337512782,-0.16199999999999548,18583,-0.03925217133939626,-0.11820000000000164,18583,0.08874773197656864,0.0,18583,2.2723203987840273,1.6475644699140313,18583,0.5211752677178066,1.0,18583,0.5122423720604854,1.0,18583,0.27067750094172094,0.0,18583,0.12167034386267019,0.0,18583,-1.3578773851590105,0.1659817646428954,-1.191895620516115,0.1453377322771264,0.6228051505799723,0.3793294822719879,1.114317151726814,7.154315609056123,61.07714843638431
quality_valid,2026,continued_accelerating,2,18816,295,169,168,9,2026-01-02,2026-09-03,4007,0,18480,336,166,-0.14499703246753254,-0.14204999999999912,18480,-0.04731968614718612,-0.07855000000000223,18480,-0.19231671861471866,-0.18554999999999838,18480,0.23621399309201632,0.07343806776409778,18480,3.57371395420398,2.5052800247813423,18480,0.5187229437229437,1.0,18480,0.512987012987013,1.0,18480,0.27056277056277056,0.0,18480,0.11136363636363636,0.0,18480,-1.3578773851590105,0.1659817646428954,-1.191895620516115,0.1453377322771264,0.6228051505799723,0.3793294822719879,1.114317151726814,7.154315609056123,61.07714843638431
quality_valid,2026,continued_accelerating,4,18816,295,169,168,9,2026-01-02,2026-09-03,4007,0,18267,549,164,-0.22071788580500368,-0.1831000000000027,18267,-0.22805869600919684,0.1835000000000031,18267,-0.4487765818142005,-0.22569999999999535,18267,0.3497737846386745,0.025090954710837998,18267,5.355005160776428,3.7017994858612013,18267,0.5214320906552801,1.0,18267,0.5141512016204084,1.0,18267,0.2742650681556906,0.0,18267,0.10543603218919363,0.0,18267,-1.3578773851590105,0.1659817646428954,-1.191895620516115,0.1453377322771264,0.6228051505799723,0.3793294822719879,1.114317151726814,7.154315609056123,61.07714843638431
quality_valid,2026,positive_slowing,1,3696,289,169,168,9,2026-01-02,2026-09-03,1889,0,3640,56,167,-0.3215736813186812,-0.18930000000000197,3640,0.06714997252747242,-0.238900000000003,3640,-0.2544237087912086,-0.2340999999999931,3640,0.17501843413728427,-0.011264898869978168,3640,2.322547082025392,1.6170459287280448,3640,0.5304945054945055,1.0,3640,0.5233516483516484,1.0,3640,0.2653846153846154,0.0,3640,0.11483516483516483,0.0,3640,-1.0739832425068123,-0.03926841961852861,-1.1132516621253405,0.07245370976237121,0.851340373679935,0.5143278326260683,1.3622351111111113,7.667063555194805,65.6647550712149
quality_valid,2026,positive_slowing,2,3696,289,169,168,9,2026-01-02,2026-09-03,1889,0,3622,74,166,-0.3913000552181115,-0.33424999999999727,3622,0.3012175317504141,0.14885000000000592,3622,-0.09008252346769738,0.03439999999999832,3622,0.18866500785868548,0.0,3622,3.571341950004652,2.461558282997789,3622,0.5427940364439536,1.0,3622,0.4969630038652678,0.0,3622,0.2954168967421314,0.0,3622,0.11264494754279404,0.0,3622,-1.0739832425068123,-0.03926841961852861,-1.1132516621253405,0.07245370976237121,0.851340373679935,0.5143278326260683,1.3622351111111113,7.667063555194805,65.6647550712149
