rule,mode,era,horizon,signals,valid_outcomes,censored,stocks,months,joint_down_pct,joint_ci_low,joint_ci_high,spot_down_pct,iv10_down_pct,wing_down_pct,down_vol_up_pct,mean_return_pct,median_return_pct,mean_iv10_change_points,mean_iv30_change_points,mean_wing_change_points,signal_entry_return_pct,signal_entry_iv10_points
high_positive_wing,all_signals,2026,1,7894,7849,45,280,9,25.63383870556759,22.548813525182073,28.067625099553283,49.92992737928398,52.134029812715,55.11530131226908,24.296088673716397,0.026857660533600367,0.0,-0.03176042808001023,-0.07989605045228694,-0.45161786214804434,0.11478972020166726,-0.058655637660848435
high_positive_wing,all_signals,2026,2,7894,7827,67,280,8,24.428261147310593,21.304319206514368,27.53618763954313,50.36412418551169,48.984285166730544,57.44218730037052,25.935863038201102,0.15147059810818436,-0.033025099075301156,-0.07255914143349947,-0.15222233295004473,-0.7782731570205698,0.1123172841197769,-0.057586955410757576
high_positive_wing,all_signals,2026,3,7894,7815,79,280,8,23.12220089571337,19.088191252204506,27.025839220628907,49.1618682021753,47.67754318618042,58.49008317338452,26.039667306461933,0.2385789267292062,0.09979656853338348,-0.17747435700575823,-0.21920987843889955,-0.9424271017274471,0.11632626313786376,-0.05580630838131792
high_positive_wing,nonoverlap,all,1,11364,11334,30,309,33,24.986765484383273,23.565015309176626,26.35801884610269,49.082406917240164,51.87930121757544,55.620257631904,24.09564143285689,0.13799757345650043,0.032258761249237544,-0.1313424695606141,-0.1127464002117523,-0.5063763993294511,0.07045864972771933,-0.08159571554614434
high_positive_wing,nonoverlap,all,2,11364,11322,42,309,32,23.759053170817875,22.43686999975434,25.066060646955023,49.30224341989048,49.434728846493556,57.97562268150504,25.5431902490726,0.2402274259451579,0.037430039548425054,-0.18549153241476768,-0.19090681858328923,-0.8241065597950891,0.06953036011446469,-0.08058350468115175
high_positive_wing,nonoverlap,all,3,11364,11319,45,309,32,23.199929322378303,21.58724832050489,24.73536442374015,48.555526106546516,48.7498895662161,59.4045410371941,25.35559678416821,0.3664543076252724,0.12593577275590295,-0.3608992481667993,-0.2694609682834173,-1.0368798718968106,0.07008110879417115,-0.08005689901934798
high_positive_wing,nonoverlap,2024–2025,1,8143,8141,2,304,24,24.54243950374647,22.87347346432157,26.089592773041794,48.75322441960447,51.222208573885275,56.19702739221226,24.210784915858003,0.18888311450077466,0.045289855072461194,-0.14362291487532247,-0.11814977275518983,-0.5535262633583097,0.020230919059784372,-0.05504913892642182
high_positive_wing,nonoverlap,2024–2025,2,8143,8141,2,304,24,23.48605822380543,21.981219255414818,24.841014126815388,48.74094091634934,49.89559022233141,58.54317651394177,25.254882692543912,0.2681825127241309,0.07504288164665862,-0.28080220243213366,-0.23945014126028752,-0.8866382102935756,0.020230919059784372,-0.05504913892642182
high_positive_wing,nonoverlap,2024–2025,3,8143,8141,2,304,24,23.633460262866972,21.84523519776756,25.204877923575978,48.51983785775703,49.77275518978013,60.52082053801744,24.886377594890064,0.4007213827745616,0.11499540018400367,-0.5342009200343938,-0.3391344060926177,-1.1695772718339268,0.020230919059784372,-0.05504913892642182
high_positive_wing,nonoverlap,2026,1,3221,3193,28,280,9,26.119636705292827,23.643739078543504,28.343383992349963,49.9217037269026,53.554650798621985,54.14970247416223,23.802067021609773,0.008257770875405385,0.0,-0.10003175696836834,-0.09896974632007524,-0.3861612276855622,0.19852127276801318,-0.14927992483557778
high_positive_wing,nonoverlap,2026,2,3221,3181,40,280,8,24.457717698836845,21.15764408005787,27.670802748428827,50.73876139578749,48.25526563973593,56.52310594152782,26.281043696950647,0.16868314381135727,-0.07436662747344336,0.05843307136120713,-0.06667192706696017,-0.66407192706696,0.1957003537096084,-0.1459325369380698
high_positive_wing,nonoverlap,2026,3,3221,3178,43,280,8,22.08936438011328,18.687176298878427,25.626486909816172,48.646947765890495,46.1296412838263,56.544996853366904,26.557583385777217,0.27867323185737997,0.15915423468558787,0.0830431403398364,-0.09098033354310897,-0.6969523914411581,0.1977810441710253,-0.14411862806796724
high_age1_2,all_signals,all,1,17823,17781,42,309,33,24.7230189528148,23.26108645713689,25.9848136559617,49.47415780889714,51.571902592655086,55.54805691468422,24.751138856082335,0.1214692851903169,0.007364854912350616,-0.03200583656712224,-0.08809606321354259,-0.4442453191609021,0.10473014066241322,-0.015434350711433542
high_age1_2,all_signals,all,2,17823,17762,61,309,32,23.122396126562325,21.82544490160484,24.387102213819713,49.234320459407726,49.01475059114965,57.63990541605675,26.111924332845398,0.20429559313541032,0.04502414128548793,-0.04207091149645313,-0.1505865611980633,-0.7713984838419097,0.10371200097782123,-0.015047415268550824
high_age1_2,all_signals,all,3,17823,17753,70,309,32,22.627161606489043,21.14436214937923,24.13180064034017,48.53827522108939,48.42561820537374,59.449107193150454,25.91111361460035,0.28500550851251827,0.12031625988311312,-0.14142065510054644,-0.205150487241593,-1.0548331870669745,0.10517742919389664,-0.013993454064101829
high_age1_2,all_signals,2024–2025,1,12366,12364,2,304,24,24.6036881268198,22.817612218071357,26.100812877495535,49.19120025881591,51.60142348754449,55.9042381106438,24.587512131996117,0.1614488344375008,0.017727877940909575,-0.09635352474927208,-0.11968798123584605,-0.4554687172436104,0.08472968299537155,-0.02910177046263343
high_age1_2,all_signals,2024–2025,2,12366,12364,2,304,24,23.2368165642187,21.728920749316693,24.637695823799284,48.900032351989644,49.749272080232934,58.03946942736978,25.663215787770948,0.22372633273941303,0.06526379500290114,-0.16093987625363962,-0.1956435053380783,-0.807495128599159,0.08472968299537155,-0.02910177046263343
high_age1_2,all_signals,2024–2025,3,12366,12364,2,304,24,23.252992559042383,21.57016192888698,24.88346060112804,48.50372047880945,49.58751213199612,60.239404723390486,25.250727919767062,0.3028231815551431,0.11223652444394272,-0.3015267947266257,-0.26594380459398254,-1.1587686080556454,0.08472968299537155,-0.02910177046263343
high_age1_2,all_signals,2026,1,5457,5417,40,280,9,24.995384899390807,22.097631390619817,27.17848055619832,50.119992615839024,51.50452279859701,54.73509322503231,25.124607716448217,0.030218196600288853,-0.013317352510322511,0.1148641683588702,-0.015989274506184273,-0.41862853978216724,0.15038006840753101,0.01576077164482191
high_age1_2,all_signals,2026,2,5457,5398,59,280,8,22.86031863653205,20.162171015551877,25.676483027853763,50.0,47.33234531307892,56.72471285661356,27.13968136346795,0.15978991242702026,-0.0015745551881551911,0.23019583178955166,-0.04738462393479074,-0.6887199147832529,0.14719058184758926,0.017143775472397222
high_age1_2,all_signals,2026,3,5457,5389,68,280,8,21.191315642976434,17.92806325281658,24.625571616744402,48.61755427723139,45.75988123956207,57.63592503247356,27.42623863425496,0.24412636405176225,0.1574505605239862,0.22591137502319542,-0.06567218407867882,-0.8163738170347004,0.15209075893940865,0.020669604750417556
high_age1_2,nonoverlap,all,1,9702,9672,30,309,33,24.76220016542597,23.355590738427818,26.179913877659526,49.30727874276261,51.7059553349876,55.12820512820513,24.545078577336643,0.12311590546567579,0.01683130556378032,-0.012173206162117499,-0.1138646505376345,-0.40729632030603796,0.08641435712123521,-0.030514241108353993
high_age1_2,nonoverlap,all,2,9702,9658,44,309,32,22.779043280182233,21.642988980354268,24.006675934540556,49.368399254504034,48.46759163387865,57.061503416856496,26.589355974321805,0.238027046297116,0.033277001795073424,0.023295648167322387,-0.1589510147028371,-0.6664301998343342,0.08505772443818829,-0.029271540691654576
high_age1_2,nonoverlap,all,3,9702,9655,47,309,32,22.112894873122734,20.694859142924486,23.569195667138406,48.24443293630243,47.861211807353705,58.63283272915588,26.1315380631797,0.37165277931597773,0.1423487544483848,-0.04654753909891252,-0.20029195235629219,-0.8644163200414292,0.08570821707397998,-0.028638233039875696
