ticker,signal_date,entry_date,reference_month,era,common_nonoverlap,outside_prior_six,horizon,economic,mechanical,paired_observed,difference,both_entered,both_complete_worst_cover_difference
NEE,2024-07-29,2024-07-30,2024-07,2024-2025,False,True,4,0.0,,False,,False,
NEE,2024-07-30,2024-07-31,2024-07,2024-2025,False,True,2,0.0,-105.3,True,105.3,False,
NEE,2024-07-30,2024-07-31,2024-07,2024-2025,False,True,4,0.0,,False,,False,
NEE,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,2,0.0,,False,,False,
NEE,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,4,0.0,,False,,False,
NEE,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,2,0.0,,False,,False,
NEE,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,4,0.0,,False,,False,
NOW,2024-07-25,2024-07-26,2024-07,2024-2025,True,True,2,0.0,,False,,False,
NOW,2024-07-25,2024-07-26,2024-07,2024-2025,True,True,4,0.0,,False,,False,
NOW,2024-07-26,2024-07-29,2024-07,2024-2025,False,True,2,0.0,,False,,False,
NOW,2024-07-26,2024-07-29,2024-07,2024-2025,False,True,4,0.0,,False,,False,
NOW,2024-07-29,2024-07-30,2024-07,2024-2025,False,True,2,0.0,-78.3,True,78.3,False,
NOW,2024-07-29,2024-07-30,2024-07,2024-2025,False,True,4,0.0,,False,,False,
NOW,2024-07-30,2024-07-31,2024-07,2024-2025,False,True,2,0.0,221.70000000000005,True,-221.70000000000005,False,
NOW,2024-07-30,2024-07-31,2024-07,2024-2025,False,True,4,0.0,,False,,False,
NOW,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,2,0.0,,False,,False,
NOW,2024-07-31,2024-08-01,2024-08,2024-2025,False,True,4,0.0,,False,,False,
NOW,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,2,0.0,,False,,False,
NOW,2024-08-01,2024-08-02,2024-08,2024-2025,False,True,4,0.0,,False,,False,
NU,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,2,0.0,-3.3,True,3.3,False,
NU,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,4,0.0,-3.3,True,3.3,False,
NU,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,2,0.0,-4.3,True,4.3,False,
NU,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,4,0.0,,False,,False,
NU,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,2,0.0,0.6999999999999997,True,-0.6999999999999997,False,
NU,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,4,0.0,,False,,False,
NU,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,2,0.0,,False,,False,
NU,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,4,0.0,,False,,False,
NU,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,2,0.0,,False,,False,
NU,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,4,0.0,,False,,False,
NU,2025-03-31,2025-04-01,2025-04,2024-2025,False,True,2,0.0,-3.3000000000000007,True,3.3000000000000007,False,
NU,2025-03-31,2025-04-01,2025-04,2024-2025,False,True,4,0.0,,False,,False,
NU,2025-04-01,2025-04-02,2025-04,2024-2025,True,True,2,0.0,-3.3,True,3.3,False,
NU,2025-04-01,2025-04-02,2025-04,2024-2025,True,True,4,0.0,,False,,False,
NU,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,2,0.0,,False,,False,
NU,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,4,0.0,,False,,False,
NU,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,2,0.0,,False,,False,
NU,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,4,0.0,,False,,False,
NU,2026-03-25,2026-03-26,2026-03,2026,True,True,2,0.0,,False,,False,
NU,2026-03-25,2026-03-26,2026-03,2026,True,True,4,0.0,,False,,False,
NU,2026-03-26,2026-03-27,2026-03,2026,False,True,2,0.0,,False,,False,
NU,2026-03-26,2026-03-27,2026-03,2026,False,True,4,0.0,,False,,False,
NU,2026-03-27,2026-03-30,2026-03,2026,False,True,2,0.0,0.0,True,0.0,False,
NU,2026-03-27,2026-03-30,2026-03,2026,False,True,4,0.0,0.0,True,0.0,False,
NU,2026-03-30,2026-03-31,2026-03,2026,False,True,2,0.0,1.7000000000000004,True,-1.7000000000000004,False,
NU,2026-03-30,2026-03-31,2026-03,2026,False,True,4,0.0,,False,,False,
NU,2026-03-31,2026-04-01,2026-04,2026,False,True,2,0.0,0.6999999999999997,True,-0.6999999999999997,False,
NU,2026-03-31,2026-04-01,2026-04,2026,False,True,4,0.0,,False,,False,
NU,2026-04-01,2026-04-02,2026-04,2026,False,True,2,0.0,0.0,True,0.0,False,
NU,2026-04-01,2026-04-02,2026-04,2026,False,True,4,0.0,0.0,True,0.0,False,
NU,2026-04-02,2026-04-06,2026-04,2026,True,True,2,0.0,0.0,True,0.0,False,
NU,2026-04-02,2026-04-06,2026-04,2026,True,True,4,0.0,0.0,True,0.0,False,
NU,2026-04-06,2026-04-07,2026-04,2026,False,True,2,0.0,-13.300000000000002,True,13.300000000000002,False,
NU,2026-04-06,2026-04-07,2026-04,2026,False,True,4,0.0,-9.3,True,9.3,False,
NU,2026-04-07,2026-04-08,2026-04,2026,False,True,2,0.0,-10.3,True,10.3,False,
NU,2026-04-07,2026-04-08,2026-04,2026,False,True,4,0.0,,False,,False,
NU,2026-04-08,2026-04-09,2026-04,2026,False,True,2,0.0,-2.3000000000000007,True,2.3000000000000007,False,
NU,2026-04-08,2026-04-09,2026-04,2026,False,True,4,0.0,,False,,False,
NU,2026-04-09,2026-04-10,2026-04,2026,False,True,2,0.0,,False,,False,
NU,2026-04-09,2026-04-10,2026-04,2026,False,True,4,0.0,,False,,False,
NU,2026-04-10,2026-04-13,2026-04,2026,False,True,2,0.0,,False,,False,
NU,2026-04-10,2026-04-13,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2024-07-22,2024-07-23,2024-07,2024-2025,True,True,2,0.0,20.699999999999992,True,-20.699999999999992,False,
OKTA,2024-07-22,2024-07-23,2024-07,2024-2025,True,True,4,0.0,32.7,True,-32.7,False,
OKTA,2024-07-23,2024-07-24,2024-07,2024-2025,False,True,2,0.0,-13.300000000000002,True,13.300000000000002,False,
OKTA,2024-07-23,2024-07-24,2024-07,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2024-07-24,2024-07-25,2024-07,2024-2025,False,True,2,0.0,2.6999999999999984,True,-2.6999999999999984,False,
OKTA,2024-07-24,2024-07-25,2024-07,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2024-07-25,2024-07-26,2024-07,2024-2025,False,True,2,0.0,,False,,False,
OKTA,2024-07-25,2024-07-26,2024-07,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2025-01-15,2025-01-16,2025-01,2024-2025,True,True,2,0.0,,False,,False,
OKTA,2025-01-15,2025-01-16,2025-01,2024-2025,True,True,4,0.0,,False,,False,
OKTA,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,2,0.0,12.699999999999996,True,-12.699999999999996,False,
OKTA,2025-03-24,2025-03-25,2025-03,2024-2025,True,True,4,0.0,16.699999999999996,True,-16.699999999999996,False,
OKTA,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,2,0.0,-142.3,True,142.3,False,
OKTA,2025-03-25,2025-03-26,2025-03,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,2,0.0,0.0,True,0.0,False,
OKTA,2025-03-26,2025-03-27,2025-03,2024-2025,False,True,4,0.0,0.0,True,0.0,False,
OKTA,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,2,0.0,,False,,False,
OKTA,2025-03-27,2025-03-28,2025-03,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,2,0.0,,False,,False,
OKTA,2025-03-28,2025-03-31,2025-03,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2025-03-31,2025-04-01,2025-04,2024-2025,False,True,2,0.0,-25.300000000000004,True,25.300000000000004,False,
OKTA,2025-03-31,2025-04-01,2025-04,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2025-04-01,2025-04-02,2025-04,2024-2025,True,True,2,0.0,0.6999999999999968,True,-0.6999999999999968,False,
OKTA,2025-04-01,2025-04-02,2025-04,2024-2025,True,True,4,0.0,,False,,False,
OKTA,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,2,0.0,,False,,False,
OKTA,2025-04-02,2025-04-03,2025-04,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,2,0.0,,False,,False,
OKTA,2025-04-03,2025-04-04,2025-04,2024-2025,False,True,4,0.0,,False,,False,
OKTA,2026-03-25,2026-03-26,2026-03,2026,True,True,2,0.0,,False,,False,
OKTA,2026-03-25,2026-03-26,2026-03,2026,True,True,4,0.0,,False,,False,
OKTA,2026-03-26,2026-03-27,2026-03,2026,False,True,2,0.0,,False,,False,
OKTA,2026-03-26,2026-03-27,2026-03,2026,False,True,4,0.0,,False,,False,
OKTA,2026-03-27,2026-03-30,2026-03,2026,False,True,2,0.0,-121.30000000000001,True,121.30000000000001,False,
OKTA,2026-03-27,2026-03-30,2026-03,2026,False,True,4,0.0,-120.30000000000001,True,120.30000000000001,False,
OKTA,2026-03-30,2026-03-31,2026-03,2026,False,True,2,0.0,-10.299999999999995,True,10.299999999999995,False,
OKTA,2026-03-30,2026-03-31,2026-03,2026,False,True,4,0.0,,False,,False,
OKTA,2026-03-31,2026-04-01,2026-04,2026,False,True,2,0.0,1.6999999999999977,True,-1.6999999999999977,False,
OKTA,2026-03-31,2026-04-01,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-01,2026-04-02,2026-04,2026,False,True,2,0.0,,False,,False,
OKTA,2026-04-01,2026-04-02,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-02,2026-04-06,2026-04,2026,True,True,2,0.0,,False,,False,
OKTA,2026-04-02,2026-04-06,2026-04,2026,True,True,4,0.0,,False,,False,
OKTA,2026-04-06,2026-04-07,2026-04,2026,False,True,2,0.0,11.699999999999998,True,-11.699999999999998,False,
OKTA,2026-04-06,2026-04-07,2026-04,2026,False,True,4,0.0,10.699999999999998,True,-10.699999999999998,False,
OKTA,2026-04-07,2026-04-08,2026-04,2026,False,True,2,0.0,-53.3,True,53.3,False,
OKTA,2026-04-07,2026-04-08,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-08,2026-04-09,2026-04,2026,False,True,2,0.0,0.0,True,0.0,False,
OKTA,2026-04-08,2026-04-09,2026-04,2026,False,True,4,0.0,0.0,True,0.0,False,
OKTA,2026-04-09,2026-04-10,2026-04,2026,False,True,2,0.0,0.0,True,0.0,False,
OKTA,2026-04-09,2026-04-10,2026-04,2026,False,True,4,0.0,0.0,True,0.0,False,
OKTA,2026-04-10,2026-04-13,2026-04,2026,False,True,2,0.0,,False,,False,
OKTA,2026-04-10,2026-04-13,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-13,2026-04-14,2026-04,2026,True,True,2,0.0,-143.30000000000004,True,143.30000000000004,False,
OKTA,2026-04-13,2026-04-14,2026-04,2026,True,True,4,0.0,-312.3,True,312.3,False,
OKTA,2026-04-14,2026-04-15,2026-04,2026,False,True,2,0.0,-173.3,True,173.3,False,
OKTA,2026-04-14,2026-04-15,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-15,2026-04-16,2026-04,2026,False,True,2,0.0,-140.3,True,140.3,False,
OKTA,2026-04-15,2026-04-16,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-16,2026-04-17,2026-04,2026,False,True,2,0.0,,False,,False,
OKTA,2026-04-16,2026-04-17,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-17,2026-04-20,2026-04,2026,False,True,2,0.0,,False,,False,
OKTA,2026-04-17,2026-04-20,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-20,2026-04-21,2026-04,2026,False,True,2,0.0,,False,,False,
OKTA,2026-04-20,2026-04-21,2026-04,2026,False,True,4,0.0,,False,,False,
OKTA,2026-04-21,2026-04-22,2026-04,2026,True,True,2,0.0,,False,,False,
OKTA,2026-04-21,2026-04-22,2026-04,2026,True,True,4,0.0,,False,,False,
ORCL,2025-12-11,2025-12-12,2025-12,2024-2025,True,False,2,0.0,11.699999999999998,True,-11.699999999999998,False,
ORCL,2025-12-11,2025-12-12,2025-12,2024-2025,True,False,4,0.0,15.7,True,-15.7,False,
ORCL,2025-12-12,2025-12-15,2025-12,2024-2025,False,False,2,0.0,11.699999999999998,True,-11.699999999999998,False,
ORCL,2025-12-12,2025-12-15,2025-12,2024-2025,False,False,4,0.0,14.699999999999998,True,-14.699999999999998,False,
ORCL,2025-12-15,2025-12-16,2025-12,2024-2025,False,False,2,0.0,42.7,True,-42.7,False,
ORCL,2025-12-15,2025-12-16,2025-12,2024-2025,False,False,4,0.0,-3.3000000000000007,True,3.3000000000000007,False,
ORCL,2025-12-16,2025-12-17,2025-12,2024-2025,False,False,2,0.0,-45.29999999999999,True,45.29999999999999,False,
ORCL,2025-12-16,2025-12-17,2025-12,2024-2025,False,False,4,0.0,4.700000000000001,True,-4.700000000000001,False,
ORCL,2025-12-17,2025-12-18,2025-12,2024-2025,False,False,2,0.0,-340.29999999999995,True,340.29999999999995,False,
ORCL,2025-12-17,2025-12-18,2025-12,2024-2025,False,False,4,0.0,-143.30000000000004,True,143.30000000000004,False,
ORCL,2025-12-18,2025-12-19,2025-12,2024-2025,False,False,2,0.0,106.70000000000003,True,-106.70000000000003,False,
ORCL,2025-12-18,2025-12-19,2025-12,2024-2025,False,False,4,0.0,-3.299999999999979,True,3.299999999999979,False,
ORCL,2025-12-19,2025-12-22,2025-12,2024-2025,True,False,2,15.700000000000003,31.7,True,-15.999999999999996,True,1.0000000000000009
ORCL,2025-12-19,2025-12-22,2025-12,2024-2025,True,False,4,34.7,56.699999999999996,True,-21.999999999999993,True,1.0000000000000009
ORCL,2025-12-22,2025-12-23,2025-12,2024-2025,False,False,2,0.0,6.7,True,-6.7,False,
ORCL,2025-12-22,2025-12-23,2025-12,2024-2025,False,False,4,0.0,18.7,True,-18.7,False,
ORCL,2025-12-23,2025-12-24,2025-12,2024-2025,False,False,2,0.0,49.7,True,-49.7,False,
ORCL,2025-12-23,2025-12-24,2025-12,2024-2025,False,False,4,0.0,58.7,True,-58.7,False,
ORCL,2025-12-24,2025-12-26,2025-12,2024-2025,False,False,2,0.0,17.7,True,-17.7,False,
ORCL,2025-12-24,2025-12-26,2025-12,2024-2025,False,False,4,0.0,22.7,True,-22.7,False,
ORCL,2025-12-26,2025-12-29,2025-12,2024-2025,False,False,2,0.0,-7.300000000000002,True,7.300000000000002,False,
ORCL,2025-12-26,2025-12-29,2025-12,2024-2025,False,False,4,0.0,5.699999999999999,True,-5.699999999999999,False,
ORCL,2025-12-29,2025-12-30,2025-12,2024-2025,False,False,2,0.0,38.7,True,-38.7,False,
ORCL,2025-12-29,2025-12-30,2025-12,2024-2025,False,False,4,0.0,60.7,True,-60.7,False,
ORCL,2025-12-30,2025-12-31,2025-12,2024-2025,True,False,2,0.0,14.699999999999998,True,-14.699999999999998,False,
ORCL,2025-12-30,2025-12-31,2025-12,2024-2025,True,False,4,0.0,23.7,True,-23.7,False,
ORCL,2025-12-31,2026-01-02,2026-01,2024-2025,False,False,2,0.0,24.699999999999996,True,-24.699999999999996,False,
ORCL,2025-12-31,2026-01-02,2026-01,2024-2025,False,False,4,0.0,36.699999999999996,True,-36.699999999999996,False,
ORCL,2026-01-02,2026-01-05,2026-01,2026,False,False,2,0.0,12.699999999999998,True,-12.699999999999998,False,
ORCL,2026-01-02,2026-01-05,2026-01,2026,False,False,4,0.0,18.7,True,-18.7,False,
ORCL,2026-01-05,2026-01-06,2026-01,2026,False,False,2,0.0,27.700000000000003,True,-27.700000000000003,False,
ORCL,2026-01-05,2026-01-06,2026-01,2026,False,False,4,0.0,-50.3,True,50.3,False,
ORCL,2026-01-06,2026-01-07,2026-01,2026,False,False,2,0.0,-41.3,True,41.3,False,
ORCL,2026-01-06,2026-01-07,2026-01,2026,False,False,4,0.0,-3.3000000000000007,True,3.3000000000000007,False,
ORCL,2026-01-07,2026-01-08,2026-01,2026,False,False,2,0.0,-167.3,True,167.3,False,
ORCL,2026-01-07,2026-01-08,2026-01,2026,False,False,4,0.0,16.7,True,-16.7,False,
ORCL,2026-01-08,2026-01-09,2026-01,2026,True,False,2,0.0,23.70000000000002,True,-23.70000000000002,False,
ORCL,2026-01-08,2026-01-09,2026-01,2026,True,False,4,0.0,203.70000000000005,True,-203.70000000000005,False,
ORCL,2026-01-09,2026-01-12,2026-01,2026,False,False,2,0.0,89.69999999999999,True,-89.69999999999999,False,
ORCL,2026-01-09,2026-01-12,2026-01,2026,False,False,4,0.0,94.7,True,-94.7,False,
ORCL,2026-01-12,2026-01-13,2026-01,2026,False,False,2,0.0,26.700000000000003,True,-26.700000000000003,False,
ORCL,2026-01-12,2026-01-13,2026-01,2026,False,False,4,0.0,33.7,True,-33.7,False,
ORCL,2026-01-13,2026-01-14,2026-01,2026,False,False,2,0.0,5.700000000000001,True,-5.700000000000001,False,
ORCL,2026-01-13,2026-01-14,2026-01,2026,False,False,4,0.0,10.700000000000001,True,-10.700000000000001,False,
ORCL,2026-01-14,2026-01-15,2026-01,2026,False,False,2,0.0,23.7,True,-23.7,False,
ORCL,2026-01-14,2026-01-15,2026-01,2026,False,False,4,0.0,26.699999999999996,True,-26.699999999999996,False,
ORCL,2026-01-15,2026-01-16,2026-01,2026,False,False,2,0.0,37.7,True,-37.7,False,
ORCL,2026-01-15,2026-01-16,2026-01,2026,False,False,4,0.0,40.7,True,-40.7,False,
ORCL,2026-01-16,2026-01-20,2026-01,2026,True,False,2,0.0,5.699999999999999,True,-5.699999999999999,False,
ORCL,2026-01-16,2026-01-20,2026-01,2026,True,False,4,0.0,6.699999999999999,True,-6.699999999999999,False,
ORCL,2026-01-20,2026-01-21,2026-01,2026,False,False,2,0.0,-0.29999999999999827,True,0.29999999999999827,False,
ORCL,2026-01-20,2026-01-21,2026-01,2026,False,False,4,0.0,13.7,True,-13.7,False,
ORCL,2026-01-21,2026-01-22,2026-01,2026,False,False,2,0.0,-28.3,True,28.3,False,
ORCL,2026-01-21,2026-01-22,2026-01,2026,False,False,4,0.0,54.70000000000001,True,-54.70000000000001,False,
ORCL,2026-01-22,2026-01-23,2026-01,2026,False,False,2,0.0,16.699999999999996,True,-16.699999999999996,False,
ORCL,2026-01-22,2026-01-23,2026-01,2026,False,False,4,0.0,28.7,True,-28.7,False,
ORCL,2026-01-23,2026-01-26,2026-01,2026,False,False,2,0.0,77.7,True,-77.7,False,
ORCL,2026-01-23,2026-01-26,2026-01,2026,False,False,4,0.0,95.7,True,-95.7,False,
ORCL,2026-01-26,2026-01-27,2026-01,2026,False,False,2,0.0,15.7,True,-15.7,False,
ORCL,2026-01-26,2026-01-27,2026-01,2026,False,False,4,0.0,24.7,True,-24.7,False,
ORCL,2026-01-27,2026-01-28,2026-01,2026,True,False,2,0.0,47.7,True,-47.7,False,
ORCL,2026-01-27,2026-01-28,2026-01,2026,True,False,4,0.0,57.7,True,-57.7,False,
ORCL,2026-01-28,2026-01-29,2026-01,2026,False,False,2,0.0,11.699999999999998,True,-11.699999999999998,False,
ORCL,2026-01-28,2026-01-29,2026-01,2026,False,False,4,0.0,15.7,True,-15.7,False,
ORCL,2026-01-29,2026-01-30,2026-01,2026,False,False,2,0.0,13.699999999999996,True,-13.699999999999996,False,
ORCL,2026-01-29,2026-01-30,2026-01,2026,False,False,4,0.0,25.699999999999996,True,-25.699999999999996,False,
ORCL,2026-01-30,2026-02-02,2026-02,2026,False,False,2,0.0,15.7,True,-15.7,False,
ORCL,2026-01-30,2026-02-02,2026-02,2026,False,False,4,0.0,18.7,True,-18.7,False,
ORCL,2026-02-02,2026-02-03,2026-02,2026,False,False,2,0.0,23.699999999999992,True,-23.699999999999992,False,
ORCL,2026-02-02,2026-02-03,2026-02,2026,False,False,4,0.0,13.699999999999996,True,-13.699999999999996,False,
ORCL,2026-02-03,2026-02-04,2026-02,2026,False,False,2,0.0,22.7,True,-22.7,False,
ORCL,2026-02-03,2026-02-04,2026-02,2026,False,False,4,0.0,5.700000000000002,True,-5.700000000000002,False,
ORCL,2026-02-04,2026-02-05,2026-02,2026,True,False,2,0.0,-63.3,True,63.3,False,
ORCL,2026-02-04,2026-02-05,2026-02,2026,True,False,4,0.0,-18.3,True,18.3,False,
ORCL,2026-02-05,2026-02-06,2026-02,2026,False,False,2,0.0,-521.2999999999998,True,521.2999999999998,False,
ORCL,2026-02-05,2026-02-06,2026-02,2026,False,False,4,0.0,-180.30000000000004,True,180.30000000000004,False,
ORCL,2026-03-11,2026-03-12,2026-03,2026,True,False,2,0.0,19.7,True,-19.7,False,
ORCL,2026-03-11,2026-03-12,2026-03,2026,True,False,4,0.0,21.7,True,-21.7,False,
ORCL,2026-03-12,2026-03-13,2026-03,2026,False,False,2,0.0,10.699999999999998,True,-10.699999999999998,False,
ORCL,2026-03-12,2026-03-13,2026-03,2026,False,False,4,0.0,15.7,True,-15.7,False,
ORCL,2026-03-13,2026-03-16,2026-03,2026,False,False,2,0.0,17.699999999999996,True,-17.699999999999996,False,
ORCL,2026-03-13,2026-03-16,2026-03,2026,False,False,4,0.0,26.699999999999996,True,-26.699999999999996,False,
ORCL,2026-03-16,2026-03-17,2026-03,2026,False,False,2,0.0,-11.300000000000002,True,11.300000000000002,False,
ORCL,2026-03-16,2026-03-17,2026-03,2026,False,False,4,0.0,22.7,True,-22.7,False,
ORCL,2026-03-17,2026-03-18,2026-03,2026,False,False,2,0.0,16.699999999999996,True,-16.699999999999996,False,
ORCL,2026-03-17,2026-03-18,2026-03,2026,False,False,4,0.0,33.7,True,-33.7,False,
ORCL,2026-03-18,2026-03-19,2026-03,2026,False,False,2,0.0,41.7,True,-41.7,False,
ORCL,2026-03-18,2026-03-19,2026-03,2026,False,False,4,0.0,59.7,True,-59.7,False,
ORCL,2026-03-19,2026-03-20,2026-03,2026,True,False,2,0.0,6.699999999999999,True,-6.699999999999999,False,
ORCL,2026-03-19,2026-03-20,2026-03,2026,True,False,4,0.0,9.699999999999998,True,-9.699999999999998,False,
ORCL,2026-03-20,2026-03-23,2026-03,2026,False,False,2,0.0,50.699999999999996,True,-50.699999999999996,False,
ORCL,2026-03-20,2026-03-23,2026-03,2026,False,False,4,0.0,52.699999999999996,True,-52.699999999999996,False,
ORCL,2026-03-23,2026-03-24,2026-03,2026,False,False,2,0.0,-0.30000000000000104,True,0.30000000000000104,False,
ORCL,2026-03-23,2026-03-24,2026-03,2026,False,False,4,0.0,6.699999999999999,True,-6.699999999999999,False,
ORCL,2026-03-24,2026-03-25,2026-03,2026,False,False,2,0.0,15.7,True,-15.7,False,
ORCL,2026-03-24,2026-03-25,2026-03,2026,False,False,4,0.0,17.7,True,-17.7,False,
ORCL,2026-03-25,2026-03-26,2026-03,2026,False,False,2,0.0,11.7,True,-11.7,False,
ORCL,2026-03-25,2026-03-26,2026-03,2026,False,False,4,0.0,6.7,True,-6.7,False,
ORCL,2026-03-26,2026-03-27,2026-03,2026,False,False,2,0.0,-2.3,True,2.3,False,
ORCL,2026-03-26,2026-03-27,2026-03,2026,False,False,4,0.0,15.7,True,-15.7,False,
ORCL,2026-03-27,2026-03-30,2026-03,2026,True,False,2,0.0,-19.300000000000004,True,19.300000000000004,False,
ORCL,2026-03-27,2026-03-30,2026-03,2026,True,False,4,0.0,17.699999999999996,True,-17.699999999999996,False,
ORCL,2026-03-30,2026-03-31,2026-03,2026,False,False,2,0.0,71.7,True,-71.7,False,
ORCL,2026-03-30,2026-03-31,2026-03,2026,False,False,4,0.0,104.7,True,-104.7,False,
ORCL,2026-03-31,2026-04-01,2026-04,2026,False,False,2,0.0,17.699999999999996,True,-17.699999999999996,False,
ORCL,2026-03-31,2026-04-01,2026-04,2026,False,False,4,0.0,23.7,True,-23.7,False,
ORCL,2026-04-01,2026-04-02,2026-04,2026,False,False,2,0.0,11.7,True,-11.7,False,
ORCL,2026-04-01,2026-04-02,2026-04,2026,False,False,4,0.0,21.7,True,-21.7,False,
ORCL,2026-04-02,2026-04-06,2026-04,2026,False,False,2,0.0,12.699999999999998,True,-12.699999999999998,False,
ORCL,2026-04-02,2026-04-06,2026-04,2026,False,False,4,0.0,18.7,True,-18.7,False,
ORCL,2026-04-06,2026-04-07,2026-04,2026,False,False,2,0.0,11.7,True,-11.7,False,
ORCL,2026-04-06,2026-04-07,2026-04,2026,False,False,4,0.0,-121.3,True,121.3,False,
ORCL,2026-04-07,2026-04-08,2026-04,2026,True,False,2,0.0,17.699999999999992,True,-17.699999999999992,False,
ORCL,2026-04-07,2026-04-08,2026-04,2026,True,False,4,0.0,-503.29999999999995,True,503.29999999999995,False,
ORCL,2026-04-08,2026-04-09,2026-04,2026,False,False,2,0.0,-280.3,True,280.3,False,
ORCL,2026-04-08,2026-04-09,2026-04,2026,False,False,4,0.0,-1372.3,True,1372.3,False,
ORCL,2026-04-09,2026-04-10,2026-04,2026,False,False,2,0.0,-1090.2999999999997,True,1090.2999999999997,False,
ORCL,2026-04-09,2026-04-10,2026-04,2026,False,False,4,0.0,-2610.3,True,2610.3,False,
ORCL,2026-04-10,2026-04-13,2026-04,2026,False,False,2,0.0,0.0,True,0.0,False,
ORCL,2026-04-10,2026-04-13,2026-04,2026,False,False,4,0.0,0.0,True,0.0,False,
ORCL,2026-04-13,2026-04-14,2026-04,2026,False,False,2,-59.29999999999999,-393.3,True,334.0,True,334.0
ORCL,2026-04-13,2026-04-14,2026-04,2026,False,False,4,-11.299999999999997,-188.3,True,177.0,True,334.0
ORCL,2026-04-14,2026-04-15,2026-04,2026,False,False,2,0.0,-13.30000000000001,True,13.30000000000001,False,
ORCL,2026-04-14,2026-04-15,2026-04,2026,False,False,4,0.0,-149.3,True,149.3,False,
ORCL,2026-04-15,2026-04-16,2026-04,2026,True,False,2,12.699999999999996,65.7,True,-53.00000000000001,True,6.000000000000005
ORCL,2026-04-15,2026-04-16,2026-04,2026,True,False,4,-22.300000000000008,9.699999999999989,True,-31.999999999999996,True,-8.999999999999998
ORCL,2026-04-16,2026-04-17,2026-04,2026,False,False,2,0.0,-17.300000000000004,True,17.300000000000004,False,
ORCL,2026-04-16,2026-04-17,2026-04,2026,False,False,4,0.0,34.7,True,-34.7,False,
ORCL,2026-04-17,2026-04-20,2026-04,2026,False,False,2,-3.3000000000000007,-61.300000000000004,True,58.0,True,56.0
ORCL,2026-04-17,2026-04-20,2026-04,2026,False,False,4,10.699999999999998,49.7,True,-39.00000000000001,True,56.0
ORCL,2026-04-20,2026-04-21,2026-04,2026,False,False,2,0.0,80.7,True,-80.7,False,
ORCL,2026-04-20,2026-04-21,2026-04,2026,False,False,4,0.0,99.7,True,-99.7,False,
ORCL,2026-04-21,2026-04-22,2026-04,2026,False,False,2,0.0,89.69999999999999,True,-89.69999999999999,False,
ORCL,2026-04-21,2026-04-22,2026-04,2026,False,False,4,0.0,108.69999999999999,True,-108.69999999999999,False,
ORCL,2026-04-22,2026-04-23,2026-04,2026,False,False,2,0.0,0.6999999999999997,True,-0.6999999999999997,False,
ORCL,2026-04-22,2026-04-23,2026-04,2026,False,False,4,0.0,9.7,True,-9.7,False,
ORCL,2026-04-23,2026-04-24,2026-04,2026,True,False,2,0.0,37.7,True,-37.7,False,
ORCL,2026-04-23,2026-04-24,2026-04,2026,True,False,4,0.0,50.7,True,-50.7,False,
