ticker,session_date,captured,path,sha256,points,first,last
MSTR,2026-09-02,2026-09-03T12:04:45.074394+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=MSTR/date=2026-09-02/normalized/hiro_series.csv,b2c1f8ca2d3836f281063962cfc1f52bcea983de19e3e45596dd08447bb2d6de,4681,2026-09-02 09:30:00-04:00,2026-09-02 16:00:00-04:00
MSTR,2026-09-04,2026-09-04T22:19:33.238176+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=MSTR/date=2026-09-04/normalized/hiro_series.csv,ab25c42430c0d11c9cafd4a66e5d2f0a4b6cc454b9f8f96fe8590d0509ddbb67,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
NBIS,2026-08-27,2026-09-03T12:05:30.651648+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NBIS/date=2026-08-27/normalized/hiro_series.csv,347557d4b4bac13afc01fcb351a9a40a5becdb30a180f401e8896ecd384d01de,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
NBIS,2026-08-28,2026-09-03T12:05:30.651648+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NBIS/date=2026-08-28/normalized/hiro_series.csv,fbbe710d4069f04f64037231469c02d59b65acbc6a47a85313284efbccb56798,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
NBIS,2026-08-31,2026-09-03T12:05:30.651648+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NBIS/date=2026-08-31/normalized/hiro_series.csv,e86978746632a76bbff465c55cd01b760f376ea1b9c297df465890b02020bbbb,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
NBIS,2026-09-01,2026-09-03T12:05:30.651648+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NBIS/date=2026-09-01/normalized/hiro_series.csv,9bb5eb9d674569aa291af4cdf75b6b01401a2854f4df563f156e7d4f69e9b9aa,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
NBIS,2026-09-04,2026-09-04T22:19:59.308433+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=NBIS/date=2026-09-04/normalized/hiro_series.csv,ef5d17e934293114e27978d94f5eba0d662d8c7826a7f163c856e0dc52426e73,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
NVDA,2026-08-27,2026-09-03T12:08:00.765269+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NVDA/date=2026-08-27/normalized/hiro_series.csv,4e1a4ffc4b570555a2895908d103004bf78d42dd41bf4f98f34d96c25b030459,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
NVDA,2026-08-28,2026-09-03T12:08:00.765269+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NVDA/date=2026-08-28/normalized/hiro_series.csv,b179550953fee1193ac216df04d2242fb15690aa38d57a55ef2b3078701f0b73,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
NVDA,2026-08-31,2026-09-03T12:08:00.765269+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NVDA/date=2026-08-31/normalized/hiro_series.csv,917905994bba6df128cebc6e74b5dee08d74b04492af4f3f6e914cce03b3c5e9,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
NVDA,2026-09-01,2026-09-03T12:08:00.765269+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=NVDA/date=2026-09-01/normalized/hiro_series.csv,153e35506181b9895b261476f79afcee27ee3e98b995d01b32060145814a97d0,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
NVDA,2026-09-04,2026-09-04T22:20:36.070554+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=NVDA/date=2026-09-04/normalized/hiro_series.csv,163e98a523c6a30db560b97d99e2127749715e102d33be0705ac32eabd17fd43,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
OKLO,2026-08-27,2026-09-03T12:08:43.380990+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=OKLO/date=2026-08-27/normalized/hiro_series.csv,21a9c1b9a84c5ae6ded62ab7fcd5ecb5ed078fee8a7e3b4b7f9af22be0add834,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
OKLO,2026-08-28,2026-09-03T12:08:43.380990+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=OKLO/date=2026-08-28/normalized/hiro_series.csv,5c5de466b8e57c6ad62cdb9c7eefe84551efe318d7d247d5c561e2fa110af7c4,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
OKLO,2026-08-31,2026-09-03T12:08:43.380990+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=OKLO/date=2026-08-31/normalized/hiro_series.csv,03c9b8fed41567e04d6788975b455899a578a860e1c2c281afa6406e124c64eb,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
OKLO,2026-09-01,2026-09-03T12:08:43.380990+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=OKLO/date=2026-09-01/normalized/hiro_series.csv,33630b2d725a8e53982d5334bb0860aec1bb0fe20c72bff42aee8fe8ec57c0ff,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
OKLO,2026-09-04,2026-09-04T22:20:49.472453+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=OKLO/date=2026-09-04/normalized/hiro_series.csv,594b55d7c457f4de17c8c23dcc5d928815f61df5e019bb709d273e67e6368e06,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
PLTR,2026-08-27,2026-09-03T12:11:16.472604+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=PLTR/date=2026-08-27/normalized/hiro_series.csv,9af3541cbd2f4322cf34095f14e702033b550403bc57a1e348432edd1f7f966a,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
PLTR,2026-08-28,2026-09-03T12:11:16.472604+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=PLTR/date=2026-08-28/normalized/hiro_series.csv,ed559fa6e23d74e72f6ac8bb99f7755cfc3c562a0eb663d8f64233164f13dcc7,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
PLTR,2026-08-31,2026-09-03T12:11:16.472604+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=PLTR/date=2026-08-31/normalized/hiro_series.csv,097344876d6a3d682ea3e4535a767f9f5f73a2745df855d6603232fac0ca5514,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
PLTR,2026-09-01,2026-09-03T12:11:16.472604+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=PLTR/date=2026-09-01/normalized/hiro_series.csv,0d623b4f3f3e5936d99f501f637cd7129573cc1130d5937a3f139ede33d4b2e6,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
RTX,2026-08-27,2026-09-03T12:15:48.963137+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=RTX/date=2026-08-27/normalized/hiro_series.csv,2983e04850c95284489d6bb3deeda8b0691a49a1f47534d8ccb5edf2f2de6345,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
RTX,2026-08-28,2026-09-03T12:15:48.963137+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=RTX/date=2026-08-28/normalized/hiro_series.csv,725b5fbde98b482008e0b3984b16701f974371d88e03391db209d777c510f8c7,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
RTX,2026-08-31,2026-09-03T12:15:48.963137+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=RTX/date=2026-08-31/normalized/hiro_series.csv,5cca8c9196c4964d882195f4f66d605bd2f632e6dcca554ef6017dd74d8290e1,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
RTX,2026-09-01,2026-09-03T12:15:48.963137+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=RTX/date=2026-09-01/normalized/hiro_series.csv,7711dcb70c0df6ca9c2b801deec5edfe71fead5d058244158eb6b311ff7eb9e8,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
RTX,2026-09-04,2026-09-04T22:23:05.322953+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=RTX/date=2026-09-04/normalized/hiro_series.csv,0e0599e31ac192a44f45cbce2dfe0aa3c1c42c9f95fc1c5a381f42167f97fb47,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
SCHW,2026-08-27,2026-09-03T12:16:56.740012+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SCHW/date=2026-08-27/normalized/hiro_series.csv,292c7e59a7ddff7ead245e3bcf6d6336090164ede485b805a5b7342bd15ede4a,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
SCHW,2026-08-28,2026-09-03T12:16:56.740012+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SCHW/date=2026-08-28/normalized/hiro_series.csv,afcb9ee7251f8c474f73c1dee0799aee9223894dde761e37d1d20f34e570fc9f,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
SCHW,2026-08-31,2026-09-03T12:16:56.740012+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SCHW/date=2026-08-31/normalized/hiro_series.csv,bcedad53630e6e9071af24ac12177e4b2820ff927a6b67467aa84a66fdbf358b,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
SCHW,2026-09-01,2026-09-03T12:16:56.740012+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SCHW/date=2026-09-01/normalized/hiro_series.csv,963398bcbf3007dce56599e6ddecd32af53c563b19288faac24b24e76f6841ee,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
SCHW,2026-09-04,2026-09-04T22:23:27.780829+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=SCHW/date=2026-09-04/normalized/hiro_series.csv,1da8b7751859964a53f69c4dbc4ae2894a7feca95ee0ddaba73182a9e630ae09,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
SHOP,2026-08-27,2026-09-03T12:18:01.705612+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SHOP/date=2026-08-27/normalized/hiro_series.csv,ea193c6d0f154f089f1814dc8fb145c8323e3074e39c62e16076fd3d9fc789da,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
SHOP,2026-08-28,2026-09-03T12:18:01.705612+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SHOP/date=2026-08-28/normalized/hiro_series.csv,775442e98527133d1e9361cd0e55ba11b6640e819b9b48e29a4d927d62736498,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
SHOP,2026-08-31,2026-09-03T12:18:01.705612+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SHOP/date=2026-08-31/normalized/hiro_series.csv,034ed79b12b2c9e228f242c195a5fb899dd9073cccf5ae99a685c61bbe4ca4b1,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
SHOP,2026-09-01,2026-09-03T12:18:01.705612+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SHOP/date=2026-09-01/normalized/hiro_series.csv,da705a5858983ee71be3acc0f99c258129c507af6deef1455460d5fd0d55c41f,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
SHOP,2026-09-04,2026-09-04T22:23:44.784609+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=SHOP/date=2026-09-04/normalized/hiro_series.csv,ac515fb531ea60ed6b93daf00962c5caa7fa4f4da4562bd600aa9e7cbc823dfa,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
SOFI,2026-08-27,2026-09-03T12:19:28.405427+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SOFI/date=2026-08-27/normalized/hiro_series.csv,9fbcdf41455ce7bfc62942d85e642928ecfafe5acb5a1512d7ee89d2f5b34332,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
SOFI,2026-08-28,2026-09-03T12:19:28.405427+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SOFI/date=2026-08-28/normalized/hiro_series.csv,792af6682180cf0f3bc28ce5025cccff85f2cdc4054234abdcf40d3352e3bf7f,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
SOFI,2026-08-31,2026-09-03T12:19:28.405427+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SOFI/date=2026-08-31/normalized/hiro_series.csv,195eea37a54ffff1edb82faa3955eadc65b067211918d7ee884b1a446a513964,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
SOFI,2026-09-01,2026-09-03T12:19:28.405427+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=SOFI/date=2026-09-01/normalized/hiro_series.csv,8c7cabfba5ba9d58a43cdb631fd17a03e0e51d352c8bec493fe95dd0845c1a78,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
SOFI,2026-09-02,2026-09-04T22:39:46.905382+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04_missing_followups/ticker=SOFI/date=2026-09-02/normalized/hiro_series.csv,f101cb182bb0a02aee729b5fe29270f4c1f181900f2f22e3481c094d3a99d02e,4681,2026-09-02 09:30:00-04:00,2026-09-02 16:00:00-04:00
SOFI,2026-09-03,2026-09-04T22:39:46.905382+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04_missing_followups/ticker=SOFI/date=2026-09-03/normalized/hiro_series.csv,4a3738442d4390db9f8ad2b1b81331f6fe862f32f2b49f8a720e8ea075c9f354,4681,2026-09-03 09:30:00-04:00,2026-09-03 16:00:00-04:00
SOFI,2026-09-04,2026-09-04T22:39:46.905382+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04_missing_followups/ticker=SOFI/date=2026-09-04/normalized/hiro_series.csv,1d8f130a498ce9c4dc1eb1728851d2f920dcaa2390f60f0de8861d38f0d0aa38,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
TGT,2026-08-27,2026-09-03T12:21:57.472585+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=TGT/date=2026-08-27/normalized/hiro_series.csv,663b5a70744ee85cb9d4b73df6e0ef43d6068185ab6126b05e4067921b2aa705,4681,2026-08-27 09:30:00-04:00,2026-08-27 16:00:00-04:00
TGT,2026-08-28,2026-09-03T12:21:57.472585+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=TGT/date=2026-08-28/normalized/hiro_series.csv,465589b66a4bf4b00000ee8cf45e150ea7b89b5453e4f22cc9f92d695f283cfd,4681,2026-08-28 09:30:00-04:00,2026-08-28 16:00:00-04:00
TGT,2026-08-31,2026-09-03T12:21:57.472585+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=TGT/date=2026-08-31/normalized/hiro_series.csv,16eb7b49268fcb615439ce3bc56fb0041729c802960003b0aa19823aad346f64,4681,2026-08-31 09:30:00-04:00,2026-08-31 16:00:00-04:00
TGT,2026-09-01,2026-09-03T12:21:57.472585+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_four_methods_2026-08-24_to_2026-09-02/hiro_ticker_followthrough_to_2026-09-02/ticker=TGT/date=2026-09-01/normalized/hiro_series.csv,0a958480fa2ea6d43254fc602c0b76f9d9a29c9164025066fa8818e538255487,4681,2026-09-01 09:30:00-04:00,2026-09-01 16:00:00-04:00
TGT,2026-09-04,2026-09-04T22:24:25.699636+00:00,/Users/dgrissen/Dev/delta_bomb-nvda_call_strat/docs/replay/hiro_daily_pandar_approved_2026-08-11_to_2026-09-04/hiro_ticker_followthrough_to_2026-09-04/ticker=TGT/date=2026-09-04/normalized/hiro_series.csv,dc37ab08a450e96409281899b48e072929f540ceb4bfb99f5532b06f28136b05,4681,2026-09-04 09:30:00-04:00,2026-09-04 16:00:00-04:00
