expiry,strike,dte,stock,delta,otm_pct,bid,ask,quote_width,width_pct_of_bid,oi,wing_mid_excess_points,wing_bid_excess_points,nearer_strike,nearer_ask,event_inside_estimate,all_original_contract_gates,without_delta_band,without_absolute_width,tradeDate,ticker,original_surface_pass,ivRank1y,rr25_pct252,event_estimate_available,original_selected_contract,original_ticker_chain_pass
2026-09-04,170.0,24,123.45,0.013370730174511514,37.70757391656541,0.0,2.23,2.23,,0,53.723933626548146,-53.03537671537726,165.0,0.81,False,False,False,False,2026-08-12,CSCO,False,71.23,1.1904761904761905,True,False,False
2026-08-14,327.5,3,326.37,0.42157472533404555,0.34623280326009365,1.53,2.94,1.41,92.15686274509804,141,1.902049042941023,-5.549937718067991,325.0,4.1,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,330.0,3,326.37,0.2947059118047271,1.1122345803842304,0.97,1.88,0.9099999999999999,93.81443298969072,137,2.631126913041676,-2.796708627650213,327.5,2.94,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,332.5,3,326.37,0.1962263329675455,1.878236357508345,0.22,1.5,1.28,581.8181818181819,20,2.022734800810305,-7.960126166240372,330.0,1.88,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,335.0,3,326.37,0.12423424386072211,2.6442381346324817,0.07,0.92,0.8500000000000001,1214.2857142857142,333,1.6680344300720351,-7.913431595267259,332.5,1.5,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,337.5,3,326.37,0.07191978223783792,3.4102399117565962,0.12,0.67,0.55,458.33333333333337,107,6.231322871220257,-0.9009606579544416,335.0,0.92,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,340.0,3,326.37,0.040256290786529265,4.176241688880711,0.01,0.5,0.49,4900.0,51,4.888364370576781,-5.8149319482623225,337.5,0.67,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,342.5,3,326.37,0.014905527524329033,4.9422434660048475,0.0,2.49,2.49,,27,55.09183441982255,-28.372495914147727,340.0,0.5,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,345.0,3,326.37,0.0076136431424266154,5.708245243128962,0.0,0.85,0.85,,276,34.6254307174559,-28.372495914147727,342.5,2.49,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,327.5,10,326.37,0.47725320483361877,0.34623280326009365,2.91,5.8,2.8899999999999997,99.31271477663228,58,0.0,-7.078241186563538,325.0,6.7,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,330.0,10,326.37,0.40364134115579947,1.1122345803842304,3.65,4.35,0.6999999999999997,19.178082191780817,520,3.497434595602372,1.7470587836124873,327.5,5.8,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,332.5,10,326.37,0.3370843779641922,1.878236357508345,2.71,3.35,0.6400000000000001,23.616236162361627,119,3.118017625797964,1.4120534441695087,330.0,4.35,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,335.0,10,326.37,0.2800850182363381,2.6442381346324817,2.13,2.61,0.48,22.535211267605636,46,3.5398934297439064,2.1459820718472242,332.5,3.35,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,337.5,10,326.37,0.23282385669183892,3.4102399117565962,1.54,2.0,0.45999999999999996,29.87012987012987,207,3.5057558258651147,2.0138831907648367,335.0,2.61,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,340.0,10,326.37,0.19509059710787993,4.176241688880711,0.85,1.53,0.68,80.0,494,2.593168185469291,-0.06283849096380134,337.5,2.0,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,342.5,10,326.37,0.1524013329857262,4.9422434660048475,0.47,2.95,2.4800000000000004,527.6595744680852,2,8.375274188913984,-1.1981363485502468,340.0,1.53,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,345.0,10,326.37,0.13310776533294455,5.708245243128962,0.33,1.12,0.79,239.3939393939394,423,3.677169017800469,-0.6596511557756979,342.5,2.95,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,350.0,10,326.37,0.08425282943211981,7.240248797377213,0.3,0.82,0.52,173.33333333333334,504,6.905768013425117,3.3689264351599526,345.0,1.12,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,355.0,10,326.37,0.049810062879002776,8.772252351625465,0.05,1.5,1.45,2899.9999999999995,77,11.169515312225892,-0.045038322236162776,350.0,0.82,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,True,False
2026-08-21,360.0,10,326.37,0.029902831799335405,10.304255905873694,0.08,0.7,0.62,775.0,63,11.804543162910935,5.043027121331822,355.0,1.5,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,365.0,10,326.37,0.012108028159869314,11.836259460121944,0.05,3.35,3.3000000000000003,6600.0,9,27.539037158191242,6.5710228537653625,360.0,0.7,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-21,370.0,10,326.37,0.007060384962240862,13.368263014370196,0.0,0.42,0.42,,410,22.341493088768544,-23.59296899062035,365.0,3.35,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,327.5,17,326.37,0.49739844162039687,0.34623280326009365,6.55,7.55,1.0,15.267175572519085,1,0.0,-1.830328109433893,325.0,9.0,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,330.0,17,326.37,0.44212523246217816,1.1122345803842304,5.25,6.25,1.0,19.047619047619047,20,-0.6525965427928104,-2.5063364242843167,327.5,7.55,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,332.5,17,326.37,0.38782207904064125,1.878236357508345,4.25,5.4,1.1500000000000004,27.058823529411775,0,-0.438120520092089,-2.6379356995145735,330.0,6.25,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,335.0,17,326.37,0.3352524834714672,2.6442381346324817,3.6,4.45,0.8500000000000001,23.611111111111114,26,-0.19965635288788364,-1.8793971280560429,332.5,5.4,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,337.5,17,326.37,0.28593994347510254,3.4102399117565962,2.65,3.6,0.9500000000000002,35.84905660377359,0,-0.8975467396883818,-2.9318905257953496,335.0,4.45,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,340.0,17,326.37,0.24092991086312257,4.176241688880711,2.0,2.78,0.7799999999999998,38.99999999999999,36,-1.43722853426137,-3.2793502426289756,337.5,3.6,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,345.0,17,326.37,0.16570264045436484,5.708245243128962,1.16,1.83,0.6700000000000002,57.758620689655196,35,-1.3111217435572198,-3.291458705977701,340.0,2.78,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,350.0,17,326.37,0.11023391395916156,7.240248797377213,0.71,1.31,0.6000000000000001,84.50704225352115,26,-0.3745373953898068,-2.636116330301197,345.0,1.83,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,355.0,17,326.37,0.07216896298468849,8.772252351625465,0.11,1.5,1.39,1263.6363636363635,23,-0.07819023094420285,-7.405042388698982,350.0,1.31,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,360.0,17,326.37,0.04696258836632274,10.304255905873694,0.14,0.63,0.49,349.99999999999994,49,-0.08239995866703986,-3.8212852740315135,355.0,1.5,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,365.0,17,326.37,0.02273383242995073,11.836259460121944,0.0,1.5,1.5,,447,14.953192063167803,-26.915084241708076,360.0,0.63,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,370.0,17,326.37,0.012250215594629561,13.368263014370196,0.0,1.5,1.5,,66,18.573167932135775,-26.915084241708076,365.0,1.5,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-28,375.0,17,326.37,0.0062996396336356475,14.900266568618449,0.0,1.7,1.7,,32,23.725004726375886,-26.915084241708076,370.0,1.5,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,330.0,24,326.37,0.4536420887563263,1.1122345803842304,6.25,7.8,1.5499999999999998,24.799999999999997,18,-0.0163384382137699,-2.3946493774491984,325.0,10.25,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,335.0,24,326.37,0.3640255080287604,2.6442381346324817,4.5,5.8,1.2999999999999998,28.888888888888886,121,0.049363535947427595,-2.060298136424904,330.0,7.8,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,340.0,24,326.37,0.28182023905030795,4.176241688880711,3.1,4.2,1.1,35.483870967741936,15,0.014404968473996638,-1.9652645076811388,335.0,5.8,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,345.0,24,326.37,0.20983604211188717,5.708245243128962,2.09,2.9,0.81,38.755980861244026,199,-0.08202777638106618,-1.7932802777936048,340.0,4.2,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,350.0,24,326.37,0.14974337521029749,7.240248797377213,0.75,2.42,1.67,222.66666666666666,2,-0.9698239241842432,-5.4647458337360035,345.0,2.9,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,355.0,24,326.37,0.1030778810547332,8.772252351625465,0.39,1.85,1.46,374.3589743589743,0,-0.6066365096450421,-5.625155750528754,350.0,2.42,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,360.0,24,326.37,0.07037223493221763,10.304255905873694,0.0,1.35,1.35,,2,4.7189142340695325,-25.947603812424624,355.0,1.85,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,365.0,24,326.37,0.04293488692889266,11.836259460121944,0.01,1.54,1.53,15300.0,2,-0.5541230328775626,-10.25665404849352,360.0,1.35,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,370.0,24,326.37,0.026054954169566782,13.368263014370196,0.01,0.94,0.9299999999999999,9299.999999999998,27,-0.3672514944905003,-8.517234098233729,365.0,1.54,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,375.0,24,326.37,0.016764982221140454,14.900266568618449,0.0,1.5,1.5,,17,14.731992137184552,-25.947603812424624,370.0,0.94,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,380.0,24,326.37,0.00938434667193287,16.432270122866676,0.0,0.73,0.73,,0,11.0200973870902,-25.947603812424624,375.0,1.5,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-09-04,385.0,24,326.37,0.005365031553557056,17.964273677114928,0.0,1.5,1.5,,1,20.358833367737706,-25.947603812424624,380.0,0.73,False,False,False,False,2026-08-12,FDX,True,31.88,8.333333333333334,True,False,False
2026-08-14,327.5,3,325.38,0.47596449438135774,0.6515458848115996,7.0,7.65,0.6500000000000004,9.28571428571429,175,-0.8792680714974965,-4.271565220351315,325.0,9.0,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,330.0,3,325.38,0.4292580929849516,1.4198782961460488,5.95,6.4,0.4500000000000002,7.563025210084036,2373,-1.8159383610868107,-4.202129764322516,327.5,7.65,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,332.5,3,325.38,0.3842658059795311,2.1882107074804757,4.95,5.55,0.5999999999999996,12.121212121212114,106,-1.5825108677888666,-4.844013466302455,330.0,6.4,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,335.0,3,325.38,0.34130883334403334,2.956543118814925,4.15,4.6,0.4499999999999993,10.843373493975886,515,-1.9742534551320579,-4.506747505671083,332.5,5.55,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,337.5,3,325.38,0.30065613187236967,3.724875530149374,3.45,4.0,0.5499999999999998,15.942028985507239,57,-0.9851694785554255,-4.226760986213818,335.0,4.6,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,340.0,3,325.38,0.2625578826243376,4.493207941483801,2.91,3.3,0.3899999999999997,13.402061855670091,471,-0.7454102864976053,-3.2392908532575038,337.5,4.0,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,342.5,3,325.38,0.2273492609895306,5.26154035281825,2.39,2.76,0.36999999999999966,15.481171548117139,66,-0.46753940051511567,-3.0444224846107204,340.0,3.3,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,345.0,3,325.38,0.1951528874215455,6.029872764152677,2.06,2.2,0.14000000000000012,6.796116504854374,336,-0.03300568065631726,-1.1278971965065554,342.5,2.76,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,347.5,3,325.38,0.16627751235740545,6.798205175487126,1.55,1.84,0.29000000000000004,18.70967741935484,92,-0.6195962930828358,-3.112214784794687,345.0,2.2,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,350.0,3,325.38,0.1406517726139128,7.566537586821553,1.27,1.51,0.24,18.89763779527559,594,-0.11615435312684053,-2.4082193884478853,347.5,1.84,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,352.5,3,325.38,0.11798537751729905,8.334869998156002,0.98,1.27,0.29000000000000004,29.59183673469388,123,0.21799488874414408,-2.8922976201292583,350.0,1.51,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,355.0,3,325.38,0.09842335181074524,9.103202409490452,0.78,1.03,0.25,32.05128205128205,404,0.48189527710735813,-2.568056871087654,352.5,1.27,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,357.5,3,325.38,0.08151704096595191,9.871534820824879,0.55,0.87,0.31999999999999995,58.181818181818166,119,0.18047706487145376,-4.460482527379106,355.0,1.03,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,360.0,3,325.38,0.06714226731582239,10.639867232159329,0.49,0.67,0.18000000000000005,36.73469387755103,1097,1.1621703905380976,-1.7869889187623,357.5,0.87,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,362.5,3,325.38,0.05485178958702665,11.408199643493756,0.35,0.62,0.27,77.14285714285715,11,2.079923600091327,-3.0098196681691336,360.0,0.67,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,365.0,3,325.38,0.04454505479791041,12.176532054828204,0.34,0.5,0.15999999999999998,47.058823529411754,297,4.170191079259511,0.8210781211792639,362.5,0.62,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,367.5,3,325.38,0.0358570230180354,12.944864466162631,0.3,0.42,0.12,40.0,19,5.7946995396182865,2.979786846006194,365.0,0.5,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,370.0,3,325.38,0.028859730691180644,13.71319687749708,0.28,0.3,0.019999999999999962,7.142857142857128,210,6.504746514877957,5.977298566351774,367.5,0.42,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,372.5,3,325.38,0.023711696258527804,14.48152928883153,0.05,0.25,0.2,400.0,26,-1.402225620051345,-10.859491338266846,370.0,0.3,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,375.0,3,325.38,0.018336138532873605,15.249861700165956,0.1,0.3,0.19999999999999998,199.99999999999997,262,7.296851944115534,-0.4587101363756396,372.5,0.25,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,377.5,3,325.38,0.013681230844404837,16.018194111500407,0.0,0.25,0.25,,95,15.710801777565365,-86.22643638486196,375.0,0.3,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,380.0,3,325.38,0.010966582878078548,16.786526522834833,0.06,0.5,0.44,733.3333333333334,2125,16.76698822342917,0.688671639307814,377.5,0.25,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,382.5,3,325.38,0.008432920320818231,17.554858934169282,0.0,0.1,0.1,,48,9.77625537490927,-86.22643638486196,380.0,0.5,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-14,385.0,3,325.38,0.006093881652802183,18.32319134550373,0.0,0.3,0.3,,167,30.144390895094908,-86.22643638486196,382.5,0.1,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,327.5,10,325.38,0.5010129287877443,0.6515458848115996,12.85,13.85,1.0,7.782101167315175,46,0.0,-2.4473700315300717,325.0,15.1,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,330.0,10,325.38,0.4728658010924424,1.4198782961460488,11.85,12.45,0.5999999999999996,5.063291139240503,2428,-0.43171499778764666,-1.9081543205572316,327.5,13.85,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,332.5,10,325.38,0.4450550455315813,2.1882107074804757,10.75,11.7,0.9499999999999993,8.837209302325574,104,0.19649418862908163,-2.145912415954998,330.0,12.45,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,335.0,10,325.38,0.4180194861474031,2.956543118814925,9.75,10.55,0.8000000000000007,8.205128205128212,188,-0.3458059901761512,-2.33626399255622,332.5,11.7,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,337.5,10,325.38,0.39162934755859563,3.724875530149374,8.9,9.5,0.5999999999999996,6.741573033707861,84,-0.5602888200262668,-2.0915521297563577,335.0,10.55,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,340.0,10,325.38,0.3658414727047033,4.493207941483801,8.0,8.55,0.5500000000000007,6.875000000000009,1989,-0.9112288645652056,-2.3628892585120576,337.5,9.5,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,345.0,10,325.38,0.31741782052428336,6.029872764152677,6.45,7.25,0.7999999999999998,12.403100775193796,199,-0.515780993919468,-2.7198392954306816,340.0,8.55,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,350.0,10,325.38,0.272832058643262,7.566537586821553,4.9,5.95,1.0499999999999998,21.428571428571423,3416,-1.330317259764957,-4.426891662507471,345.0,7.25,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,355.0,10,325.38,0.23233711942609367,9.103202409490452,4.05,4.9,0.8500000000000005,20.987654320987666,630,-0.5368015450588737,-3.274800902437147,350.0,5.95,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,360.0,10,325.38,0.1967208304546168,10.639867232159329,3.2,3.8,0.5999999999999996,18.74999999999999,1572,-1.0185548365815533,-3.1911940763241886,355.0,4.9,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,365.0,10,325.38,0.16521740950206174,12.176532054828204,2.62,3.1,0.48,18.3206106870229,585,-0.20631805026236627,-2.1109937749188346,360.0,3.8,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,370.0,10,325.38,0.13781237599076215,13.71319687749708,2.1,2.68,0.5800000000000001,27.61904761904762,2308,1.0686155888108395,-1.488535494315979,365.0,3.1,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,375.0,10,325.38,0.11420250106254365,15.249861700165956,1.65,2.26,0.6099999999999999,36.96969696969696,352,1.830945212245716,-1.2643574672058233,370.0,2.68,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,380.0,10,325.38,0.09460146882238385,16.786526522834833,1.31,1.69,0.3799999999999999,29.007633587786252,1359,1.5182215522473008,-0.7059893095475944,375.0,2.26,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,385.0,10,325.38,0.07775156159880685,18.32319134550373,1.02,1.41,0.3899999999999999,38.23529411764705,2144,2.2138694201494946,-0.44590246167793834,380.0,1.69,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,390.0,10,325.38,0.06384769563608855,19.859856168172605,0.81,1.15,0.33999999999999986,41.97530864197529,517,2.8734202607619608,0.2134894626807604,385.0,1.41,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,395.0,10,325.38,0.052391435198057036,21.396520990841484,0.61,0.9,0.29000000000000004,47.54098360655738,34,2.880676638708568,0.15124775937951362,390.0,1.15,False,False,False,True,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,400.0,10,325.38,0.042826060097039105,22.93318581351036,0.49,0.75,0.26,53.06122448979592,4491,3.8119494037680557,0.99590434777167,395.0,0.9,False,False,False,True,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,True,False
2026-08-21,410.0,10,325.38,0.02797740272319233,26.006515458848114,0.26,0.71,0.44999999999999996,173.07692307692307,1303,6.7589738371915065,0.5282189597321296,400.0,0.75,False,False,False,True,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,420.0,10,325.38,0.018457456247141006,29.079845104185885,0.15,0.5,0.35,233.33333333333334,1653,7.86992848531688,1.1680990957789184,410.0,0.71,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,430.0,10,325.38,0.011219710804120809,32.153174749523636,0.12,0.58,0.45999999999999996,383.3333333333333,1280,13.895148017891234,4.6619371065873665,420.0,0.5,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-21,440.0,10,325.38,0.007002395030346933,35.226504394861394,0.09,0.45,0.36,400.0,522,16.383945395884147,7.325785214490743,430.0,0.58,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,327.5,17,325.38,0.51547593982169,0.6515458848115996,17.15,18.65,1.5,8.746355685131196,11,0.48508759036087756,-2.2733373290175773,325.0,19.85,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,330.0,17,325.38,0.4933071598334654,1.4198782961460488,15.65,17.6,1.950000000000001,12.460063897763584,110,0.0,-3.586750386427795,327.5,18.65,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,335.0,17,325.38,0.44997218815208884,2.956543118814925,14.2,15.25,1.0500000000000007,7.394366197183104,80,0.7102814242890498,-1.244131950058347,330.0,17.6,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,340.0,17,325.38,0.40843172074797723,4.493207941483801,12.35,13.3,0.9500000000000011,7.692307692307701,98,0.6727470955787851,-1.1396158889739438,335.0,15.25,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,345.0,17,325.38,0.3692714682365163,6.029872764152677,9.85,11.95,2.0999999999999996,21.319796954314718,29,-0.2438709976846587,-4.342427806302707,340.0,13.3,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,350.0,17,325.38,0.33271625216606515,7.566537586821553,8.8,10.0,1.1999999999999993,13.636363636363628,341,-0.1855765989364322,-2.6452216907065673,345.0,11.95,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,355.0,17,325.38,0.2990037523815336,9.103202409490452,7.25,8.6,1.3499999999999996,18.62068965517241,199,-0.7804218783386441,-3.6789390016904067,350.0,10.0,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,360.0,17,325.38,0.2678421354653064,10.639867232159329,6.45,7.25,0.7999999999999998,12.403100775193796,1868,-0.3395566114675841,-2.17448643331537,355.0,8.6,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,365.0,17,325.38,0.2393887343306009,12.176532054828204,5.3,6.3,1.0,18.867924528301888,36,-0.46057263001731963,-2.881382661005749,360.0,7.25,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,370.0,17,325.38,0.21304311234082468,13.71319687749708,4.5,5.75,1.25,27.77777777777778,64,0.6160694494928176,-2.5883555694990124,365.0,6.3,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,375.0,17,325.38,0.18919241804122863,15.249861700165956,3.7,5.1,1.3999999999999995,37.837837837837824,52,0.9458632445606296,-2.9130099926799713,370.0,5.75,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,380.0,17,325.38,0.1673062688541648,16.786526522834833,3.1,4.3,1.1999999999999997,38.709677419354826,51,0.8906527585100799,-2.744892150279843,375.0,5.1,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,385.0,17,325.38,0.1471668312711936,18.32319134550373,2.88,3.55,0.6699999999999999,23.263888888888886,43,1.6987965579956077,-0.46062906959257743,380.0,4.3,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,390.0,17,325.38,0.12879855246989402,19.859856168172605,2.46,2.94,0.48,19.51219512195122,45,1.7446924585974966,0.014577773237678393,385.0,3.55,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,395.0,17,325.38,0.11211435826300951,21.396520990841484,1.97,2.72,0.7500000000000002,38.07106598984773,69,2.358237034359123,-0.6029161674970585,390.0,2.94,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,400.0,17,325.38,0.09739878831668032,22.93318581351036,1.63,2.35,0.7200000000000002,44.17177914110431,2115,2.591363349108722,-0.5389496788273052,395.0,2.72,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,405.0,17,325.38,0.08405143171947549,24.469850636179235,1.37,2.07,0.6999999999999997,51.094890510948886,37,3.1774813805967472,-0.24142317592195095,400.0,2.35,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
2026-08-28,410.0,17,325.38,0.07229737294875449,26.006515458848114,1.07,1.8,0.73,68.22429906542055,46,3.12342814109301,-0.8690537702813805,405.0,2.07,False,False,False,False,2026-08-12,LRCX,True,56.7,0.3968253968253968,True,False,False
