ticker,tradeDate,stockPrice,confidence,exErnIv30d,ieeEarnEffect,iv10d,iv30d,iv90d,mwAdj30,dlt5Iv10d,dlt5Iv30d,exErnDlt25Iv30d,exErnDlt75Iv30d,dlt95Iv10d,dlt95Iv30d,rr25,callskew,call_wing_30,call_wing_10,put_wing_10,call_kink,rr25_pct252,callskew_pct252,call_wing_10_pct252,put_wing_10_pct252,call_kink_pct252,iv10d_pct252,return_5d_pct,drawdown_20d_pct,sma50,sma200,extension_50d_pct,sma50_rising,above_200d,above_50d,return_63d_pct,relative_return_63d_pct,tradeDate_core,priorCls,mktCap,mktWidthVol,stkVolu,avgOptVolu20d,sector,nextErn,bestEtf,sectorName,ivPctile1m,ivPctile1y,confidence_core,wksNextErn,oi,ivRank1y,ivPct1y,ivRank1m,ivPct1m,dollar_stock_volume,broad_universe,liquid_final,rs63_cross_section_pct,buy_surface_tier,buy_technical_good,buy_first_standard,buy_first_puke,sell_archetype,earnings_near_front_expiry,sell_first_actionable,buy_score,sell_score,universe_size,liquid_universe_size,putskew,putskew_pct252,buy_first_put_tail_inventory,put_inventory_score,original_surface_pass,grab_surface_pass,original_surface_exclusions
HOOD,2026-08-21,106.91,0.975045,62.8771,2.58558,66.3581,62.8771,66.6695,0.0337695,76.9749,73.7028,64.8563,63.105500000000006,69.66290000000001,68.4036,-1.7507999999999981,1.9792000000000058,10.825699999999998,10.616800000000012,3.3048000000000144,3.272100000000009,4.365079365079365,96.82539682539682,88.88888888888889,2.380952380952381,61.507936507936506,53.96825396825397,11.50396328744263,0.0,100.3576,96.10165,6.529052109655864,True,True,True,41.20987980451724,41.17344737965913,2026-08-21,95.1,96120886.0,3.37695,18171012,209654.45,Investment Banking & Brokerage,0000-00-00,XLF,Financials,48,48,97.5045,10,1833172,45.04,47.62,50.07,47.62,1728063241.1999998,True,True,92.45901639344262,,True,False,False,,False,False,20.595238095238095,26.964285714285715,305,270,,,,,False,False,kink rank <70
HPQ,2026-08-21,29.89,0.865215,49.5697,2.6525,83.9915,58.8813,50.782799999999995,0.0591544,94.89269999999999,64.6154,51.282700000000006,48.5967,84.1792,58.9365,-2.686000000000007,1.713000000000008,5.734099999999991,10.901199999999989,0.18769999999999243,30.277299999999997,5.9523809523809526,90.47619047619048,94.84126984126983,5.158730158730159,99.60317460317461,98.80952380952381,-0.664672648720499,-3.7359098228663457,25.8406,22.590149999999998,15.670688761096896,True,True,True,36.42172523961662,36.38529281475851,2026-08-21,29.47,27335083.0,5.91544,14340601,29112.4,Computer Hardware Manufacturing,0000-00-00,XLK,Technology,67,90,86.5215,0,535869,60.61,86.9,45.96,57.14,422617511.46999997,True,True,90.81967213114754,,False,False,False,other,True,False,11.071428571428571,4.464285714285715,305,270,,,,,False,False,five-day return <=0; near-front earnings flag
JNJ,2026-08-21,271.29,0.861725,21.4894,3.08954,20.880599999999998,21.4894,24.5472,0.024944,23.4671,22.7911,21.7823,22.029899999999998,22.377,23.8618,0.2475999999999985,0.2928999999999995,1.3017000000000003,2.586500000000001,1.4964000000000013,0.6759999999999984,1.9841269841269842,94.44444444444444,86.5079365079365,3.5714285714285716,45.63492063492063,43.65079365079365,4.202035721144615,-1.0468339655675507,254.77340000000004,231.8303,6.482858885582243,True,True,True,17.23348169914871,17.1970492742906,2026-08-21,267.37,653781390.0,2.4944,7038195,27055.05,Major Pharmaceuticals,0000-00-00,XLV,Healthcare,5,59,86.1725,7,419879,56.22,59.13,0.0,4.76,1881802197.15,True,True,76.39344262295083,,True,False,False,,False,False,20.476190476190478,25.932539682539684,305,270,,,,,False,False,kink rank <70
JPM,2026-08-21,351.81,0.964847,20.2316,2.847,20.0732,20.2316,23.2702,0.0173854,20.7705,19.7804,19.3535,21.4525,23.4126,24.4955,2.099,-0.8780999999999999,-0.45120000000000005,0.6972999999999985,3.3394000000000013,0.9900999999999982,6.746031746031746,85.31746031746032,92.85714285714286,3.9682539682539684,44.44444444444444,9.523809523809524,-3.023871216715357,-3.792933712535551,343.94120000000004,316.12615,2.287832920278232,True,True,True,16.143408933346535,16.106976508488422,2026-08-21,351.55,935181342.0,1.73854,6401285,46515.55,Diversified Banking,0000-00-00,XLF,Financials,43,8,96.4847,7,722103,13.32,8.33,38.61,42.86,2250371741.75,True,True,74.75409836065575,,True,False,False,,False,False,21.408730158730158,26.507936507936506,305,270,,,,,False,False,kink rank <70; five-day return <=0; IVR outside 30–70
LRCX,2026-08-21,312.64,0.985218,59.967800000000004,2.67157,61.1135,59.967800000000004,64.94569999999999,0.0477671,65.3731,63.796,59.955099999999995,60.4074,64.561,63.1374,0.45230000000000814,-0.012700000000009481,3.8281999999999954,4.259599999999992,3.447500000000005,1.5770999999999944,7.142857142857143,83.73015873015873,86.5079365079365,0.7936507936507936,45.23809523809524,41.26984126984127,-5.709201676870645,-8.760870834062928,337.12899999999996,253.48385000000002,-7.26398500277341,False,True,False,4.251558904931807,4.215126480073694,2026-08-21,310.53,391212997.0,4.77671,10606471,53643.0,Semiconductor Equipment & Materials Manufacturing,0000-00-00,XLK,Technology,5,50,98.5218,8,652454,47.32,50.0,0.0,4.76,3293627439.6299996,True,True,47.868852459016395,,True,False,False,,False,False,21.52777777777778,25.912698412698415,305,270,,,,,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high
MELI,2026-08-21,1922.95,0.974319,32.5236,4.0,32.271300000000004,32.5236,36.4761,0.0579648,34.7028,33.211600000000004,31.3449,34.115,38.3095,38.1298,2.770100000000003,-1.1787000000000027,0.6880000000000024,2.4314999999999998,6.038199999999996,1.4911999999999992,42.06349206349206,63.888888888888886,85.31746031746032,77.77777777777777,51.58730158730159,10.714285714285714,4.605366944279732,-0.825188890894557,1789.4234,1868.3320500000002,7.4619902701619,True,True,True,15.163946698607589,15.127514273749476,2026-08-21,1921.96,97487415.0,5.79648,474750,7910.75,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,14,12,97.4319,10,72392,26.41,11.9,7.34,14.29,912450510.0,True,True,73.77049180327869,,True,False,False,,False,False,26.011904761904763,26.11111111111111,305,270,,,,,False,False,kink rank <70; local RR rank >10; opposite put-wing rank >=70; IVR outside 30–70
MRK,2026-08-21,152.93,0.854288,28.711199999999998,3.19554,29.0355,28.711199999999998,32.1855,0.0342311,33.6876,31.1085,29.180400000000002,29.538700000000002,32.698,31.390800000000002,0.35829999999999984,0.4692000000000043,2.3973000000000013,4.652100000000004,3.6625000000000014,2.579100000000004,3.9682539682539684,91.66666666666667,93.65079365079364,21.825396825396826,73.80952380952381,58.333333333333336,12.913467217956299,0.0,128.00060000000002,115.3407,19.476002456238483,True,True,True,31.938573030799766,31.902140605941653,2026-08-21,148.99,377304559.0,3.42311,9868891,33533.8,Major Pharmaceuticals,0000-00-00,XLV,Healthcare,86,83,85.4288,9,560806,67.86,82.14,49.5,85.71,1470366070.0900002,True,True,88.85245901639345,,False,False,False,grab,False,True,10.813492063492063,53.05555555555556,305,270,,,,,True,True,passed original surface
MRNA,2026-08-21,145.88,0.954203,98.1208,4.0,123.35300000000001,98.1208,96.1708,0.0986609,158.462,126.74099999999999,102.59400000000001,96.1752,134.507,106.351,-6.4188000000000045,4.473200000000006,28.620199999999983,35.10899999999998,11.153999999999996,31.721000000000004,9.920634920634921,87.3015873015873,98.01587301587301,67.46031746031746,96.82539682539682,99.2063492063492,131.11533586818757,-13.491075134910757,67.3848,48.6558,116.48799135710131,True,True,True,208.1537811575834,208.1173487327253,2026-08-21,133.32,57854091.0,9.86609,18911507,119995.0,Biotechnology,0000-00-00,XLV,Healthcare,90,97,95.4203,10,998456,40.76,96.83,30.61,90.48,2521282113.24,True,True,99.672131147541,,False,False,False,grab,False,False,11.626984126984127,54.642857142857146,305,270,,,,,False,True,more than 5% below 20-day high
MSTR,2026-08-21,119.14,0.966967,78.2629,2.13138,81.9959,78.2629,81.6979,0.0379081,110.427,105.52699999999999,83.7787,74.7587,91.4984,94.4945,-9.019999999999996,5.515799999999999,27.264099999999985,28.4311,9.502499999999998,4.90000000000002,0.3968253968253968,98.41269841269842,97.22222222222223,1.9841269841269842,79.36507936507937,80.55555555555556,27.61353898886032,0.0,99.99640000000004,144.09525000000002,19.14428919441096,False,False,True,-27.600875060768104,-27.637307485626216,2026-08-21,112.39,47332137.0,3.79081,18964045,426973.9,Application Software,0000-00-00,XLK,Technology,95,81,96.6967,9,3170021,55.29,81.35,99.64,95.24,2131369017.55,True,True,7.213114754098362,,False,False,False,grab,False,True,10.119047619047619,53.69047619047619,305,270,,,,,True,True,passed original surface
NEM,2026-08-21,131.99,0.87941,45.6882,2.32133,45.5096,45.6882,48.526799999999994,0.0456977,56.245999999999995,52.117999999999995,47.152100000000004,44.8237,46.9396,45.095800000000004,-2.328400000000002,1.4639000000000024,6.429799999999993,10.736399999999996,1.4299999999999997,4.128,2.380952380952381,94.44444444444444,96.42857142857143,8.73015873015873,73.01587301587301,44.84126984126984,12.61945392491468,0.0,101.4716,106.33515,30.075804461543942,True,True,True,21.750760999907758,21.714328575049645,2026-08-21,127.64,139076843.0,4.56977,7394695,28022.55,Gold,0000-00-00,XLB,Materials,100,64,87.941,8,608188,54.48,64.29,100.0,100.0,943858869.8,True,True,82.62295081967214,,False,False,False,grab,False,True,10.515873015873016,53.29365079365079,305,270,,,,,True,True,passed original surface
RH,2026-08-21,154.11,0.915217,60.87780000000001,3.26135,60.623599999999996,78.03569999999999,67.4323,0.100043,75.02640000000001,78.5854,60.3054,61.7803,67.3293,80.1165,1.474899999999998,-0.5724000000000089,0.5497000000000156,14.402800000000013,6.705700000000007,-3.5589999999999975,10.317460317460318,61.507936507936506,90.47619047619048,19.444444444444443,24.603174603174605,16.666666666666668,-15.062830687830676,-21.448595749018796,169.48940000000002,163.27455,-9.073959787455731,True,False,False,10.259712384631904,10.223279959773791,2026-08-21,156.41,2916720.0,10.00433,678336,2325.15,Specialized Retail,0000-00-00,XLY,C. Cyclical,10,20,91.5217,2,73274,23.95,19.84,29.46,9.52,106098533.75999999,True,True,63.278688524590166,,False,False,False,,True,False,12.956349206349206,-4.722222222222221,305,270,,,,,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag
TEM,2026-08-21,72.71,0.85308,79.2783,2.33358,84.4736,79.2783,80.7863,0.075651,100.32300000000001,103.391,84.6154,78.8746,88.4675,85.1194,-5.740799999999993,5.337099999999992,24.112700000000004,15.849400000000003,3.9938999999999965,-3.067999999999998,0.7936507936507936,100.0,92.06349206349206,17.063492063492063,22.22222222222222,83.33333333333333,38.971712538226285,0.0,52.67240000000001,56.8076,38.04193467546566,True,True,True,57.38095238095235,57.34451995609424,2026-08-21,66.65,13119411.0,7.5651,6243988,34668.55,Healthcare Information Systems,0000-00-00,XLV,Healthcare,100,94,85.308,10,417546,69.45,94.05,100.0,100.0,416161800.20000005,True,True,96.72131147540983,,False,False,False,,False,False,10.079365079365079,25.317460317460316,305,270,,,,,False,False,kink rank <70
TFC,2026-08-21,50.41,0.590892,23.3291,2.21564,24.7236,24.7236,25.541199999999996,0.0219101,25.0379,25.0379,22.8866,25.443700000000003,31.713,31.713,2.557100000000002,-0.442499999999999,0.31429999999999936,0.31429999999999936,6.9894,0.0,2.380952380952381,98.41269841269842,89.28571428571429,27.38095238095238,18.650793650793652,32.93650793650794,-5.119518162996439,-5.119518162996439,51.3244,49.385799999999996,-1.7816087474963216,True,True,False,5.306037184040102,5.2696047591819895,2026-08-21,50.23,61582167.0,2.19101,6381083,3346.1,Regional Banking,0000-00-00,XLF,Financials,19,17,59.0892,8,164422,19.31,19.05,23.78,19.05,320521799.09,True,True,50.81967213114754,,True,False,False,,False,False,20.317460317460316,24.861111111111114,305,270,,,,,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
TOST,2026-08-21,36.51,0.929088,38.3773,3.61588,37.8669,38.3773,46.0746,0.0300408,43.539699999999996,41.1974,38.7964,39.657199999999996,43.9396,44.3558,0.8607999999999976,0.41910000000000025,2.8201000000000036,5.672799999999995,6.0726999999999975,2.3422999999999945,4.761904761904762,86.9047619047619,88.88888888888889,26.19047619047619,55.95238095238095,6.349206349206349,4.433638443935917,0.0,30.351599999999998,30.219849999999997,20.290198869252364,True,True,True,58.39479392624727,58.358361501389155,2026-08-21,35.32,21175800.0,3.00408,9990239,15064.05,Infrastructure Software,0000-00-00,XLF,Financials,38,8,92.9088,10,338704,13.74,8.33,8.78,38.1,352855241.48,True,True,97.04918032786885,,False,False,False,,False,False,11.130952380952381,26.686507936507937,305,270,,,,,False,False,kink rank <70; IVR outside 30–70
TSLA,2026-08-21,365.11,0.984826,41.2958,2.34195,40.797,41.2958,45.6269,0.00400946,52.5598,48.166199999999996,42.201499999999996,41.730000000000004,47.3998,46.2656,-0.4714999999999918,0.905699999999996,6.8703999999999965,11.762800000000006,6.602800000000002,4.393600000000006,44.04761904761905,53.57142857142857,86.11111111111111,13.492063492063492,83.33333333333333,23.015873015873016,6.876061120543286,0.0,365.44660000000005,403.3032,-0.09210648012597522,False,False,False,-12.923920820414981,-12.960353245273094,2026-08-21,345.13,1442019249.0,0.40095,38875404,2321927.75,Automobile Manufacturing,0000-00-00,XLY,C. Cyclical,48,25,98.4826,8,6006861,19.62,26.19,37.55,47.62,13417068182.52,True,True,19.01639344262295,,False,False,False,other,False,False,16.726190476190478,32.77777777777778,305,270,,,,,False,False,local RR rank >10; IVR outside 30–70
TTD,2026-08-21,13.18,0.784362,51.3015,3.33118,48.1151,51.3015,68.2223,0.0376442,61.932500000000005,62.268299999999996,54.104699999999994,51.186699999999995,47.4763,52.31099999999999,-2.9179999999999993,2.803199999999997,10.9668,13.817400000000006,-0.6387999999999963,-0.3357999999999919,13.88888888888889,90.07936507936508,85.31746031746032,4.761904761904762,47.22222222222222,17.857142857142858,-6.789250353606791,-31.49688149688149,17.493,26.557399999999998,-24.65557651632081,False,False,False,-38.03479078514339,-38.071223210001506,2026-08-21,13.32,6193021.0,3.76442,30002677,75744.6,Advertising & Marketing Services,0000-00-00,XLK,Technology,14,22,78.4362,10,1002243,28.02,22.22,3.66,14.29,399635657.64,True,True,2.2950819672131146,,False,False,False,,False,False,11.884920634920636,25.892857142857142,305,270,,,,,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high
WMT,2026-08-21,103.25,0.870848,21.3146,3.09348,22.022,21.3146,25.2718,0.0111633,26.0797,25.7411,22.113599999999998,22.422800000000002,24.187,24.9617,0.30920000000000414,0.7989999999999995,4.426500000000001,4.0577000000000005,2.1650000000000027,0.33859999999999957,5.9523809523809526,99.60317460317461,86.5079365079365,5.9523809523809526,39.285714285714285,24.603174603174605,-10.56734517106973,-10.737442724993517,113.53640000000001,118.5165,-9.06000190247358,False,False,False,-15.313320209973757,-15.34975263483187,2026-08-21,103.84,821671673.0,1.11633,24863248,136408.45,Discount Retail,0000-00-00,XLP,C. Defensive,5,30,87.0848,12,1443411,31.36,29.37,0.0,4.76,2581799672.32,True,True,17.37704918032787,,False,False,False,,False,False,10.615079365079364,25.615079365079367,305,270,,,,,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high
WYNN,2026-08-21,100.82,0.743599,29.0238,3.13769,28.9794,29.0238,33.440799999999996,0.0502841,40.0195,32.9396,29.512100000000004,31.400499999999997,35.1312,39.1253,1.8883999999999936,0.4883000000000024,3.9157999999999973,11.040100000000002,6.1518000000000015,7.079900000000002,25.793650793650794,82.93650793650794,85.31746031746032,13.095238095238095,79.36507936507937,3.9682539682539684,-1.7061518962659616,-3.68742835307605,100.0566,108.60130000000001,0.7629681600214155,True,False,True,2.6784804969956166,2.642048072137504,2026-08-21,99.6,10381828.0,5.02841,1649458,8353.1,Resort & Casino Operations,0000-00-00,XLY,C. Cyclical,24,2,74.3599,10,306519,9.81,1.98,26.63,23.81,164286016.79999998,True,True,43.9344262295082,,False,False,False,other,False,False,13.432539682539682,32.5,305,270,,,,,False,False,local RR rank >10; five-day return <=0; IVR outside 30–70
AMGN,2026-08-24,444.91,0.939816,30.5985,3.14556,33.317600000000006,30.5985,31.568099999999998,0.0473561,37.539,29.7696,29.8225,32.1868,38.7251,37.5995,2.3642999999999965,-0.7759999999999998,-0.8289000000000009,4.221399999999996,5.407499999999992,7.769400000000001,57.142857142857146,46.03174603174603,87.6984126984127,65.07936507936508,89.28571428571429,86.9047619047619,6.555060592997086,0.0,380.41839999999996,353.47395000000006,16.952807750624068,True,True,True,31.040881244109354,32.50997316689144,2026-08-24,439.33,240532585.0,4.73561,2758971,12469.05,Major Pharmaceuticals,0000-00-00,XLV,Healthcare,76,94,93.9816,10,124650,83.64,94.05,75.08,76.19,1212098729.43,True,True,89.8360655737705,,False,False,False,other,False,False,18.412698412698415,33.23412698412698,305,270,,,,,False,False,local RR rank >10; IVR outside 30–70
CAT,2026-08-24,810.77,0.983046,36.971399999999996,3.37356,39.145799999999994,36.971399999999996,41.6364,0.0279055,42.7873,40.2671,36.8927,37.3739,41.4793,39.7928,0.4812000000000012,-0.07869999999999777,3.2957000000000036,3.6415000000000077,2.333500000000008,2.5202000000000027,3.5714285714285716,96.42857142857143,98.41269841269842,2.380952380952381,61.111111111111114,56.74603174603175,-8.084300743696726,-8.427924417488342,903.9709999999999,762.3048999999999,-10.310175879535954,False,True,False,-8.094719898433421,-6.625627975651337,2026-08-24,827.9,381317275.0,2.79055,3092789,36027.0,Farm & Construction Equipment,0000-00-00,XLI,Industrials,10,58,98.3046,9,267255,51.0,57.54,3.53,9.52,2560520013.1,True,True,25.573770491803277,,False,False,False,,False,False,10.535714285714286,27.8968253968254,305,270,,,,,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high
CPNG,2026-08-24,16.41,0.888371,44.222,3.33637,45.5314,44.222,50.2331,0.0471759,57.2476,46.9125,44.462,45.1359,57.5816,47.9907,0.6738999999999962,0.240000000000002,2.6905,11.7162,12.050200000000004,10.335099999999997,8.73015873015873,72.22222222222223,94.44444444444444,62.301587301587304,87.6984126984127,45.63492063492063,4.190476190476189,-2.7843601895734538,16.971799999999998,19.8846,-3.310196914882324,True,False,False,1.9888129272840338,3.457904850066118,2026-08-24,16.45,29497167.0,4.71759,17914289,24800.2,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,38,46,88.8371,10,620083,49.98,46.03,14.83,38.1,294690054.05,True,True,46.557377049180324,,False,False,False,grab,False,True,12.261904761904763,53.829365079365076,305,270,,,,,True,True,passed original surface
GS,2026-08-24,1035.33,0.989498,30.413800000000002,2.3984,32.1171,30.413800000000002,32.765899999999995,0.0285689,34.5091,31.462200000000003,29.8609,32.3275,35.7651,37.1329,2.4665999999999997,-0.5529000000000011,1.0484000000000009,2.391999999999996,3.647999999999996,3.0468999999999937,24.603174603174605,86.11111111111111,94.44444444444444,3.9682539682539684,77.77777777777777,55.55555555555556,-1.4750245044393484,-2.9335658435056478,1053.5752,937.8819500000001,-1.7317415975622863,True,True,False,3.8268299286982055,5.29592185148029,2026-08-24,1039.28,305416078.0,2.85689,1954184,37175.75,Investment Banking & Brokerage,0000-00-00,XLF,Financials,33,60,98.9498,7,437081,39.79,58.33,15.5,28.57,2030944347.52,True,True,51.80327868852459,,True,False,False,other,False,False,23.154761904761905,33.33333333333333,305,270,,,,,False,False,local RR rank >10; five-day return <=0
JNJ,2026-08-24,272.8,0.93436,21.804100000000002,2.96517,22.557199999999998,21.804100000000002,24.7146,0.0271709,25.7788,23.4545,21.897,22.359,24.0871,23.7715,0.4620000000000033,0.09289999999999665,1.6503999999999976,3.2216000000000022,1.5299000000000014,2.324300000000001,4.365079365079365,86.9047619047619,93.25396825396825,3.9682539682539684,77.77777777777777,55.95238095238095,3.991156177333899,-0.4960606944849788,255.4366,232.26055,6.797538019218874,True,True,True,16.09498680738788,17.564078730169964,2026-08-24,270.24,657420337.0,2.71709,6948484,30361.7,Major Pharmaceuticals,0000-00-00,XLV,Healthcare,24,67,93.436,7,369497,60.75,67.46,15.25,23.81,1877758316.16,True,True,75.73770491803279,,True,False,False,grab,False,True,21.091269841269842,53.21428571428571,305,270,,,,,True,True,passed original surface
LI,2026-08-24,12.5,0.731042,42.922700000000006,2.60939,66.247,50.7019,49.4073,0.0700632,86.7699,67.472,45.8493,45.311299999999996,75.3951,58.1093,-0.5380000000000038,2.9265999999999934,16.770099999999992,20.522900000000007,9.1481,19.297900000000013,44.44444444444444,61.904761904761905,92.85714285714286,54.76190476190476,92.46031746031746,90.07936507936508,0.4823151125401992,-9.682080924855486,12.6532,16.3148,-1.2107609142351317,False,False,False,-21.334172435494025,-19.86508051271194,2026-08-24,13.05,12253700.0,7.00632,2963298,4315.85,Automobile Manufacturing,0000-00-00,XLY,C. Cyclical,29,15,73.1042,0,176830,13.47,12.7,10.87,28.57,38671038.9,True,True,14.754098360655737,,False,False,False,other,True,False,16.349206349206348,3.908730158730158,305,270,,,,,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag
LRCX,2026-08-24,309.18,0.989163,60.509,2.80315,65.77969999999999,60.509,64.89930000000001,0.055184,69.85040000000001,63.9582,60.8822,61.310900000000004,70.0107,64.6276,0.4287000000000063,0.3731999999999971,3.4491999999999976,4.070700000000016,4.231000000000009,5.89220000000001,7.5396825396825395,90.07936507936508,85.31746031746032,3.1746031746031744,73.41269841269842,51.58730158730159,-9.77061810541061,-9.77061810541061,336.06659999999994,254.24625,-8.000378496405158,False,True,False,1.3871126414166213,2.8562045641987055,2026-08-24,314.0,386883427.0,5.5184,10505596,52558.4,Semiconductor Equipment & Materials Manufacturing,0000-00-00,XLK,Technology,19,53,98.9163,8,538165,48.34,53.17,2.35,19.05,3298757144.0,True,True,44.26229508196721,,True,False,False,other,False,False,21.25,32.20238095238095,305,270,,,,,False,False,five-day return <=0; more than 5% below 20-day high
MELI,2026-08-24,1953.51,0.960734,33.6568,4.0,34.3209,33.6568,37.203399999999995,0.0663408,38.094699999999996,33.799,33.3187,34.5485,42.7809,38.9625,1.2297999999999973,-0.3380999999999972,0.14220000000000255,3.7737999999999943,8.46,4.2956999999999965,14.285714285714286,89.28571428571429,94.04761904761905,92.06349206349206,75.39682539682539,20.238095238095237,9.340490196627172,0.0,1796.3136,1866.5391,8.751055494987071,True,True,True,17.244131821700993,18.713223744483077,2026-08-24,1922.73,99036710.0,6.63408,480330,8184.35,E-commerce & Internet Retail,0000-00-00,XLY,C. Cyclical,48,18,96.0734,10,60464,33.22,18.25,19.97,47.62,923544900.9,True,True,79.01639344262294,,True,False,False,other,False,False,21.96428571428571,33.17460317460318,305,270,,,,,False,False,local RR rank >10; opposite put-wing rank >=70
MGM,2026-08-24,43.77,0.701621,32.5306,3.57151,33.3506,32.5306,33.3626,0.0887683,44.8137,35.4587,31.918999999999997,36.2008,32.114,42.0383,4.281800000000004,-0.6116000000000028,2.9281000000000006,11.463099999999997,-1.2366000000000028,9.354999999999997,59.92063492063492,43.25396825396825,87.6984126984127,0.7936507936507936,86.5079365079365,23.41269841269841,0.04571428571429337,-4.971775944420321,45.94480000000001,39.1781,-4.733506294509948,True,True,False,13.423166623477577,14.892258546259662,2026-08-24,43.74,11198408.0,8.87683,2419238,4991.5,Resort & Casino Operations,0000-00-00,XLY,C. Cyclical,76,25,70.1621,9,218525,30.33,23.41,51.44,76.19,105817470.12,True,True,72.1311475409836,,True,False,False,other,False,False,28.829365079365083,33.095238095238095,305,270,,,,,False,False,local RR rank >10
MRNA,2026-08-24,139.05,0.973571,92.47710000000001,4.0,111.58300000000001,92.47710000000001,93.6315,0.0945002,143.941,114.494,97.4352,90.05499999999999,117.255,96.58670000000001,-7.380200000000002,4.9580999999999875,22.016899999999993,32.35799999999999,5.671999999999983,29.447000000000003,6.349206349206349,90.47619047619048,97.22222222222223,32.142857142857146,95.23809523809524,98.41269841269842,114.68272348309405,-17.541362746842193,69.16820000000001,49.232,101.03168797221844,True,True,True,196.3554987212276,197.82459064400967,2026-08-24,145.13,55145403.0,9.45002,22835206,127529.45,Biotechnology,0000-00-00,XLV,Healthcare,86,95,97.3571,10,843988,37.6,94.84,26.9,85.71,3314073446.7799997,True,True,99.672131147541,,False,False,False,grab,False,False,11.11111111111111,54.48412698412698,305,270,,,,,False,True,more than 5% below 20-day high
MSTR,2026-08-24,122.28,0.966788,77.7847,2.20233,85.918,77.7847,80.51,0.0421252,111.00399999999999,98.3108,83.7063,75.6117,94.78259999999999,89.5644,-8.0946,5.921599999999998,20.5261,25.085999999999984,8.864599999999982,12.69319999999999,1.1904761904761905,99.60317460317461,94.84126984126983,1.5873015873015872,98.01587301587301,88.0952380952381,25.03067484662578,0.0,100.0394,143.46020000000001,22.231840654782008,False,False,True,-23.65134865134865,-22.182256728566564,2026-08-24,119.25,48579601.0,4.21252,20324217,437998.85,Application Software,0000-00-00,XLK,Technology,90,79,96.6788,9,2595783,54.13,79.37,94.85,90.48,2423662877.25,True,True,13.442622950819672,,False,False,False,grab,False,True,10.13888888888889,54.38492063492064,305,270,,,,,True,True,passed original surface
NVDA,2026-08-24,208.45,0.983244,33.9068,2.82545,54.020900000000005,41.247,39.6124,0.00550423,58.5653,44.4375,33.9899,35.0574,58.3492,51.8027,1.0675000000000026,0.08310000000000173,3.1905,4.544399999999996,4.328299999999999,14.1278,9.523809523809524,90.07936507936508,86.11111111111111,1.1904761904761905,94.44444444444444,89.28571428571429,-7.585564816456825,-7.6306110692604285,207.6122,195.3387,0.40354083237881255,False,True,True,-3.257994152318189,-1.7889022295361046,2026-08-24,214.72,5048867450.0,0.55042,115900535,3119183.3,Semiconductors,0000-00-00,XLK,Technology,52,21,98.3244,0,13516184,16.67,13.1,29.4,42.86,24886162875.2,True,True,34.42622950819672,,False,False,False,other,True,False,11.4484126984127,3.3333333333333357,305,270,,,,,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag
RBLX,2026-08-24,38.64,0.909532,58.39339999999999,3.81338,60.893299999999996,58.39339999999999,67.9866,0.0682984,70.296,63.90369999999999,59.975199999999994,57.516400000000004,60.968,58.2094,-2.4587999999999894,1.5818000000000012,5.510300000000001,9.40270000000001,0.0747000000000071,6.392300000000013,2.7777777777777777,90.47619047619048,91.26984126984127,4.365079365079365,76.98412698412699,40.87301587301587,2.602230483271395,-22.37846524708719,46.6392,62.7474,-17.151237585550362,False,False,False,-19.717431955121544,-18.24834003233946,2026-08-24,38.37,27603486.0,6.82984,15875533,33665.55,Gaming & Interactive Media,0000-00-00,XLC,Comm,14,40,90.9532,9,393115,33.71,40.48,8.34,19.05,609144201.2099999,True,True,15.081967213114755,,False,False,False,grab,False,False,10.753968253968255,52.976190476190474,305,270,,,,,False,True,more than 5% below 20-day high
S,2026-08-24,20.94,0.850536,56.667,2.70671,99.71900000000001,67.8875,59.70100000000001,0.132619,116.78900000000002,74.7124,59.2506,55.6214,103.94300000000001,69.0221,-3.6291999999999973,2.583599999999997,6.8248999999999995,17.070000000000007,4.224000000000004,42.07660000000001,3.1746031746031744,82.14285714285714,85.71428571428571,27.77777777777778,97.61904761904762,96.03174603174604,-4.688211197086922,-12.09068010075567,18.7696,15.838399999999996,11.56337908106726,True,True,True,12.098501070663815,13.5675929934459,2026-08-24,21.19,7178310.0,13.26193,6594101,14476.15,Infrastructure Software,0000-00-00,XLK,Technology,43,61,85.0536,0,253386,55.23,72.62,39.69,57.14,139729000.19,True,True,69.83606557377048,,True,False,False,other,True,False,21.21031746031746,3.452380952380949,305,270,,,,,False,False,five-day return <=0; more than 5% below 20-day high; near-front earnings flag
