expiry,strike,dte,stock,delta,otm_pct,bid,ask,quote_width,width_pct_of_bid,oi,wing_mid_excess_points,wing_bid_excess_points,nearer_strike,nearer_ask,event_inside_estimate,all_original_contract_gates,without_delta_band,without_absolute_width,ticker,tradeDate,ivRank1y,rr25_pct252,call_wing_10_pct252,call_kink_pct252,original_surface_pass,grab_surface_pass,original_surface_exclusions,earnings_near_front_expiry,event_estimate_available,distance,band,eligible_contracts,front_5_12_contracts,fallback_13_19_contracts,nearer_delta,nearer_otm_pct,nearer_bid,nearer_oi,atm_iv_pct,bid_iv_pct,otm_in_atm_expected_moves,deferred_expiry,front_bid_minus_deferred_mid_points,deferred_event_inside_estimate,bid_excess_z,bid_excess_n,both_bid_richness_diagnostics,history_status,timing_status,hiro_signal_day,hiro_signal_points,hiro_signal_status,hiro_entry_day,hiro_entry_points,hiro_entry_status,hiro_entry_plus1_day,hiro_entry_plus1_points,hiro_entry_plus1_status,hiro_entry_plus2_day,hiro_entry_plus2_points,hiro_entry_plus2_status
2026-08-26,410.0,6,365.11,0.037565751613272,12.294924817178376,0.28,0.29,0.0099999999999999,3.5714285714285547,152,12.365958943244692,12.214973481526858,405.0,0.38,False,True,True,True,TSLA,2026-08-21,19.62,44.04761904761905,86.11111111111111,83.33333333333333,False,False,local RR rank >10; IVR outside 30–70,False,True,0.0024342483867279,2–10,27,18,9,0.0508454839673392,10.925474514529853,0.36,98,40.522481484586805,52.73745496611366,2.3664680857500637,2026-09-11,3.99260523988646,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-21,0,no verified capture in frozen archive,2026-08-24,0,no verified capture in frozen archive,2026-08-25,0,no verified capture in frozen archive,2026-08-26,0,no verified capture in frozen archive
2026-08-28,282.5,5,272.8,0.0942748312437181,3.5557184750732995,0.26,0.35,0.0899999999999999,34.615384615384606,119,3.798756085676752,2.797435973685747,280.0,0.57,False,False,True,False,JNJ,2026-08-24,60.75,4.365079365079365,93.25396825396824,77.77777777777777,True,True,passed original surface,False,True,0.0542748312437181,2–10,1,1,0,0.1471273285748522,2.639296187683282,0.41,534,23.560299821108433,26.35773579479418,1.2894603294098377,2026-09-18,3.238981062885693,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-24,0,no verified capture in frozen archive,2026-08-25,4681,verified existing capture,2026-08-26,4681,verified existing capture,2026-08-27,4681,verified existing capture
2026-08-28,195.0,5,139.05,0.0315466839198368,40.237324703344115,0.26,0.36,0.0999999999999999,38.46153846153845,236,37.51364491431062,32.96468219617679,192.5,0.53,False,True,True,True,MRNA,2026-08-24,37.6,6.349206349206349,97.22222222222224,95.23809523809524,False,True,more than 5% below 20-day high,False,True,0.0084533160801631,2–10,2,2,0,0.0351925224418224,38.43941028407048,0.26,119,129.75380734676202,162.7184895429388,2.6495396165768765,2026-09-18,38.100964486388555,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-24,0,no verified capture in frozen archive,2026-08-25,0,no verified capture in frozen archive,2026-08-26,0,no verified capture in frozen archive,2026-08-27,4681,verified existing capture
2026-08-28,155.0,5,122.28,0.0354467656584631,26.758259731763157,0.22,0.27,0.05,22.727272727272737,2940,30.865946851056492,28.5874637362194,152.5,0.3,False,True,True,True,MSTR,2026-08-24,54.13,1.1904761904761905,94.84126984126983,98.015873015873,True,True,passed original surface,False,True,0.0045532343415368,2–10,9,7,2,0.0452372844496055,24.713771671573447,0.25,0,93.61565988625932,122.20312362247871,2.44214132169911,2026-09-18,17.899021938053504,False,2.763101452491009,52.0,True,existing prior-60-session matched-delta/DTE study; interpolated ATM basis,original MSTR cohort; see frozen replay coverage/results,2026-08-24,4681,verified existing capture,2026-08-25,4681,verified existing capture,2026-08-26,4681,verified existing capture,2026-08-27,4681,verified existing capture
2026-08-28,925.0,5,796.1,0.047099139659622,16.191433237030516,1.45,1.55,0.1,6.896551724137938,49,9.751663956399405,9.20523067307637,920.0,1.7,False,True,True,True,STX,2026-08-24,49.83,9.126984126984128,92.46031746031746,68.25396825396825,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high,False,True,0.007099139659622,2–10,4,4,0,0.0530312634619043,15.563371435749286,1.6,112,76.17229405386963,85.377524726946,1.8161415241270351,2026-09-18,10.759557888902826,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-24,4681,verified existing capture,2026-08-25,4681,verified existing capture,2026-08-26,4681,verified existing capture,2026-08-27,4681,verified existing capture
2026-09-04,375.0,10,309.52,0.0266058963935399,21.15533729645904,0.25,0.35,0.0999999999999999,39.99999999999999,1058,8.493709476652334,6.866613060816428,372.5,0.5,False,True,True,True,APP,2026-08-26,9.97,5.158730158730159,88.4920634920635,48.80952380952381,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.01339410360646,2–10,1,1,0,0.030134740229538,20.34763504781598,0.3,10,52.9335727697821,59.80018583059853,2.414544303024445,2026-09-18,-2.2561590989316427,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-26,0,no verified capture in frozen archive,2026-08-27,4681,verified existing capture,2026-08-28,4681,verified existing capture,2026-08-31,4681,verified existing capture
2026-08-31,392.5,6,354.52,0.0353452895084432,10.713076836285683,0.22,0.32,0.1,45.45454545454546,97,6.531011213753252,4.9979385937082625,390.0,0.48,False,True,True,True,AVGO,2026-08-26,20.27,1.984126984126984,96.82539682539682,98.8095238095238,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high; near-front earnings flag,True,True,0.0046547104915567,2–10,1,1,0,0.0429839834291045,10.007898002933558,0.28,1194,40.77032454608735,45.768263139795614,2.0494666620861777,2026-09-18,-16.98690811704372,True,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-26,0,no verified capture in frozen archive,2026-08-27,4681,verified existing capture,2026-08-28,4681,verified existing capture,2026-08-31,4681,verified existing capture
2026-08-31,242.5,6,209.6,0.0372112067448837,15.696564885496178,0.34,0.35,0.0099999999999999,2.9411764705882213,672,7.041627113434156,6.824826883736323,240.0,0.43,False,True,True,True,NVDA,2026-08-26,27.35,7.142857142857143,94.04761904761904,98.015873015873,False,False,five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0027887932551162,2–10,28,21,7,0.0488508234610625,14.503816793893144,0.42,4134,65.77621474632575,72.60104163006207,1.8612578796384485,2026-09-18,25.99382544006783,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-26,0,no verified capture in frozen archive,2026-08-27,4681,verified existing capture,2026-08-28,4681,verified existing capture,2026-08-31,4681,verified existing capture
2026-09-04,84.0,9,74.42,0.0806564562016479,12.872883633431863,0.21,0.28,0.07,33.33333333333336,85,3.2009538090346457,1.1967985743253973,83.0,0.34,False,False,True,False,CVNA,2026-08-27,25.03,2.380952380952381,90.47619047619048,37.698412698412696,False,False,kink rank <70; IVR outside 30–70,False,True,0.0406564562016479,2–10,1,1,0,0.103696210491165,11.529158828271967,0.25,262,54.56833284018825,55.76513141451365,1.5023126887895983,2026-09-18,-0.7690866186642276,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-27,4681,verified existing capture,2026-08-28,4681,verified existing capture,2026-08-31,4681,verified existing capture,2026-09-01,4681,verified existing capture
2026-09-04,131.0,9,110.04,0.0569080002932473,19.047619047619047,0.23,0.33,0.1,43.47826086956522,130,10.907676063747262,8.286851593734944,130.0,0.33,False,True,True,True,HOOD,2026-08-27,40.46,7.142857142857143,86.5079365079365,44.84126984126984,False,False,kink rank <70,False,True,0.0169080002932473,2–10,5,4,1,0.0647023243502675,18.138858596873852,0.26,1349,61.11099975178649,69.39785134552143,1.984935894911097,2026-09-18,-0.3345809506314579,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-27,0,no verified capture in frozen archive,2026-08-28,0,no verified capture in frozen archive,2026-08-31,4681,verified existing capture,2026-09-01,4681,verified existing capture
2026-09-04,180.0,9,137.07,0.0441112647311879,31.319763624425477,0.34,0.42,0.0799999999999999,23.52941176470587,514,27.69918919704921,25.73764031656074,175.0,0.53,False,True,True,True,MSTR,2026-08-27,48.07,2.7777777777777777,96.03174603174604,1.5873015873015872,False,False,kink rank <70,False,True,0.0041112647311879,2–10,5,4,1,0.0578857774911793,27.671992412635895,0.5,1092,76.35200565777251,102.08964597433324,2.612300920029413,2026-09-18,-1.7126810485784905,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-27,4681,verified existing capture,2026-08-28,0,no verified capture in frozen archive,2026-08-31,4681,verified existing capture,2026-09-01,4681,verified existing capture
2026-09-04,275.0,8,212.26,0.0364203902183255,29.55808913596534,0.31,0.4,0.09,29.032258064516135,2595,15.316176850742934,13.203139753532833,272.5,0.63,False,True,True,True,BE,2026-08-28,0.0,13.095238095238097,86.9047619047619,71.03174603174604,False,False,local RR rank >10; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0035796097816744,2–10,5,5,0,0.039716555796317,28.380288325638368,0.35,1764,82.45150460241766,95.6546443559505,2.4214706419196355,2026-09-18,4.365658856937149,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-28,4681,verified existing capture,2026-08-31,4681,verified existing capture,2026-09-01,4681,verified existing capture,2026-09-02,0,no verified capture in frozen archive
2026-09-04,262.5,8,209.54,0.0389403692325649,25.27441061372531,0.36,0.46,0.1,27.77777777777779,190,14.829717133193698,12.867955478195793,260.0,0.52,False,True,True,True,NBIS,2026-08-28,18.07,25.396825396825395,86.11111111111111,29.761904761904763,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.001059630767435,2–10,5,4,1,0.0433721232815922,24.081320988832687,0.4,941,75.11970833449166,87.98766381268746,2.2726292006211417,2026-09-18,-6.769664067976933,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-28,4681,verified existing capture,2026-08-31,4681,verified existing capture,2026-09-01,4681,verified existing capture,2026-09-02,0,no verified capture in frozen archive
2026-09-02,232.5,6,216.99,0.0790060169292815,7.1477948292548055,0.25,0.26,0.01,4.0000000000000036,2410,4.887987326279303,4.732599701057988,230.0,0.37,False,False,True,False,NVDA,2026-08-28,7.08,12.698412698412698,90.07936507936508,80.55555555555556,False,False,local RR rank >10; IVR outside 30–70,False,True,0.0390060169292815,2–10,10,4,6,0.1113932545102149,5.995668003133781,0.36,4834,32.787265801869744,37.51986550292773,1.7003474857653402,2026-09-18,2.5147573349349637,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-28,4681,verified existing capture,2026-08-31,4681,verified existing capture,2026-09-01,4681,verified existing capture,2026-09-02,0,no verified capture in frozen archive
2026-09-18,570.0,19,458.58,0.0414545413088927,24.29674211696977,0.9,0.99,0.0899999999999999,9.999999999999996,535,7.188555053274137,6.738045292949179,560.0,1.38,False,True,True,True,AMAT,2026-08-31,32.05,3.968253968253968,87.6984126984127,8.333333333333334,False,False,kink rank <70; five-day return <=0; more than 5% below 20-day high,False,True,0.0014545413088927,2–10,2,0,2,0.0528856800100153,22.116097518426447,1.07,624,47.76913332851082,54.50717862145999,2.229309228894226,2026-09-25,-2.095125668950981,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-31,0,no verified capture in frozen archive,2026-09-01,4681,verified existing capture,2026-09-02,4681,verified existing capture,2026-09-03,0,no verified capture in frozen archive
2026-09-04,272.5,5,265.25,0.0825937854988357,2.7332704995287394,0.23,0.33,0.1,43.47826086956522,429,4.7160316140558045,3.6222297157431664,270.0,0.52,False,False,True,False,MCD,2026-08-31,55.22,3.5714285714285716,93.25396825396824,51.19047619047619,False,False,kink rank <70; five-day return <=0,False,True,0.0425937854988357,2–10,2,1,1,0.1541193531390985,1.790763430725728,0.45,2210,19.186205077119816,22.808434792862982,1.2171804320380577,2026-09-25,1.3482162057417009,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-08-31,0,no verified capture in frozen archive,2026-09-01,0,no verified capture in frozen archive,2026-09-02,0,no verified capture in frozen archive,2026-09-03,0,no verified capture in frozen archive
2026-09-04,160.0,5,132.56,0.0425624229165183,20.70006035003018,0.23,0.25,0.0199999999999999,8.69565217391304,1895,21.81830124936408,21.06196646617149,157.5,0.33,False,True,True,True,MSTR,2026-08-31,40.34,3.5714285714285716,86.11111111111111,73.80952380952381,True,True,passed original surface,False,True,0.0025624229165183,2–10,12,7,5,0.0538373470089334,18.81412190706095,0.29,349,79.85534579003189,100.91731225620336,2.214772115870468,2026-09-25,10.618883196124685,False,1.5674736491151315,51.0,True,existing prior-60-session matched-delta/DTE study; interpolated ATM basis,original MSTR cohort; see frozen replay coverage/results,2026-08-31,4681,verified existing capture,2026-09-01,4681,verified existing capture,2026-09-02,4681,verified existing capture,2026-09-03,0,no verified capture in frozen archive
2026-09-11,362.5,11,331.15,0.0362505832655379,9.467008908349705,0.24,0.31,0.07,29.166666666666668,516,5.318179493785863,4.6046691985231645,360.0,0.33,False,True,True,True,GOOG,2026-09-01,14.57,13.492063492063492,88.4920634920635,32.53968253968254,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.003749416734462,2–10,11,6,5,0.0469898721501659,8.712064019326604,0.3,3215,25.44188270649739,30.046551905020554,2.143451343059441,2026-09-25,-1.755966952396831,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-01,4681,verified existing capture,2026-09-02,0,no verified capture in frozen archive,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture
2026-09-09,440.0,8,367.9,0.0619237128308881,19.597716770861663,1.09,1.16,0.0699999999999998,6.422018348623839,402,4.405917968758333,3.88976492874451,437.5,1.3,False,False,True,False,AVGO,2026-09-02,22.03,3.5714285714285716,91.66666666666669,98.015873015873,False,True,IVR outside 30–70; more than 5% below 20-day high,False,True,0.0219237128308881,2–10,11,7,4,0.0686109526209448,18.918184289209037,1.04,35,77.41364805159175,81.30341298033625,1.709973507411182,2026-09-25,24.63492048366732,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-02,0,no verified capture in frozen archive,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff
2026-09-11,362.5,10,333.68,0.043994225740743,8.637017501798127,0.27,0.33,0.06,22.22222222222222,489,4.709021786059864,4.098077603588813,360.0,0.4,False,True,True,True,GOOG,2026-09-02,17.64,33.333333333333336,87.3015873015873,26.984126984126984,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.003994225740743,2–10,10,5,5,0.0559767996162471,7.887796691440907,0.34,3917,25.89036244598014,29.98844004956895,2.015450339227896,2026-09-25,-0.8037418801522089,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-02,0,no verified capture in frozen archive,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff
2026-09-09,360.0,8,337.3,0.0427440537971758,6.729914023124817,0.22,0.27,0.05,22.727272727272737,279,3.5179952011469617,2.962381601915048,357.5,0.36,False,True,True,True,GOOGL,2026-09-02,15.3,20.238095238095237,87.6984126984127,35.714285714285715,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0027440537971758,2–10,13,8,5,0.058043905978259,5.988734064630896,0.3,72,24.12116828196212,27.08354988387717,1.8845714874403157,2026-09-25,-3.376521161730844,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-02,0,no verified capture in frozen archive,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff
2026-09-18,87.0,17,72.18,0.0649823930539709,20.532003325020764,0.21,0.29,0.0799999999999999,38.095238095238095,47,6.490845949869916,4.499989099669288,86.0,0.34,False,False,True,False,ON,2026-09-02,22.55,31.746031746031747,86.11111111111111,53.96825396825397,False,False,kink rank <70; local RR rank >10; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0249823930539709,2–10,2,0,2,0.0777471173815421,19.146577999445817,0.23,36,50.34090423575247,54.84089333542176,1.8898715414768763,2026-09-25,-0.1256482767977851,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-02,0,no verified capture in frozen archive,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff
2026-09-09,407.5,8,355.07,0.0414158359122823,14.766102458670115,0.36,0.37,0.01,2.7777777777777803,72,12.507607406031774,12.379605352810108,405.0,0.41,False,True,True,True,TSLA,2026-09-02,19.22,37.698412698412696,86.5079365079365,92.06349206349206,False,False,local RR rank >10; IVR outside 30–70,False,True,0.0014158359122823,2–10,48,26,22,0.0469103202513262,14.06201594051877,0.39,552,41.24490842176728,53.62451377457739,2.4182264810482885,2026-09-25,4.92087508953844,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-02,0,no verified capture in frozen archive,2026-09-03,0,no verified capture in frozen archive,2026-09-04,0,no verified capture in frozen archive,2026-09-08,0,beyond frozen cutoff
2026-09-09,400.0,7,358.9,0.0263271600753454,11.451657843410423,0.2,0.26,0.06,30.0,1161,8.249664870692774,7.271673013183594,397.5,0.47,False,True,True,True,AVGO,2026-09-03,1.89,5.158730158730159,94.44444444444444,69.44444444444444,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0136728399246545,2–10,10,6,4,0.0327848942192287,10.755084981889109,0.13,169,35.960810214450724,43.23248322763432,2.29951532222079,2026-09-25,-3.3706997357290156,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff,2026-09-09,0,beyond frozen cutoff
2026-09-11,200.0,9,165.4,0.0630356677670345,20.91898428053205,0.55,0.65,0.0999999999999999,18.181818181818176,352,11.532711707782797,10.007017068836545,197.5,0.8,False,False,True,False,CRDO,2026-09-03,7.6,5.555555555555555,93.65079365079364,51.58730158730159,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.0230356677670345,2–10,1,1,0,0.0751445011435746,19.407496977025396,0.65,224,71.52505076949849,81.53206783833504,1.8625485253933765,2026-09-25,-0.7805292192215929,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff,2026-09-09,0,beyond frozen cutoff
2026-09-11,190.0,9,143.41,0.0344250888257357,32.48727424865769,0.25,0.31,0.06,24.0,43,24.034736114318477,22.19681548323148,185.0,0.41,False,True,True,True,MSTR,2026-09-03,50.41,0.0,90.47619047619048,78.57142857142857,True,True,passed original surface,False,True,0.0055749111742642,2–10,8,4,4,0.0471173675140862,29.00076703158776,0.34,930,76.52393734586028,98.72075282909177,2.7035919502740047,2026-09-25,3.51935090998583,False,1.3888735881701768,60.0,True,existing prior-60-session matched-delta/DTE study; interpolated ATM basis,original MSTR cohort; see frozen replay coverage/results,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff,2026-09-09,0,beyond frozen cutoff
2026-09-18,170.0,16,144.26,0.0337835831298481,17.842783862470558,0.2,0.25,0.0499999999999999,24.999999999999993,3635,4.935253837963321,4.019989416378849,165.0,0.43,False,True,True,True,VST,2026-09-03,9.57,4.761904761904762,86.5079365079365,29.365079365079364,False,False,kink rank <70; IVR outside 30–70,False,True,0.0062164168701518,2–10,2,0,2,0.0664738762333788,14.376819631221416,0.34,4471,40.65648578938233,44.67647520576118,2.0961348505229727,2026-09-25,-4.726719018790848,False,,,False,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff,2026-09-09,0,beyond frozen cutoff
2026-09-18,120.0,16,97.04,0.050281859821401,23.66034624896949,0.2,0.24,0.0399999999999999,19.99999999999999,799,3.5566888412728703,2.558134551497837,115.0,0.5,False,True,True,True,W,2026-09-03,11.98,1.5873015873015872,88.0952380952381,50.79365079365079,False,False,kink rank <70; five-day return <=0; IVR outside 30–70; more than 5% below 20-day high,False,True,0.010281859821401,2–10,1,0,1,0.0949377235165978,18.5078318219291,0.37,1222,55.90065650852056,58.4587910600184,2.0215785852088186,2026-09-25,2.0920076548686772,False,,,True,exact strike matched-history z-score not calculated,new selection has not received HIRO/minute-quote replay,2026-09-03,0,no verified capture in frozen archive,2026-09-04,4681,verified existing capture,2026-09-08,0,beyond frozen cutoff,2026-09-09,0,beyond frozen cutoff
