W,cons,r2,ddn,mag,cp,nx,pc,p,n_up,n_dn,days_up,days_dn,ep_up,ep_dn,fill_up,fill_dn,advS15_up,advL15_dn,ttf_up,ttf_dn,base_fill_up,base_adv15_up,base_fill_dn,base_adv15_dn,lift_up,lift_dn
45,0.8,0.7,0.5,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.7,0.5,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,0.5,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,1.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.25,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,0.5,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,1.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,False,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,False,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,True,False,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,True,True,3.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
45,0.8,0.85,0.5,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,False,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,False,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,True,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,True,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,False,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,False,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,True,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,True,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,0.5,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,0.5,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,False,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,False,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,True,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,True,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,False,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,False,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,True,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,True,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,1.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,1.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,False,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,False,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,False,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,False,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,True,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,False,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,True,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,False,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,False,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,True,False,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,False,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,True,False,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,True,False,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,True,True,False,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,True,True,3.0,4,4,2,2,3,4,1.0,0.5,0.0,0.0,7.5,25.0,0.6,0.0,0.5499999999999999,0.0,0.4,-0.04999999999999993
60,0.6,0.7,0.25,2.0,True,True,True,5.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.25,2.0,True,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.5,0.5,False,False,False,3.0,5,13,2,2,4,4,1.0,0.8461538461538461,0.0,0.0,7.0,12.0,0.56,0.0,0.7230769230769232,0.0,0.43999999999999995,0.12307692307692297
60,0.6,0.7,0.5,0.5,False,False,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
60,0.6,0.7,0.5,0.5,False,False,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.5,0.5,False,False,True,3.0,5,13,2,2,4,4,1.0,0.8461538461538461,0.0,0.0,7.0,12.0,0.56,0.0,0.7230769230769232,0.0,0.43999999999999995,0.12307692307692297
60,0.6,0.7,0.5,0.5,False,False,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
60,0.6,0.7,0.5,0.5,False,False,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.5,0.5,False,True,False,3.0,5,13,2,2,4,4,1.0,0.8461538461538461,0.0,0.0,7.0,12.0,0.56,0.0,0.7230769230769232,0.0,0.43999999999999995,0.12307692307692297
60,0.6,0.7,0.5,0.5,False,True,False,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
60,0.6,0.7,0.5,0.5,False,True,False,8.0,0,0,0,0,0,0,,,,,,,,,,,,
60,0.6,0.7,0.5,0.5,False,True,True,3.0,5,13,2,2,4,4,1.0,0.8461538461538461,0.0,0.0,7.0,12.0,0.56,0.0,0.7230769230769232,0.0,0.43999999999999995,0.12307692307692297
60,0.6,0.7,0.5,0.5,False,True,True,5.0,0,2,0,1,0,2,,1.0,,0.0,,15.0,,,0.8,0.0,,0.19999999999999996
60,0.6,0.7,0.5,0.5,False,True,True,8.0,0,0,0,0,0,0,,,,,,,,,,,,
